,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
679770,72173,11501,5360,28024,11310,7763,5562,48986,32180,27770,10081,22881,20761,33983,8362,26875,17093,12259,15575,6208,10814,10895,26975,10571,41676,31737,8008,27860,58672,32146,30210,30230,1420,5862,4032,63577,12078,6254,20977,13620,8864,7052,58565,36430,19634,10555,19544,19854,32420,12145,18582,21634,15628,9009,5286,8736,10100,17504,9763,35637,36658,6273,29020,54737,31767,20733,22277,2693,6155,2833
680250,69243,11307,5484,26437,10403,7932,5885,49904,28935,28461,8991,25511,21453,31191,7430,26142,18274,12029,15113,6956,11396,10440,22605,10510,39260,30388,7289,27686,60887,29332,28605,28589,1505,4129,4230,61607,12272,6306,19603,12001,9375,6630,57331,33357,19628,9797,20928,22005,31603,11418,19334,21882,15485,10290,6724,8749,10188,15385,9949,33956,34848,6046,28906,53136,29387,20091,21127,2067,4237,2434
680452,70162,11163,5478,26732,9706,7310,7401,48699,30443,27972,9118,19622,23134,30278,9829,25820,18426,11021,16648,6990,11754,10693,21917,10172,39876,26594,7663,28352,56494,27547,28397,29348,879,1908,4214,62663,12316,6238,19635,11115,8357,7544,54596,34671,18116,10076,21067,22010,30932,13448,19361,23084,14033,10422,6620,9461,10044,14752,9840,33827,34422,6226,28839,52969,25702,20266,20224,922,2202,2753
680957,70274,11205,5408,28085,7181,7883,7847,50550,29308,29572,8920,19413,22967,29507,10184,23999,18925,10368,16447,6949,11773,10783,24778,10386,39810,29353,7805,29323,56975,30078,29111,30326,1140,3138,4406,60815,12254,6359,22520,7818,9205,7696,57080,34449,20052,8748,17326,21422,30847,13976,17452,23593,15725,10084,4957,9644,10417,16451,9449,33288,35343,5908,31109,55142,29348,21168,22115,1720,2981,3022
683256,71498,11391,5693,27486,10745,7740,7710,50024,27133,26091,8770,28362,21706,30860,10226,25705,17836,9806,16999,5765,11910,9952,24746,10421,40951,27469,8114,27518,51485,28471,30286,28014,793,6463,4445,63135,12511,6373,22560,12016,9699,7831,57242,31675,19294,10105,24824,21446,30820,13476,20886,22048,13665,10296,5645,10247,10429,16043,9761,36381,34833,6319,28103,54381,29511,22954,20406,1643,4923,3156
685058,69720,11117,5279,26802,9471,7374,6380,50966,30267,28538,9661,24178,24616,32821,9359,25108,18322,10937,15930,7146,11595,10614,23072,9858,40210,30093,7620,28348,56391,30184,28363,28717,1513,3229,4277,61486,11878,6204,22211,11598,9460,6407,59197,33978,19667,9702,23586,23031,32240,12819,17572,22991,14514,10659,5009,8823,10113,16957,9504,37488,35783,6255,28762,53946,30093,18685,20575,1933,3045,2571
686969,64045,10929,4701,29312,3720,7900,7329,51240,27110,27192,8527,24658,22166,32099,9134,23652,17105,13307,17003,6798,11336,10349,25619,7979,42913,30422,8031,29091,64262,31710,28782,27029,1172,4823,4078,59075,12100,6477,20976,5689,9037,7315,55478,31577,16891,7652,22141,22173,31213,12889,17078,21792,15801,10935,6711,9763,9393,17160,7910,36903,34700,5934,28254,54252,30185,20886,19904,1247,4504,2967
687163,69504,11312,5468,28159,9652,7690,7033,50751,30228,25272,8554,26543,23126,32959,9516,22537,17847,10449,16869,6989,11732,10719,24334,10378,41393,29702,8143,28856,58346,29944,29290,29143,696,4492,4462,61794,12136,5998,20991,11920,8564,7051,57935,32660,18651,9576,20052,23083,31808,13107,16514,22111,14899,11150,6180,10675,9993,17525,9621,37698,35945,6328,29232,53598,29035,21733,21032,1165,4265,2947
688569,70216,11187,5482,29536,5726,8233,7951,49452,30134,26591,9433,24906,23688,32243,10648,26257,18596,13443,17427,7561,12100,10924,28497,9610,43054,31728,8174,28796,63031,33687,31265,29533,1026,4762,4455,62925,12312,6432,22229,10550,9893,7646,59924,32862,20932,10221,23061,21502,31742,13557,19690,24173,16072,11117,6338,11385,10522,17629,9942,38668,37102,6357,31953,57044,33254,22280,21042,1703,3966,3284
690152,69455,10656,5294,26260,8336,8250,7261,51189,29632,26753,8492,26816,22767,32693,9538,25846,17771,11735,15386,6362,11116,10474,22285,9763,39756,29908,7528,27975,56149,29412,29936,29249,1422,5581,4330,60554,12218,6372,20546,9493,9300,7945,59423,33505,18545,8974,21168,23114,31632,13632,19721,21901,15412,8847,5525,8496,9471,16258,9505,33563,33878,6184,27520,52765,27137,20739,20244,2083,5077,3009
692964,70705,11303,5917,30082,10996,7370,7743,52312,31427,30593,9287,22691,23952,32849,10774,25034,19012,11781,17254,6850,11864,10382,24287,10701,41365,29288,8603,29535,64281,32448,30173,30002,1454,5265,4502,63529,12401,6563,24678,11941,9192,8095,60171,37002,21315,9861,20215,22490,32245,13684,17954,23793,15221,10935,6108,10365,9930,17045,9899,36597,35833,6468,32545,61287,30685,20868,21631,1602,5254,3251
693461,75143,11414,5988,28190,11606,8048,8722,52460,31757,30594,10197,24607,21326,32557,8086,25411,19240,12523,17013,7164,11632,10393,25454,10802,41189,31738,8519,29350,60830,31016,30311,30500,890,5067,4526,64899,12385,6580,22085,13334,10131,8558,57835,35984,20443,10722,20574,20753,32899,12219,19082,23648,16055,10024,5735,9437,9802,16445,10074,35620,36494,6460,30550,55572,30346,21430,21931,1723,3859,3241
693764,68653,11221,5061,28474,10793,7090,4936,49139,25972,27071,8583,27360,21676,31878,8704,25171,17105,11513,16464,6504,11511,10411,23759,10390,42057,27938,7527,28663,54681,29770,28894,26177,862,5254,4021,60841,12291,6202,21436,13206,8923,5830,55518,30151,18816,9807,22941,22405,31052,11870,17939,20000,14289,11187,6210,10087,10137,15796,9672,36437,35138,6288,29458,51278,29869,21154,18952,1437,4357,2886
694362,70672,11483,5747,27971,10945,7555,6462,49431,28837,29127,8903,26014,22541,33775,9869,25747,18789,10101,17368,6884,11903,11037,26932,10566,40641,30739,8397,28087,55261,30493,30712,28224,596,5096,4530,63506,12351,6210,22338,11058,9418,7502,58961,32992,20978,9920,24816,22475,33106,13276,17693,22916,14613,10232,5533,9933,10572,15446,9658,33553,35980,6222,29082,55893,31189,20527,18516,851,5564,3196
695768,68610,11284,4865,26801,8336,7836,7908,51599,29409,29170,8820,26983,20529,33114,8266,25047,18331,10316,16577,5468,11279,10226,24813,9504,40543,29670,7793,28580,53382,31985,30550,29424,1378,5639,4036,61437,12431,6433,20305,10544,9413,8047,59124,32580,19779,9482,19428,21306,32266,12125,15842,22972,15492,11268,5249,9495,10291,17942,9490,35033,36155,6455,28532,50500,31302,22306,22875,1913,4398,2668
698168,69727,10973,5646,28131,10294,8165,5872,51978,29012,31037,9426,21228,23298,33586,7915,25116,17746,13308,16887,7280,11958,10596,25073,10741,41379,31612,7769,28826,62019,33449,29594,28078,1314,5322,3927,62530,12395,6579,21354,10105,9522,7281,59937,34733,19698,9559,20233,22141,32082,11850,16595,22530,15723,10964,6090,10137,9792,16618,9890,36720,36406,6295,29274,56187,32184,21218,21117,1779,4987,2900
700634,71972,10955,5487,28175,10279,8312,7403,52509,30372,30180,9653,26211,22772,34181,7997,24512,18053,12569,15997,5907,11135,10781,25361,10667,41438,32284,7969,27223,57231,32658,29723,29422,957,4556,4596,63588,12479,6407,21220,11978,9952,7041,60046,33272,21963,9975,20901,21904,33393,11627,18101,23176,15680,10169,5736,9191,10241,17346,9936,35728,36650,6236,28920,55487,30911,21254,21295,2325,4268,3279
701535,73857,11540,5740,28910,11723,7658,6629,50277,29018,25635,8452,28686,23414,32562,7961,26229,18387,11949,17111,7468,11963,10610,26750,10909,42361,31267,8279,28728,53636,31095,30965,28647,938,5750,4543,64420,12452,6324,22221,11880,9485,6535,56508,32561,16638,9389,23780,22501,32385,11905,18370,23148,15601,10741,5992,10260,10406,17450,9679,38247,36642,6499,28300,51923,33803,22235,19495,1540,4474,3126
702133,71995,11239,5467,28276,10803,8317,7389,52052,29300,31525,9767,29710,21388,34337,8224,26833,17164,12758,16791,6629,11861,10940,25445,10638,41460,31081,7832,29022,59663,33327,28888,27007,1186,6319,3868,62796,12280,6482,20846,13295,9729,8289,59832,32492,24178,10410,23170,21033,33317,13070,21682,22261,15920,10959,6445,10861,10572,17810,9887,37216,36792,6229,30059,55899,32960,22465,19954,1976,4917,2746
704238,62903,10878,4362,25489,9178,7588,6970,51313,29098,29881,8354,22045,19430,31742,6754,24126,17008,9768,14936,6457,11460,10095,20836,8796,35842,26555,6466,27174,51952,25374,26241,28596,998,4128,4192,57933,12198,5776,19428,12095,8968,6761,57790,32690,19301,9098,17034,21052,31717,11169,17113,20693,13110,8962,5637,9396,9895,13739,8856,32263,30499,6183,26638,50122,24143,19146,20419,1632,2507,2872
705341,67096,11063,4913,26741,9784,7342,6327,50034,27983,28308,8981,20941,20249,30744,7866,24441,17049,10282,14001,6307,10414,10484,21162,9809,37996,26098,8117,28021,52658,24466,27371,27760,1586,5743,4256,60063,12183,5917,20455,11359,9036,6296,58202,34388,19696,9687,21646,20887,32153,11517,17308,21360,14402,9691,6413,8747,9465,15225,9645,34888,33382,6141,28735,52503,27454,19767,20615,2413,3965,2913
706040,71260,11282,5802,27285,10730,7703,7118,49262,28508,25932,9061,22696,19494,33420,7884,24707,17851,11297,17319,5551,11711,10606,24849,10541,41049,27347,8365,28475,57190,28725,30484,30060,1334,3796,4477,62844,12450,6362,22017,12913,9619,8172,57909,31267,19128,9999,17514,19085,32103,12091,15923,22451,15349,11010,5381,10248,10073,18533,9665,36692,34628,6430,29958,54196,30625,22155,20968,2130,4006,2836
707749,70388,10954,5144,27589,9459,8069,7652,51407,30864,29657,9245,23216,21270,33728,8351,25867,17288,11083,15858,5941,11540,10549,24018,10366,39842,30323,7694,28359,57691,31012,29839,28747,947,5487,3984,63289,12181,5894,19969,13031,9492,7811,60174,32556,20873,9637,19866,19131,32246,11448,18110,22457,14256,10926,5731,10456,10097,17125,9452,35118,36368,6361,29720,52288,32472,21183,21160,1560,3980,2661
709551,72653,11392,6004,28072,10823,7870,6449,47115,31118,27126,9500,22007,20822,31789,7643,25000,17770,12737,16936,7346,11892,10657,20980,11165,40072,31389,8378,29350,62737,26543,29688,29554,865,4893,4237,64729,12429,6487,22010,13411,9730,7608,52900,35566,19067,10481,19418,21857,30831,11283,19254,22648,15466,10599,6465,9461,10055,16276,9913,35624,35907,6558,29219,54459,29414,21290,22210,1103,4106,3236
713239,72713,11462,5898,26958,10441,8080,7725,50157,29406,27332,9674,22851,21654,31910,7128,25922,18730,11340,16425,7163,11365,10479,26269,11048,41038,30167,7990,29058,57731,30792,30036,29696,1152,3274,4438,64014,12508,6421,21057,11927,9237,7169,59091,33440,17677,10218,21575,21092,32982,11105,17513,23603,15579,10193,5303,9547,10543,17220,9810,36079,36075,6090,29100,54878,29802,22441,21783,1706,2252,3063
715041,71048,11018,5404,28273,7617,7539,8878,51476,28728,30062,9586,23786,20698,30933,8843,25500,18743,11413,17173,6374,11823,10396,25858,10095,41525,31103,8041,29113,58618,31689,29725,29974,1626,5224,4289,62958,12500,6550,21433,10067,9900,8773,60631,32722,21647,9474,22266,20465,32105,11841,18327,23420,15160,10193,4743,9664,10518,17670,9825,36741,36173,6223,30273,56031,32001,21799,22788,2035,3763,3142
715647,72353,11276,5879,27765,10381,7991,6567,47628,30954,27786,9114,19922,22587,26457,8073,26364,18269,12048,16369,7494,11551,10322,24310,10822,40101,30612,8223,27243,60587,29505,29871,30479,1157,3886,4391,63916,12441,6583,20797,10306,10053,7602,54814,35821,20249,9960,18761,22273,28054,11640,18708,23309,15449,10274,6906,9118,9844,16408,9800,34911,36526,6352,28668,55389,30228,21282,22474,1238,4219,3171
715950,68658,11261,5542,28317,9927,6741,6375,48082,30137,26324,8430,18898,21084,29873,8821,25929,17269,11037,16266,6943,11271,9970,24104,10226,40096,28167,8209,28750,58132,29432,29691,30083,2093,5164,4142,61794,12118,6304,20390,11724,8056,7465,57414,34629,19661,9795,19647,20117,30294,12264,18557,22102,15069,9755,5510,9134,9865,17305,9858,35527,34900,6192,30305,55625,29166,19943,22568,2189,3891,2841
720337,69168,11158,5255,28348,11010,7985,5902,51027,29929,29753,9371,23874,20328,33268,5946,24953,16778,11232,16235,7161,11373,10596,24715,10369,39826,29246,8156,28944,55987,30343,29759,29581,1182,5866,4144,63078,12197,6245,20961,13516,9412,6371,57594,35165,20408,10424,20023,20172,32851,10288,19722,20875,14574,9651,5855,8589,9985,16728,9848,34405,35971,6465,30026,51463,29732,19998,21845,1857,4292,2937
723141,63818,10941,4582,25011,5412,7980,7202,49254,24980,29169,8826,23153,19089,30654,7267,24308,17108,9243,16139,5455,11275,10341,22381,9282,37775,26798,7601,27826,48728,27638,28703,27600,795,5652,3870,57739,12249,6294,19811,6529,8799,7442,53378,29143,17361,8594,17459,18836,29771,11486,15088,20770,13932,10268,5414,10027,9841,14703,9395,33934,32410,6062,27962,46374,25601,19963,20334,1589,4337,2741
724446,66490,10818,5138,26772,8795,8269,7779,51156,28760,28631,9842,20486,22058,33683,8091,24342,17618,11429,17048,6789,11850,10633,24573,10147,40636,30669,8093,28884,56835,31207,29342,29493,1584,4210,4095,61793,12147,6491,20387,9895,8922,6790,58463,33466,20191,9149,21577,21362,31084,11393,18308,21754,15128,10430,4770,9502,9814,15974,9597,34588,34442,6235,28939,52103,27566,21526,20430,2236,3489,2766
725751,71165,11066,6104,29139,9128,8256,6482,49751,31229,28609,10101,20632,22843,32363,9997,27122,17696,13600,17243,6805,12085,10644,26675,9919,43375,31019,8060,29551,64590,32279,31002,29690,625,5232,4425,62183,12097,6181,21838,11345,9149,7916,56162,33733,19154,9544,20730,21510,31142,14100,19578,21933,15280,10777,6481,10746,9895,17367,9694,38106,36586,6230,30201,57215,31265,21829,20819,1378,4905,3114
727553,71314,11422,5390,27977,9740,7941,8959,51732,29947,29674,9635,28022,22449,32712,9555,25686,18376,12012,16814,7306,12062,10671,23786,10470,40845,29019,8333,28212,60429,30721,30492,29473,1296,5267,4325,62972,12322,6591,20357,11369,9449,8869,59113,36038,19474,10305,22693,21443,32689,13445,19824,23169,15388,9881,6696,10150,10330,16379,9814,35300,36423,6462,28177,55590,31789,21131,22459,1735,4170,3067
727654,70103,11522,5687,26404,11284,7943,5730,50264,29808,30710,9464,20170,18349,31840,8103,26236,17841,10564,16103,6295,11997,10556,25074,10495,38431,29539,7821,27764,53888,31854,29599,29665,1609,4136,4151,62507,12401,5951,20508,13047,9862,6505,58825,33806,22360,10436,21474,17155,32044,10812,19087,21659,14729,9428,6764,9867,10114,16557,9682,32700,34460,6383,28916,52775,30206,19913,20900,2062,4067,2776
728454,66803,10730,5663,27384,8301,8342,6856,52806,30354,31119,10117,26185,23486,33785,10269,24938,17708,13520,16248,7065,11689,10507,24786,9912,41300,30795,8365,28723,65746,30889,29182,28090,1343,6333,4104,59415,11961,6589,19567,7721,9139,8101,59042,34385,21576,8976,21169,22694,32766,13755,20034,21555,15923,10352,5996,9725,9203,16523,9434,35760,34298,5994,28327,57289,28683,22839,21404,1950,4829,2853
729254,66728,11373,4345,26772,5397,7360,7066,51531,28310,26593,8711,25601,22491,30971,8660,25510,18143,11199,15770,6840,11630,9718,24669,9305,40013,28318,6991,28200,54346,29950,29188,27752,777,4317,3849,59676,12373,6118,21416,6891,8283,7011,59428,31925,18511,8983,22400,22333,31097,13009,18261,22491,14948,10265,5429,9300,9529,15817,9535,33805,35428,5858,28930,52837,27856,20278,19992,1625,3396,2940
729557,71218,11227,5998,28360,10103,7746,7555,51483,30923,30918,9474,24512,22737,31126,9544,24806,18028,12457,15659,6214,10774,10821,26121,10588,40073,30363,8383,29219,59459,30497,28909,30309,1726,3584,4317,63234,12454,6492,20742,12527,9747,7947,59924,34967,18751,9863,22436,20794,31106,12774,14536,22503,15400,10053,5426,8628,10133,18312,9861,35829,36484,6360,29737,55137,32195,19526,22769,1808,3783,3008
731140,70758,11340,5870,26812,10840,7678,5343,49481,30506,28599,9683,24731,23282,31971,8764,25235,17742,12951,16707,6784,11741,10458,23686,11194,39878,31696,7999,29128,56628,29711,29638,29473,1114,3983,4373,63764,12441,6214,21460,13307,9786,6235,59084,34007,21152,9994,17057,19794,31814,12973,19074,22220,15487,10423,5062,10137,10609,17273,9817,34726,37236,6246,29635,51905,31480,21225,21382,1120,3338,3108
732243,71123,11175,5995,26512,11129,7917,6183,49812,27450,28273,9184,22734,20942,30934,7576,26094,17881,10923,16579,5747,11364,10226,25161,10539,40382,27908,8461,27420,59081,30412,30973,29320,1620,4600,4518,63896,12508,6569,20715,12438,9799,7409,57494,32622,19980,10161,22243,19505,31184,10964,19299,22879,15685,10984,5235,9660,10104,17494,9847,35556,33928,6391,27349,54194,28848,23336,21170,2377,3907,3126
734045,67167,10898,4604,26537,8279,8207,7251,50412,30564,30742,9835,23066,19578,32233,9288,24884,16748,11007,16239,6226,11084,10446,23112,10212,38732,29757,7366,27746,52868,31178,26478,28852,1230,4012,3798,60163,12269,6150,20583,8060,9529,7499,60529,33598,21672,9138,21281,20680,32063,12473,16212,21639,14831,10383,6036,9704,10076,15315,9567,33701,35806,5673,30467,51152,30626,17343,19394,1345,2426,2663
735148,70911,11351,5721,28828,8613,8286,6991,52852,29289,31729,9489,25350,21846,32338,7073,25369,18026,11395,16773,7163,11930,10443,23721,10415,41379,29464,8223,28444,61565,29725,28773,28947,1729,4746,4234,62201,12350,6314,21871,8588,9875,7132,60413,32988,21377,9512,21223,20914,31854,9864,17187,23411,15626,11262,6450,10533,9781,16633,9707,36731,35557,6291,27494,55014,30317,20360,20707,2036,3369,2971
737960,70889,11390,5572,28531,10052,8067,5751,50116,28949,26425,9277,27068,22700,33672,7406,25634,18088,11491,17129,6719,11603,10033,25146,10564,41054,30875,8096,26940,55424,29442,30497,30368,623,5066,4373,62912,12451,6542,20686,11085,8826,6512,60151,32146,19043,9357,22364,21186,32520,11749,16900,22996,13892,11087,5714,9811,9931,17386,9830,35713,34890,6347,27560,52911,29599,22064,21243,1288,3316,3029
742549,67334,10777,5315,27595,7503,8025,7019,51373,30272,30485,9130,21306,22066,32983,7941,26015,17511,12392,16764,6646,12016,10234,24829,10295,39300,30263,7785,28819,61494,31908,28745,30123,1208,5912,4062,59795,12007,6522,20205,8045,9367,7448,59645,33403,22179,9057,19355,21469,31997,11674,18478,22292,15665,10008,6205,8904,9013,15431,9464,35484,34138,6234,29258,55009,31323,19551,20302,1899,4289,2755
744553,72466,11267,5499,28112,10408,7727,6715,49386,30770,26800,8935,24938,23059,31070,9153,25208,17714,10312,16771,6889,11697,10852,24293,10322,40023,30263,7904,28610,56157,29490,30258,29652,1210,4167,4485,63028,12375,6253,21387,12637,8828,7398,55088,34695,18536,9830,19746,21600,31194,13487,18292,22770,14332,9992,4912,9027,10346,17168,9725,36056,35282,6396,29360,53391,29055,21685,22322,1869,4524,3209
748258,67971,11443,5724,25987,9474,7865,7223,51145,27042,29191,9503,26975,20202,31201,7573,25306,17798,9080,16923,6337,11702,9982,23837,10107,39790,28312,7895,27820,52245,29971,30086,29079,1360,4836,4316,61014,12323,6419,20391,10208,9888,7140,59151,31948,21161,9588,21715,17996,31141,11645,19604,22828,14413,11018,5453,9483,10174,16454,9574,35531,34399,6439,28084,51319,29823,22177,20763,1932,5151,3127
748662,69665,11182,5097,27550,9003,8119,7573,51842,30265,28665,9103,30150,21688,32448,8484,24822,18232,10589,16979,6122,11333,10590,24487,10121,39596,28907,7623,27027,52270,28929,29817,29552,1120,4848,4122,61597,12379,6334,21732,10729,9800,7757,60735,33636,20910,9468,21445,21222,32388,12566,17713,22895,14109,9992,5246,8911,10254,17092,9885,35538,36063,6227,28154,54129,28710,19784,21130,1857,4312,2910
749058,67671,11317,5533,29229,9958,8609,5560,51558,27451,31589,9251,23132,21744,28868,8129,25722,16527,11640,17048,7164,11989,10517,23774,10323,40806,30544,8046,28730,59683,32745,30210,27453,390,5366,4391,61337,12383,6368,21712,10401,9685,5881,59422,31814,22652,9272,20476,21299,31922,11543,18647,21577,14236,11519,7183,10639,10119,14741,9400,35734,35261,6323,29937,56127,31341,23204,20261,865,3492,3025
749361,69908,11332,5608,28933,11233,7920,6344,51631,29856,29868,8614,24158,21193,32317,9110,25605,18610,10842,16401,6315,11818,10450,22927,10515,39753,28758,7958,29218,57536,28512,29397,29162,1510,2553,4405,63249,12480,6309,21400,13313,9629,6611,59994,35188,20082,9929,21023,21072,31605,12434,15171,22635,15540,10457,6464,10125,10300,16821,9628,35992,35171,6245,30974,54519,30887,18645,21601,2236,3193,3178
751348,66439,10971,5297,28206,6149,7566,7693,52128,30260,31584,8964,25340,22862,31760,10448,26400,18432,9860,17019,6640,11883,10605,24691,9206,40278,29032,8178,28591,59784,28710,29485,29879,1125,4281,4477,61343,12279,6322,21931,8011,9333,8268,60887,34612,23151,9158,22715,21626,30735,13725,17475,22849,15163,9895,5584,9815,10290,16072,9040,35010,33536,6117,28829,56106,28795,21276,20848,1767,4671,3103
751550,71000,11384,5497,26008,8021,8051,7464,48839,32063,26156,9021,23134,22932,32420,10065,25557,18336,11577,16474,7127,11748,10668,25629,10684,39947,31181,8008,28211,53787,30938,29011,30044,1016,2480,4340,63486,12393,6378,20367,9663,9212,8064,56274,36243,17171,9810,21691,21470,31139,14007,15587,23590,14844,10206,6228,10346,10266,17115,9869,35645,36318,6092,30419,51698,30731,18673,22886,1693,2352,2909
753150,72155,11340,5519,28886,11635,7408,6434,51686,30869,29681,9519,23637,23617,31789,8847,25852,17910,11608,16464,7257,11993,10653,24414,10509,40218,30233,8041,28502,55868,31506,29103,27862,843,5563,4256,63213,12097,6425,20871,13684,8948,7167,58326,34521,22038,9773,21830,22848,32314,13024,18357,22159,14906,9579,5584,9475,10198,15488,9721,34224,36079,6284,28389,52253,29246,19208,20215,1523,5228,2948
753251,69575,11161,4767,27438,7728,8337,7639,52642,29511,30003,9393,27046,21665,32802,8989,25545,18558,12406,16565,6601,11521,10689,24247,9554,40433,30960,7693,26909,57808,30491,29792,28213,1227,5879,4298,59889,12488,6265,21512,8645,9657,7618,60368,33521,22199,9650,20577,21752,32471,12833,18531,23276,14911,10946,6192,10120,10053,17251,9494,36474,35863,6131,28790,52857,30613,22106,20705,1770,5739,3029
756055,71194,11484,5581,28496,10941,7680,5144,49925,30855,28437,9288,24914,21296,33271,8487,26845,17305,13343,15834,7134,11417,10660,27419,10965,41149,31171,8300,28959,64702,30541,29536,29816,1981,4120,4042,63206,12406,6527,20610,13908,9291,6054,58789,36702,20934,10361,20049,20571,33444,11545,19937,21284,16072,9625,5954,9294,10499,18072,9980,34396,37151,6159,29246,55936,32915,20184,21215,2368,3913,2674
757764,67567,11074,5089,25232,8568,7069,7056,50741,27615,26036,9193,22974,20721,30787,6445,24452,18613,10190,16028,6656,11076,9741,23849,9447,37623,28236,7851,26668,51630,29266,29903,28355,1163,4547,4332,61193,12171,6031,19067,9068,8779,7579,58520,32006,16142,9559,21173,19179,32131,9716,17716,22860,13912,9758,5043,8499,10337,13995,9475,32166,33824,6142,25428,49436,25975,21097,19871,1392,4401,2979
759869,68375,11356,5037,27412,9838,8185,6590,50441,30526,29769,9025,26530,20765,32826,8789,25013,18179,11391,16153,5590,11625,10805,24881,10069,40213,30410,7418,27188,54311,29262,28109,28716,958,3126,3848,59370,12511,6152,20696,12143,9819,6934,57706,34327,19641,9923,23520,21495,31645,12806,17008,21994,15639,10413,7025,10709,10203,18082,9736,36769,35581,6266,29671,52907,30496,20352,20254,1768,4103,2701
760551,71737,11406,5381,28205,9258,7896,8335,51909,30660,30934,9200,25011,21154,31117,7664,25536,18707,11032,16611,6041,11977,10627,24381,10393,40652,29908,7562,28659,56219,30004,29204,29694,889,4112,4244,63640,12313,6205,22446,11070,10044,8974,59412,33837,21507,9668,21387,18242,31170,11300,18290,23542,14713,10766,4888,9817,10085,16132,9661,35902,34463,6330,29883,52831,29341,20570,20203,1690,3381,3091
761957,69674,11016,6025,27497,9080,8052,7832,51422,29519,29787,9262,26456,22644,33300,9169,26523,17733,12891,16960,6449,11976,10659,25205,10627,41202,30450,8130,28060,58433,30871,30945,29514,1581,5547,4265,61492,12274,6515,20136,11092,9577,8589,59922,33230,22049,9579,22862,19249,32269,11726,18223,22751,15673,10602,5132,10179,10228,17340,9943,35241,36302,6395,28303,54783,32080,22037,20442,2054,5008,2675
763557,68763,11082,5142,24544,10063,7111,6595,49367,29183,29010,7266,26146,21357,32849,8142,26287,17127,10120,15324,5120,9948,10215,22030,9644,38750,26980,8207,27130,49680,28632,29441,29401,1672,5608,4417,60447,12169,5808,19917,11845,8524,7300,58345,33125,19753,9281,21647,21228,31402,12288,18576,21462,13200,10177,3629,8482,10079,15433,8972,33553,35325,6109,27299,50039,26780,22117,20379,1702,5144,3094
765056,72084,11192,5657,27849,10432,8042,7174,51858,30764,29445,9703,26917,23268,34184,10558,26457,18734,12062,16614,7147,12019,10745,27314,10814,41945,31387,8251,27688,60255,32604,31594,30352,1491,6533,4423,63251,12302,6280,22104,12438,9239,9441,58591,34632,20913,10201,22662,21280,32857,13276,18031,23073,15387,11298,6048,10320,10134,16803,9569,36897,37321,6448,28643,54158,30164,22058,21657,1694,5530,3050
765864,71410,11399,5752,26297,8745,8043,7538,48934,31363,27424,10162,20809,21781,32729,7512,26550,18461,11588,17061,7010,12094,10639,25564,10573,41517,31129,8206,29197,59007,33339,31072,29190,1550,5602,4389,64075,12307,6410,20456,11767,9733,8033,59794,33714,21240,10170,20950,19305,31984,11473,21164,23044,15698,11086,5094,9976,10401,16771,9735,35974,37064,6508,29298,54508,31511,20379,20180,1981,4789,2950
766563,67721,11210,5395,28893,9692,7326,6051,50444,28653,26253,8280,21149,22923,31699,9249,20188,17212,10565,17294,6753,11904,10210,24036,9630,39627,27387,7894,28745,53640,30044,28976,29163,955,4080,4449,61605,12252,5986,21969,10303,8151,7200,57030,33172,16495,9300,19086,22243,30255,12538,13301,22348,13832,11149,6509,10741,10083,15775,9188,35704,34820,6186,30541,51667,30426,19309,21222,1851,3339,3167
767464,71795,11030,5860,27182,8094,7482,6746,50188,28338,29088,9058,27218,22171,32097,9171,26537,18644,10994,16670,6968,11819,9585,23725,10496,39441,29329,8156,27516,57442,27499,29483,27888,1322,3617,4324,62842,12452,6295,21415,8951,9405,7831,55786,33087,19179,9315,23633,21185,31315,13284,18646,22024,14940,10662,6333,9735,9823,16713,9475,34628,34580,6213,27730,55125,27765,22054,20934,2238,3740,3190
769064,71586,11300,5438,28070,10090,7604,7917,50933,28915,28596,9619,22268,20421,31734,9038,21400,17779,11523,17113,6488,11849,10518,24206,10757,40532,29990,8181,28567,57089,29580,27186,29928,928,4831,4052,62785,12468,6452,20662,12490,9258,7516,56660,34564,17214,10205,16679,20125,31785,12876,14657,22952,15036,11087,5646,10913,10184,17070,9970,36523,34911,6378,30182,50981,28577,19092,23025,1608,3758,2967
770352,70331,11406,5296,25830,11211,8152,4821,51457,30532,30369,8596,23948,20297,28502,6835,26250,17859,11487,15928,6559,11598,10389,24442,10317,39431,29795,7169,27287,55292,33131,30222,29462,1354,4431,3795,61405,12453,5547,19255,13233,9718,6716,58636,33515,21606,10036,17950,18954,29826,10460,19682,20808,15419,9892,6590,9557,10124,16263,9204,34800,34909,6343,27045,53669,30805,20658,20949,2363,3634,2964
771354,72142,11368,6111,28385,11501,8407,6490,51630,31214,29484,10079,27907,23729,34242,8646,27423,18887,12229,17031,7424,11987,10791,25220,10998,42480,31459,8058,28979,63493,32460,30873,27508,1397,4678,4527,64480,12523,6271,21872,13463,9810,7732,60095,33112,22568,10417,26219,22632,33407,12996,20874,23619,15746,10603,6032,9897,10238,17668,9855,37198,37231,6367,27488,56689,31886,21720,19488,1345,4892,2926
