,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
604537,22282,20468,21732,24787,5124,5590,28491,30809,5265,6352,6152,7702,12238,10161,7712,8124,6549,8920,12286,16387,1679,1994,18133,14252,5018,5773,3218,3342,11889,10939,9659,9638,14172,16148,3583,2474,6607,6689,5354,7375,1646,1786,15092,13437,10630,10247,14787,15365,7824,9029,20232,13500,6612,7002,15708,17120,24319,23051,12419,10742,17217,8847,8841,12608,7734,11616,24875,22599,7865,4547,6818,7428,7938,8510,2285,2188,8554,8268,1238,1580,16390,20610,8685,6770,34318,30084,4883,7019,20640,25188,16895,17376,10044,9696,667,883,7338,5669,12814,13056,2897,1935,11720,13060,5748,4800,432,527,174,812,3129,2205,1518,1899,1237,297
609143,21550,20170,23603,27091,5467,5796,29529,31813,5463,5294,6728,9034,16300,12617,9867,9589,7024,9833,12723,14709,1755,2087,20179,15116,5148,6015,4239,3739,14252,13396,10694,10125,14475,16596,3225,2306,6846,6869,6966,8377,1709,1906,15810,13456,9923,9399,14934,15524,7271,8348,18763,14878,5718,5521,16165,17338,22890,22341,9853,8036,16681,8021,8655,13658,7575,11390,19874,17545,8318,3213,7609,7884,7940,8510,2285,2188,8684,8321,1608,1817,16560,22685,7295,6037,33992,30191,3626,4494,17741,19826,14243,14390,7969,8795,821,1017,7302,5624,12304,12767,3250,2537,13272,15061,6698,5819,549,501,265,994,3416,1994,1290,1938,1350,516
611938,23258,21424,23222,26719,5481,5895,32875,32254,4715,4628,7431,9304,17652,12854,8650,8804,7217,9237,14817,16966,2098,1849,19708,14243,5317,6112,5520,4421,13429,12548,9934,9770,14289,16273,3633,2619,6945,7001,6969,8251,1683,1797,15729,13537,11319,10389,15842,16766,8703,9296,20600,14452,6062,6200,15969,18655,25114,24650,12337,11220,17726,9183,8506,12760,8287,12537,25310,23858,9615,6141,7439,7294,7938,8510,2285,2188,8547,8220,1610,1637,16489,20298,6451,5935,34869,30801,3737,4620,19315,23748,16497,16709,10018,8783,939,1134,7818,6278,12812,13358,3099,2456,10443,13737,6660,6228,635,674,315,1332,4380,2868,1463,1800,1367,591
613538,22997,21807,23807,26815,6110,6170,32285,32794,5095,4690,6814,8421,16745,11858,8681,7285,7252,9006,13271,15508,1960,2156,20712,14559,5429,6375,6076,5576,14011,12733,10975,10238,15012,16576,3646,2593,6363,6888,7176,8541,1696,1868,14145,12159,10472,10306,14668,15512,8368,9137,21032,13883,5565,4945,17244,18647,23855,23624,12062,9558,17881,9337,9498,14060,8702,12974,23922,23559,9071,5710,7454,7731,7936,8510,2285,2188,8641,8329,1758,1843,17555,21956,8745,6115,33996,31495,4332,3989,19121,20949,15648,17003,9461,10015,823,1032,7935,5968,12760,13162,3202,2772,12159,15236,6798,6124,633,517,327,1026,3886,2473,1428,1916,1367,566
614439,23166,21047,25082,26962,5906,5940,33922,33699,5208,4462,7075,8774,16879,12004,9983,8863,7578,9312,14090,16336,1663,2007,19720,15321,5068,6303,4593,3788,14370,13053,10676,10197,14978,16859,3696,2588,7235,7293,7327,8575,1733,1886,14853,13729,10793,10612,14695,16315,8665,9459,20684,14064,5224,4940,16687,18269,25953,23493,11840,11147,18041,9312,9722,14830,8454,12826,23081,22794,8492,5049,7595,7731,7942,8510,2285,2188,8667,8340,1800,1812,17511,21439,8168,5863,32905,29913,4204,4027,21378,23350,13644,12807,6371,5839,680,799,6656,5653,12417,12953,2306,1601,10768,13337,6085,5789,334,471,142,914,3429,2061,1234,1924,1323,243
615441,22551,21016,24030,24382,5427,5076,33284,32924,4973,3877,7082,9046,16715,12037,10561,9746,7320,9722,9872,13644,2085,2147,17754,14143,4681,5845,5024,4288,13572,12726,10531,10186,13701,16005,3624,2394,6613,7113,6701,8445,1690,1853,15734,12900,11311,10306,15464,16144,8186,8471,19688,12228,5962,5340,17712,18515,24341,21903,11647,11012,16990,9263,8928,14455,7481,11543,21436,20070,6843,3933,7589,7463,7942,8502,2285,2188,8570,8164,1762,1776,16715,21148,8716,7380,29784,27179,5088,5645,21522,21258,17225,15353,8058,8138,738,861,7712,5729,13146,13262,2793,2427,11912,13015,5590,4026,445,481,148,674,3421,2223,1156,1611,1094,198
615744,21958,20251,21311,23945,5229,4918,28441,29021,4791,3923,7144,8236,16253,11748,10643,9010,7331,8803,11211,15700,2019,1916,17950,14719,5494,6162,5071,3957,14728,13236,10177,9862,13746,15765,3467,2163,6420,6166,6830,8629,1694,1901,15282,13298,11246,10737,15098,15992,8485,10162,19479,14101,5258,5178,16460,18858,24530,23444,11064,10913,16059,7819,8710,11813,7643,11402,21678,20835,7609,5077,3813,4220,7942,8510,2285,2188,6763,6804,1778,1852,17744,20934,7999,6554,34590,29073,3723,4834,20032,22695,17590,17053,10830,11388,946,1434,8213,6235,13004,13415,3588,2754,12332,13664,4539,3415,230,294,3,976,4870,2682,1437,1590,1254,235
616645,24021,22927,25227,26770,5905,4631,35499,35255,6208,4303,7028,9941,18453,13673,11280,10073,7048,9013,15450,17476,1754,2153,20775,14797,5027,5898,4822,3665,13798,12297,10434,10094,14792,16640,3644,2605,6137,6294,6713,8154,1653,1781,14593,12190,10343,9531,15320,16404,7306,8505,19468,14153,6242,6158,17931,18366,25628,24026,13528,11201,18431,9225,8367,13394,8765,12376,25768,23575,9353,6007,5928,5929,7942,8510,2285,2188,8197,8110,1667,1847,15849,20983,7070,6815,30625,30523,4235,4073,21030,23358,16719,14911,8161,6226,535,941,7286,6175,13069,12961,2787,1620,11922,12159,5186,4818,442,285,220,720,3929,2430,1000,1554,1240,291
617748,22168,20346,22836,24256,5843,5548,32604,31994,5238,4882,7301,9327,17143,13332,9730,9531,7119,9641,14021,14519,1860,1946,19967,13839,4842,5459,5247,4276,12628,12417,10799,9882,14524,15022,3642,2578,6122,7052,7043,8370,1668,1814,15480,13436,9595,9507,15288,16109,6975,7295,17732,12145,5900,5618,17406,17916,23538,23051,11150,11045,15743,7526,9055,13869,8308,11312,24150,21694,9042,5412,6933,6247,7942,8510,2285,2188,8122,8097,1712,1668,17154,20993,9163,6942,31749,29477,4436,4471,20218,21735,15733,16218,9181,8479,464,841,7184,5718,12775,13150,2743,2332,11544,12656,5945,5587,481,401,207,715,3143,2445,1338,1764,1344,421
618952,24518,21875,23463,26235,6218,5641,33426,33959,5632,4624,7255,9225,17598,12505,10184,8390,7247,8820,13723,16182,1812,2064,19407,14025,4964,6074,4825,4021,14225,12519,10608,10167,14716,16329,3641,2618,6970,6914,7067,7941,1699,1931,16649,13209,10602,9863,16300,16372,6888,8438,18809,13384,6305,6524,16415,17133,26254,25511,13513,11743,18455,9416,9486,14447,8794,12308,25695,23685,9650,5793,7121,7190,7942,8508,2285,2185,8561,8322,1752,1788,17006,20252,8403,6360,31585,29343,4037,3971,18617,19774,17127,17073,8905,9391,644,923,7130,5439,12952,13159,3213,2645,13093,15142,5717,4331,406,436,181,840,3117,2470,1045,1660,1280,201
620434,23038,20188,24202,25555,6914,6606,32312,32341,4702,4049,5970,7604,14180,9931,7775,6982,6462,7668,12232,13570,1931,1900,19094,14490,4675,6247,5814,5379,12137,11260,9686,10012,14171,14742,3678,2579,6868,6795,6961,7981,1687,1835,13986,13486,10664,10676,14081,15846,8857,9776,20128,14789,5620,5395,16058,17674,22431,21504,9981,8544,18108,9158,8716,12906,8616,12490,20783,20190,7386,4768,7678,7809,7942,8487,2285,2165,8616,8208,1768,1700,17135,20271,6833,3948,33432,30299,4090,3398,19049,20569,16713,16171,8314,8560,782,1077,6786,5826,12250,12930,2869,2427,12580,16373,6518,5997,486,529,294,1001,3323,2089,915,1712,1296,503
622236,23209,22111,23638,27110,5068,5287,31388,31263,5481,5451,6957,8334,15834,11281,9588,9219,6410,8190,14116,17629,1604,1670,19997,14936,5068,6326,4948,3582,13187,11518,9856,9952,13703,16422,3362,2200,6872,6894,6137,6731,1689,1937,15918,13161,10618,10604,15227,15466,8160,9851,21116,14225,6559,5918,15561,16408,24260,23652,11795,10733,17428,8976,8719,12990,7491,11906,23572,23674,8912,5678,7655,7923,7916,8502,2281,2188,8603,8244,1702,1859,17233,22505,8626,6951,33957,32759,5151,5803,18706,23035,17571,17716,10985,11002,840,1113,7722,5730,12786,13164,3519,3010,13400,15058,5966,5028,468,439,172,991,4241,2429,1183,1887,1329,324
623844,24089,22746,26455,27634,6588,6666,35822,36780,4859,5619,7203,10020,18077,14259,9390,8799,7190,9223,13898,16148,2043,2275,20172,14557,5207,6074,6465,5366,14251,12886,10034,9865,14484,16161,3520,2583,6910,7091,6985,8226,1655,1846,15497,13993,10600,10276,15533,16843,8526,9329,19637,14462,6287,6777,17317,17966,25773,24017,13407,11647,18638,9638,8667,13293,8737,12344,25223,23018,8841,5952,7330,7306,7942,8510,2285,2188,8627,8357,1666,1698,16304,20440,7405,6918,31562,30130,3588,3851,20594,22259,15917,14970,8112,7168,759,969,7273,5811,12923,12962,3048,1983,13285,13214,6554,5981,585,497,258,951,3386,2457,1204,1865,1356,494
626648,23311,21200,25316,27952,5261,5408,31637,32107,4447,4134,7327,9072,16764,11990,8274,8144,7586,9773,15210,15517,1113,1535,19496,15500,5401,6332,4694,4188,13930,13423,10281,10332,15121,16432,3658,2387,6452,7022,7533,8421,1695,1791,15074,13029,10677,10295,15376,16516,7727,9070,19299,13652,5634,5608,17575,18621,25719,24742,12147,12528,18505,9479,9239,13883,8670,12797,25448,22911,9262,5652,7129,7453,7942,8510,2285,2188,8371,8127,1733,1856,17075,21254,7604,5425,34827,31361,3779,3599,21799,23553,14416,14341,8448,7672,792,1114,7368,6159,12686,13043,2718,2093,12020,12590,6249,5779,342,390,38,1043,3823,2644,1452,1901,1276,294
627549,24108,22557,24761,28008,6524,6437,34551,34544,5742,5237,6697,8669,16237,11236,10452,9131,6996,8712,13663,16377,2235,2245,19449,14389,4912,6085,6136,4957,14167,12926,10358,10171,14866,16802,3584,2603,7225,7247,7287,8506,1625,1744,16341,14428,11306,10950,15987,16953,8555,9301,22399,14435,6684,6102,17485,19031,25758,25256,13153,12380,18011,9751,9109,13852,8790,12910,24877,22934,8222,5422,7510,7692,7942,8510,2285,2188,8698,8360,1751,1811,17146,21100,6348,5283,33534,31518,2936,3443,21816,24063,17721,16855,9369,9665,954,1162,8162,6271,13198,13372,3267,2102,10186,11734,6214,5824,1078,572,279,1210,3700,2579,1507,1824,1331,551
627852,22492,20154,23980,23253,5344,5543,32135,30220,4723,5289,6129,8370,16204,11709,8379,7803,6695,8537,12646,14873,1588,1755,17816,13515,4600,6512,4969,4395,13144,11967,10186,10063,13683,15364,3628,2504,7084,7200,6836,7859,1703,1873,15375,13244,9918,9031,15383,16292,7818,8773,20650,13633,6328,5598,16532,17093,23784,22851,12036,10733,17238,8367,7958,12449,8572,12556,23833,21996,7417,4655,7445,7610,7928,8510,2285,2188,8689,8259,1484,1599,15079,20083,6685,5986,32973,30906,3523,4667,19284,20883,15808,14636,7022,6469,743,1022,7327,5292,12637,12695,2940,1794,12730,14716,6585,5937,351,456,212,795,3607,2222,1137,1780,1366,633
628248,24296,20843,25936,28137,6414,5759,35436,35486,5267,5101,7032,8825,17380,12465,10706,9957,6773,9136,14779,15629,2181,2077,19941,14552,4587,5800,5756,5368,12851,11305,10108,9943,14685,15803,3685,2587,6552,6893,6598,8089,1577,1812,15733,12788,10452,9874,15018,15556,7657,8781,16163,13218,4659,5866,17386,18290,24348,22149,12239,11155,16460,8373,8600,13559,7874,11492,25636,21984,9045,5292,6384,5748,7942,8510,2285,2188,8420,8128,1702,1535,16079,20981,7406,6410,28274,28388,3849,3706,19271,19633,12189,14505,4946,6876,708,847,6964,5445,12303,12855,2703,1642,13373,12551,5362,4523,353,268,200,785,3141,2111,969,1529,1208,268
633847,21343,18821,22681,24294,5222,5648,31726,32608,5246,4762,6512,8190,15516,11414,8618,7591,6881,8864,11363,13752,1932,2046,19558,14309,5467,5800,4964,4022,12876,12183,10475,9768,12684,15258,3325,2228,7197,7286,6997,8199,1682,1940,14399,13350,10352,10065,13933,15400,7873,8616,20937,14315,6644,6522,16655,18042,23882,20253,12013,9918,18087,8877,8424,13521,8523,12398,23253,21153,7580,3907,7291,7072,7942,8469,2285,2188,8660,8351,1606,1614,16565,20353,8219,5341,34492,33284,4561,4305,21538,24402,16963,17779,9981,9121,651,777,6810,5491,12370,13217,3104,2390,12990,14153,5563,4146,491,542,150,898,3345,2121,897,1397,1207,198
634748,22382,18298,23449,25441,5167,5102,31004,30297,4951,5282,6747,7599,15477,10680,8539,7952,7191,8763,12933,14468,1221,1438,20002,13676,5582,5658,4595,2837,14047,12115,10971,9998,13153,15225,3122,2303,7164,7170,6695,7516,1724,1865,15485,13777,9470,9829,15164,15807,7500,8027,18759,12951,6388,6249,16048,17325,23768,21148,10205,9932,15873,7734,9218,13441,8006,12024,20084,18975,5266,4327,7440,7797,7929,8510,2285,2188,8446,8346,1712,1668,16829,20422,7150,4487,32903,31383,3982,4225,19222,23298,15147,15108,8324,8278,754,915,7093,5622,12424,12655,2728,2158,12178,13653,6266,5715,364,337,164,1076,3929,1943,1334,1893,1358,497
635245,22917,20889,23574,24317,5770,5728,31413,31900,5483,5539,7272,9928,18434,13158,9531,9243,7280,9817,13762,15132,1574,1901,19005,13846,4810,6215,4790,4189,13355,12437,10329,10140,14420,16252,3553,2274,6931,7057,5724,6874,1654,1843,14789,13337,10443,9053,14911,15578,8262,8349,19733,13651,5955,6243,16314,17823,24067,23272,10855,10320,16692,8181,8682,13058,7726,10890,22913,21897,8554,5289,7161,7336,7941,8510,2285,2188,8599,8168,1622,1601,16319,21527,7263,6591,32820,31339,3453,4661,19891,22714,16019,16184,7124,8286,541,887,7316,5637,12913,13154,3315,2193,13882,14516,6347,4842,492,502,130,851,3651,2512,856,1748,1269,369
638049,22604,20771,23217,24877,5721,5857,30933,31305,5374,4967,6181,8277,16082,11550,8209,7338,5635,8051,12941,15520,1838,2028,18998,14872,5020,6174,4605,4259,13338,11056,9529,9947,13832,16673,3565,2419,6151,7081,6980,8069,1701,1710,14083,13203,11223,10551,15091,16202,9701,9764,22105,14278,6129,5506,17096,18779,24349,23111,11620,8719,15893,8138,9380,13883,8230,11681,21750,20901,7997,5095,7391,7828,7941,8484,2285,2168,8304,8245,1600,1795,16556,20078,7308,5069,33626,30781,4016,4533,20440,24110,15951,15384,7403,7333,654,956,7232,5926,12885,12877,3082,2116,13205,13631,6150,5631,629,481,242,964,3211,2473,1140,1813,1352,359
644044,20998,18566,24175,26081,5436,5503,31981,31772,4551,4840,5919,8736,17198,12739,10286,10491,6291,7579,10383,12910,1772,2065,19368,14479,4864,5728,4656,4098,12322,10400,9408,9711,13499,15219,3424,2186,6205,6881,6271,8167,1574,1853,15372,13589,10861,10370,13772,14329,7669,8529,16921,14006,4619,4825,17458,17506,24425,20930,11604,9888,16994,7676,8500,12645,7812,11355,19846,20079,5963,4094,7211,7281,7934,8483,2285,2183,8029,8301,1728,1628,16870,20025,6821,5442,32104,30324,3953,4838,18656,20016,15445,14630,8899,8897,651,777,6739,5479,12542,12767,3188,2580,12810,15208,5342,4895,365,375,149,708,3562,2130,1181,1674,1167,131
644246,23777,21357,23816,25398,5854,5629,32130,31593,4865,4700,7393,7998,16057,11267,8742,7119,7267,8981,12662,14688,1651,1573,18908,14870,4952,5602,3482,2699,14220,12919,10361,9649,14337,15490,3562,2515,6298,6995,6864,8139,1701,1890,14297,13241,10238,10259,14294,15372,8207,9350,19871,14316,5925,5995,16972,18093,24558,22578,13514,12910,17077,8981,9127,13064,8533,12253,24096,22864,8996,5383,7464,6872,7940,8498,2272,2188,8560,8144,1687,1588,17069,19390,8593,5817,34546,31003,3702,4225,20672,24512,17224,17451,9618,9888,732,1040,7220,5658,12884,13339,3173,2696,11629,14884,6575,5949,375,663,163,916,4128,2404,1268,1927,1342,572
645450,23743,21185,23331,27197,6834,6557,33233,32767,6368,5199,6731,7964,16664,11254,9269,7877,6911,8038,13996,16238,2051,2030,19755,15214,5209,6101,5169,4566,13920,12363,10310,10121,14417,15990,3640,2607,6745,6917,6524,7686,1651,1753,15845,13459,11186,10594,14844,16601,8917,9320,21840,14495,6054,6026,16712,17901,24010,22457,12792,10129,18035,8205,8835,12944,8525,12138,24900,22457,9151,5578,7665,7572,7919,8510,2285,2188,8697,8272,1671,1500,16975,20697,7169,5255,34342,30299,4268,4386,20004,22337,17693,18937,9248,10787,833,1168,7535,6218,12825,13494,3348,2848,12721,13960,6047,4879,821,1066,135,1037,3717,2237,1425,1911,1336,281
645551,23464,22318,23833,27860,5965,6467,32436,31689,5544,6305,7564,8761,17056,11991,8584,9495,6926,9233,13311,16762,1781,1819,19879,14358,5366,5829,4429,3873,12326,11877,9728,9875,13452,15597,3680,2576,7223,7233,7050,8335,1711,1867,14235,13123,10511,10410,15322,15554,8309,10511,22331,15703,6570,6178,17145,18494,24653,25042,10265,10835,17330,8644,8760,13445,8288,12490,23720,22681,8706,5467,7507,7603,7942,8510,2285,2188,8617,8299,1567,1684,16775,22252,7761,5616,34951,32359,3377,3937,17210,21962,18472,17874,12022,11068,583,1054,7403,5989,12796,13444,3761,2435,13926,14209,6465,5628,681,878,167,887,3547,2506,1501,1908,1313,297
647858,23046,20941,23731,26494,6460,4791,33089,34673,5616,3796,6841,9007,16337,12394,9888,8268,6821,9052,12914,13868,1964,2110,20114,13962,4979,5814,5394,4350,12432,11991,10587,9722,14382,15461,3618,2450,6988,6734,6353,7348,1662,1461,14451,12899,10066,10105,14263,15857,8351,9032,18891,13892,5362,5959,16682,18282,23940,22505,13050,11570,16454,7412,9123,12912,8797,11320,24497,22873,7446,4748,7394,6851,7933,8510,2285,2188,8472,8080,1749,1569,17168,19231,6544,4661,30539,27514,3479,3986,20762,22463,15748,16211,7303,9678,500,486,6572,4901,12560,13107,2996,2615,12221,14094,5592,3001,412,461,159,656,2978,1888,805,1381,1161,270
654350,24132,21721,24280,27045,6545,6660,33782,33359,5658,5478,6070,8283,15458,11223,9493,8311,7004,8705,12664,15190,1931,2091,18785,14670,4977,6193,5145,4722,13920,12328,10890,10193,14962,16555,3683,2609,7275,7319,6542,8021,1690,1819,14805,13928,10456,10215,15751,16782,8057,9302,21022,14638,6017,6206,16762,17395,26227,23375,12141,10789,18622,10105,9044,13889,9039,13003,24251,20958,8284,5193,7496,7578,7941,8510,2285,2188,8692,8398,1722,1726,16587,21133,8080,6489,32447,28834,3437,3566,20565,20398,14301,13477,6333,5879,792,896,7125,5128,13067,13061,3132,2186,13155,15448,6393,5890,672,585,312,1089,3299,2587,1115,1887,1359,477
654552,21678,20395,23740,26304,5459,5500,33081,33608,4882,4131,7187,8903,16827,12445,9877,7965,7507,9741,12629,13902,2060,2078,19888,14718,5286,6079,4946,4143,14469,12888,10997,10284,14706,16887,3537,2524,5976,6650,7296,8619,1597,1744,14915,12471,10794,10212,14882,16000,7690,9298,17664,12646,5551,5212,17500,18701,24312,21809,12011,11100,17769,9368,9340,13938,8136,12860,21449,21298,8385,4746,6101,6183,7942,8510,2285,2188,8274,8078,1705,1862,17166,21840,6155,6064,33216,31041,3925,4400,22933,23622,16561,14502,7786,7459,703,1187,7059,5885,12442,12618,2548,2014,11518,12859,5867,4573,313,248,77,824,3451,1491,1123,1414,1240,293
654754,21339,20216,23822,26461,5561,5431,32963,33727,4751,5189,7097,8763,16971,12112,9056,7985,6997,8902,11191,15435,2015,2226,18836,14637,5283,6074,5283,4514,14671,12831,10712,10024,14221,16170,3684,2536,6679,7046,6702,8451,1627,1915,14447,13021,10524,10619,14497,15070,8498,9692,19621,13755,5654,5723,16303,18608,24752,23555,11395,10825,17953,8939,8945,13548,8476,12496,24899,22975,7982,5429,7052,6846,7942,8510,2285,2188,8688,8372,1665,1729,17076,21380,7296,5756,34224,29808,3200,4003,21297,23318,14608,15249,7932,9335,761,926,7098,5858,12705,13068,2631,2412,11933,15050,6578,5750,581,611,293,1076,3356,2012,1297,1920,1308,434
656253,22036,20165,23639,26032,5361,5663,32085,33220,3884,4466,6762,8995,16401,12541,8162,8556,6736,9323,13435,15511,1294,1954,17718,13059,4573,5680,4872,4681,12225,9778,9489,9605,14028,16131,3679,2563,6797,7010,6369,8008,1622,1655,15084,13293,10406,9838,14799,15037,7891,9287,18728,13544,5929,5967,16361,17535,22528,19997,11896,9890,16155,7887,7034,11114,7194,10616,22733,19906,8461,5163,6583,7324,7942,8490,2285,2179,8181,8172,1462,1558,15256,20711,6324,6082,32673,30386,4568,5635,20026,24136,14541,14902,7620,6182,677,898,6809,5346,12184,12520,2813,1688,12438,11807,5987,5029,271,263,92,688,3800,2311,1433,1892,1292,234
656657,24341,20802,24492,26784,6640,5796,34967,34270,5232,4897,6904,9113,16391,11459,11743,10016,6495,8815,14964,16187,2205,2190,19183,14540,4309,6024,6236,5461,13216,12118,10143,10087,14501,15871,3662,2584,7140,7270,6821,8207,1592,1900,15781,13551,10905,10082,15545,16527,7688,9288,19892,13962,6300,6487,17117,18046,26591,23625,13548,11647,18351,9576,8638,12973,8624,13157,25219,23065,8900,5429,7337,7296,7939,8510,2282,2188,8679,8300,1684,1644,16617,21125,5686,5923,33342,30465,3108,3520,22442,23662,15496,16259,6464,7887,735,900,6868,5440,13194,13345,2646,1784,11059,11128,6277,4630,630,712,206,799,2956,2355,896,1345,1352,472
657659,22871,19480,23230,25358,5792,5928,32877,32005,5311,4903,6064,7946,15336,11334,9152,7584,7241,9521,11869,15866,1619,1949,17972,15150,5006,6534,4327,3435,13626,12413,10712,10268,14510,16428,3646,2606,7061,6771,6470,7697,1667,1828,14224,13675,10037,10009,14602,16045,7041,9265,17481,14962,4290,5409,16632,17113,26122,22967,13350,12124,18248,9580,9473,14384,8836,13234,24315,22296,7938,5012,7630,7792,7942,8510,2285,2188,8700,8377,1764,1827,17229,21886,8452,7128,32565,29362,4909,4694,19099,19896,15150,15255,9126,8666,551,671,6573,5040,12361,12457,3161,2494,11330,14507,5548,5666,224,214,206,905,3061,2219,1278,1882,1277,308
660951,22879,21353,24415,27427,6200,6146,34506,33724,5188,3890,7439,9532,17548,13289,10419,8826,7291,9506,12255,16518,1905,2243,19719,15776,4705,5784,5798,4935,14176,12503,10187,10129,14217,16300,3664,2549,7080,7096,7154,7950,1693,1733,15497,13453,10886,10623,16104,16998,8747,9611,23181,14886,6497,6567,17000,18579,24906,24138,12111,11215,17149,9099,8739,13437,8474,12576,23287,21426,7920,5198,7337,7612,7942,8510,2285,2188,8669,8259,1766,1706,16313,20593,6665,5066,31382,28410,3406,3640,20802,21375,14517,14544,6479,6649,890,901,7891,5807,12791,13357,2779,1875,12972,13441,6314,5780,836,664,262,1110,3630,1955,1056,1761,1285,629
663755,23398,19358,23843,26082,6288,5490,33758,33212,5508,4916,6372,8318,16160,11383,10380,8145,6645,8629,12863,13775,2122,2157,18111,13147,5219,5724,5277,4151,13753,12656,9618,9693,14139,15668,3598,2642,6693,7326,7320,8147,1659,1741,14336,13657,9974,10038,15427,16596,7802,9301,18963,14579,5995,6610,17565,18392,25292,20866,13334,10093,17710,8774,9162,13664,8588,12856,23686,20320,8498,3918,7516,7498,7942,8508,2282,2178,8695,8384,1745,1772,16706,20951,6588,5920,30795,29898,3127,3361,19278,20231,15186,14806,7262,7044,695,1078,7298,5815,12620,13214,2764,2116,12361,13651,6567,6246,536,691,291,822,2950,2360,1074,1864,1341,342
664757,22746,19635,22889,25526,6202,5706,31988,31390,5652,4434,6946,8153,14788,11336,10660,9815,6884,9021,12712,15326,1928,2186,16627,13772,5050,6217,6300,5337,13412,12453,10381,9841,13763,16126,3295,2369,6479,7168,7247,8542,1598,1834,15449,13423,10433,10325,15113,16306,7199,8666,20233,13699,6768,6038,17180,18704,25363,24080,12716,12321,17463,9261,9001,13499,8901,12864,23962,22215,7739,4689,7509,7511,7936,8498,2285,2188,8518,8233,1688,1466,17377,20627,8873,7359,34306,30799,4854,5549,21881,23202,16358,16041,9143,7621,788,1126,7900,5708,12840,12930,2982,2464,12061,15628,6248,5644,394,457,73,977,4205,2541,1391,1746,1326,668
665254,23008,21771,22995,26080,5783,6401,33988,34372,4611,5251,6862,8120,16103,12176,7263,7133,6851,9607,11762,15499,1832,1994,18535,14436,5408,6177,5466,4440,13249,11910,10656,10011,14453,16950,3688,2397,6512,6891,7327,8092,1672,1872,15400,13527,11092,10606,15243,15919,8816,10058,20928,14817,6653,6048,17607,19004,26551,23614,13043,11273,18479,10070,8474,13965,7929,12770,25865,22735,8645,4621,6487,7215,7928,8510,2285,2188,8526,8234,1569,1871,16508,20700,6490,5497,32734,29047,2689,4103,20331,22529,15762,15312,7611,6994,866,1053,7434,5934,12737,12958,3127,1942,14009,14259,6798,5804,599,412,233,963,3675,2310,1292,1869,1367,505
667056,23044,21425,25214,27568,6326,6161,32363,32489,5537,5069,6499,7979,15377,11211,9837,9471,6785,9133,13274,16067,2195,2261,20084,15104,5351,6216,5759,5216,14164,12162,10455,10238,14817,16770,3631,2338,7124,7310,7022,8096,1709,1964,15722,13831,10514,9445,15704,16257,8292,8944,20849,14427,6570,6229,16467,17588,24899,22330,10784,10367,18115,9838,9143,13861,8764,12514,23687,21805,8238,5297,7569,7941,7942,8510,2285,2188,8697,8389,1589,1891,17710,22134,6445,6229,34513,31751,3405,4957,18303,22248,18360,18083,10060,10088,981,1363,8246,6352,13297,13144,3823,2281,14221,12260,6764,6285,856,660,245,1135,3945,2426,1182,1596,1351,533
668361,23277,21314,22639,25754,6196,5448,32973,33989,4838,3844,7003,8070,15346,11375,8931,7493,5962,8231,14338,14407,1538,1299,19230,14453,4564,6302,5143,3923,12025,11776,9477,9827,14057,15857,3661,2413,6416,6510,7415,7335,1682,1891,15192,12542,10746,9965,14577,15724,8945,9225,19088,13278,6316,5552,16538,18059,24233,24552,12594,10862,16839,7866,8566,12502,8369,11850,24136,21760,9257,4798,7231,7679,7832,8411,2285,2188,8450,7912,1480,1466,16792,20327,8846,6897,34728,31950,4293,4577,22480,25191,17671,18352,8678,8896,889,1115,7398,5554,12720,13211,3261,2919,10868,14521,6356,5673,326,740,87,986,3763,2304,868,1729,1358,515
671855,22924,20715,23447,27099,5283,5497,33089,34167,5020,4376,7088,8885,16913,12318,9327,8646,6827,9493,14032,14965,1794,2141,19549,15196,5314,6082,5127,4055,13147,12155,9903,9878,14596,16210,3562,2304,6977,6877,7072,8409,1680,1822,14961,13431,10524,10325,15545,15667,7676,8665,19460,13959,5915,6454,17158,18022,23192,22319,13269,11682,18088,8445,8115,12203,8859,12351,24306,22166,7824,4972,7196,7784,7920,8510,2285,2188,8410,8151,1622,1700,16890,21330,7744,6960,33378,32217,4284,5096,19188,23238,17677,16922,9037,9351,756,875,7388,5809,13009,12887,3017,2076,13483,14048,6487,5618,565,539,197,1031,4307,2706,1425,1875,1305,281
