,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
604537,1922,12108,21515,27277,12249,82363,39037,20805,28136,31146,47659,24698,68783,74494,69139,40696,18735,17904,9213,10774,1758,4958,3012,2402,14983,30107,4445,4227,9413,76401,18628,25796,28870,7972,6188,4952,12776,16621,20577,30211,144984
609143,1681,11877,19756,25313,9864,78873,29671,20039,31342,33567,49574,25277,66013,69365,61671,39708,20649,17768,10156,11059,1779,5675,3748,1966,16238,30853,4751,5228,10568,72927,15171,25196,26957,7937,6149,5769,14162,22750,24266,32181,152861
611938,2205,12201,22214,30579,13814,85755,39190,22113,29969,30922,49931,24720,67704,75655,69468,40827,19179,18246,9148,11183,1836,6544,3800,2662,17160,30508,4481,5291,10940,74317,14178,27187,29226,7902,6237,4740,15869,24909,25368,30817,149435
613538,2018,12869,21575,28520,13090,83266,37389,21791,31786,33686,52664,22533,62410,74017,64471,38592,20775,18263,9956,11854,1836,6624,3829,2704,17403,30956,4604,6165,12041,74496,15712,28054,29223,8033,6376,4729,14672,23310,25289,30529,151191
614439,1976,13496,22440,28529,12660,83488,38207,21585,32483,34230,50034,23512,64729,72998,72751,37522,20108,18372,10051,11373,1835,6590,4024,2673,15910,30932,4802,5629,10981,73341,15194,27656,30020,8066,6490,5401,15532,23580,24854,32367,153603
615441,1683,11886,20740,25356,9869,77991,35752,19496,31518,31077,48945,25391,66732,70923,72306,37307,17778,17773,9537,12051,1805,5787,3690,2495,15987,30711,4603,4740,12892,71118,19284,25096,29993,8052,6217,5464,15695,23169,24948,32304,152266
615744,1499,11878,21795,27365,10682,77634,36846,19598,27067,31968,47192,25121,66203,72870,68403,38763,19658,15931,9846,9609,1765,6187,4027,2126,17595,30472,4748,5467,10598,74199,16917,25590,27346,7991,6276,5112,14589,22287,22422,31483,150485
616645,2240,12576,22468,30075,13435,89184,40862,22665,32013,32267,48355,22376,64992,72911,69732,36109,18006,18162,10006,11053,1826,5913,3435,2723,16295,30835,4302,5044,11657,75381,16094,26937,30098,7765,6242,4645,16946,26448,26318,32832,150459
617748,1942,11478,21000,26858,12279,80715,37348,20602,29439,32755,48729,23088,64089,70165,67812,37421,19543,18141,9452,10544,1810,5754,3882,2693,16377,30252,4519,5493,11311,72286,18307,26727,26021,7784,6297,5028,15554,24779,25554,31392,150104
618952,2349,13028,23289,30234,13763,85079,40945,20825,30926,32946,50089,25109,67959,71863,61585,35059,19079,18231,9844,11079,1825,6278,3784,2662,15664,30879,4642,4918,11120,75374,16410,27602,30287,7959,6360,4747,16204,24541,25384,31668,151316
620434,1371,11320,20984,26604,9855,79145,33081,20353,32092,32613,55020,23374,62225,74047,63930,37147,19780,17876,8900,11486,1800,5885,3572,2684,16564,29766,4463,5513,11235,75180,11196,27356,29907,8071,6417,4127,14072,19151,23836,29186,143560
622236,1899,12298,21020,29634,13430,85051,38103,21944,30232,33605,48869,25436,66944,75974,65121,42377,20010,17529,9289,10078,1804,4951,3674,2095,14245,30552,4666,4259,9985,76494,18381,25910,29282,8037,6425,5253,14790,21645,23641,32317,147084
623844,1682,12535,22510,30036,13278,87001,40981,22913,33522,33280,54738,24831,68327,75143,67504,36907,18997,17924,9316,12358,1811,6281,3689,2651,16693,30332,4418,5334,10443,75348,16737,27441,30358,8015,6057,4994,17041,25972,26657,30764,151358
626648,2017,12704,22592,29663,13799,84327,39943,22496,30891,33453,47716,23444,64455,72694,72420,41039,19902,18491,10078,10082,1786,6439,3879,2503,17681,31225,4593,5631,10874,73757,14554,27542,30835,8070,6178,5338,15402,22634,24298,31212,153121
627549,2095,13102,23320,29446,13494,85706,40626,22182,33097,32668,55309,26121,71126,75917,73048,38296,20099,18187,9992,12616,1813,6730,4032,2718,17882,30661,4376,6298,10841,77304,12579,28071,30796,7999,6404,4775,15603,22638,24845,32531,150715
627852,1954,12011,21664,25955,11682,79444,39183,20628,29883,28167,48401,23667,65371,73320,63793,38945,18614,17751,9455,11008,1814,5635,3615,2605,15653,30256,4421,4609,10305,74727,13432,27249,27634,7830,5916,4577,14430,22281,23601,30756,146440
628248,1458,11570,21518,27809,12605,84961,38020,23582,33605,32193,53150,23870,61437,68703,66069,35572,17525,17979,9539,11787,1835,5543,3070,2720,15722,30563,4079,4718,11403,69937,16573,26094,28218,7790,5878,5228,15016,24674,26692,30860,147956
633847,1733,12090,19208,25997,10915,74968,36818,18624,30037,32631,49272,23081,63887,75744,71710,41837,19187,17642,8917,11508,1711,5390,3687,2207,15351,29702,4622,5376,11201,77586,14811,27486,29109,7839,6091,4600,14037,22468,25272,30936,146612
634748,1739,11990,21106,22801,9712,78546,31963,20313,30613,32617,46918,24295,65714,72032,66423,40623,18966,16696,9566,10029,1748,5878,3800,2059,15113,30373,4551,5234,10445,74614,13107,25987,26933,8031,6171,5142,13895,20158,22766,31391,149571
635245,1942,11996,20951,27278,12004,82519,36781,20756,29175,30975,49764,23981,65329,73418,66764,40424,19534,18181,9869,10330,1809,5019,2772,2016,14255,30428,4240,4248,9609,75193,16203,25677,27864,7706,6073,5454,16171,25290,25255,31778,150254
638049,2192,12607,21786,27724,9850,80827,35116,20586,29439,31562,49941,24893,66223,75093,71472,37383,19733,18088,9169,11181,1819,6068,3738,2385,16212,29763,4385,5003,11943,75096,13290,26822,27097,7906,5915,4395,14487,22815,23286,30192,145221
644044,1522,11923,20949,24505,9867,72622,34246,20808,31022,33311,48555,24425,62101,69105,63558,38122,19076,17730,8775,10841,1821,5285,3378,2002,14427,29380,4161,5166,12926,72698,14459,25602,27091,7757,5920,5538,15327,24436,24590,31686,143922
644246,2079,12939,20708,27898,13327,83021,41259,21532,30885,32743,45201,22462,63604,74682,70008,38354,18919,17810,9333,10339,1753,6516,3739,2567,15906,29574,4569,5689,11182,77444,15210,27478,29251,7901,6160,5177,13771,21344,24864,30670,151211
645450,1563,11276,21015,29055,12553,84186,40047,21672,31501,32916,54751,25917,67895,75603,66868,38868,19560,18263,9673,11717,1833,6158,3240,2635,17291,30148,4129,4869,10041,77367,13934,27209,28765,7937,6182,5032,14958,22162,24232,31361,148147
645551,1889,12019,22379,28533,12621,87683,36947,23353,29787,32258,51330,23673,67953,76556,62934,40913,20354,17748,8768,11015,1836,6458,4067,2637,16926,30023,4525,5660,11654,78793,14292,27164,29363,7701,6339,5423,15508,23201,24604,31012,148719
647858,1949,12031,21606,26152,12108,79414,40089,21701,31424,33310,50030,22745,62970,72836,68743,34519,17551,17934,9554,11334,1832,5766,2620,2518,14072,30419,3863,4529,10205,73859,13501,26876,27249,7868,6175,4957,15334,23585,25829,31425,147440
654350,1846,12946,22528,29774,12196,81837,37149,21749,32250,32886,54357,23560,67092,73927,64431,35438,19475,18248,10011,11853,1835,6941,3626,2693,15169,31025,4438,5636,11369,75231,15065,28206,30881,8027,6250,4618,14413,21475,24309,31913,149527
654552,2023,12748,20515,27022,10913,78848,37095,19615,32484,33132,49545,23008,62725,71746,73945,41041,20185,18027,10026,11765,1835,6263,3783,2623,16655,31046,4404,5502,11296,73004,14361,26627,29995,8056,6526,4977,15001,24310,25395,31097,153351
654754,1686,11536,22277,27922,13309,77834,38865,18922,31500,34145,50356,23223,64126,72300,68774,38360,20050,17827,9728,11784,1766,6048,3699,2617,16200,30147,4436,5536,10831,75935,13901,27158,29497,7994,6246,4931,15762,23925,25447,31651,151633
656253,945,11056,20170,26070,10904,81169,36489,22239,30088,29542,50397,23568,66893,71578,70246,40620,17600,18074,9136,9649,1831,5292,3515,2533,14612,29397,4021,4269,12388,72075,15284,24611,26408,7995,5846,4009,14580,23209,24465,28626,144414
656657,2180,12525,22945,29218,13029,85460,41335,22641,32329,31458,53657,24908,66174,73371,72740,38268,19019,18154,9379,12796,1831,5958,3556,2683,15547,30665,4442,4657,9843,76823,13963,28048,30160,7870,6322,4774,15647,22731,25002,32962,148121
657659,1937,13160,22264,27715,12189,78838,40833,20011,30509,33480,49679,23345,61847,69541,64018,37884,20147,18291,10086,11318,1836,5954,3294,2716,14658,30709,4404,4568,9751,72625,17846,27500,30450,8072,6185,5330,14003,21594,24289,30386,151595
660951,1983,12444,22103,27522,11762,83296,37889,21851,33151,32865,52328,25832,68963,75198,70238,36088,18681,17829,9678,12126,1836,6768,3161,2685,17187,30306,4306,5875,10363,73206,12883,27622,29128,7909,6050,5838,16507,25141,24705,31653,151247
663755,1971,12817,20689,27070,10151,79101,38558,20690,30984,32134,51612,22799,64761,74959,64521,35568,18873,17972,9354,11788,1819,6262,3764,2719,16943,29745,4287,5470,11212,75099,12874,27748,29003,7997,6455,4105,14919,22377,24492,31808,149865
664757,2086,12244,22451,27336,12407,80821,40736,20884,28974,30412,54707,23956,67086,73375,71632,38738,19312,18162,9617,11841,1806,5762,4382,1969,16630,29520,4605,5455,12767,75958,19453,28222,29111,8014,6206,5591,14235,20830,23070,32091,149756
665254,1957,12999,22482,29307,12671,80723,40824,20547,32404,32946,51516,24214,66980,76040,67802,35349,19582,18226,9737,10446,1820,6582,3870,2366,16427,30416,4609,5724,11352,77003,11849,27201,30634,7985,6323,5287,14863,23334,25797,29438,148711
667056,1636,12446,21952,27887,12016,84894,36394,22866,31412,32942,53151,25007,67499,74279,64336,39743,20347,18437,10027,12652,1774,6064,4182,2477,17612,30825,4825,5883,11121,78604,13718,27686,30369,8071,6478,4256,14110,21121,23560,32534,150544
668361,1750,12180,22146,28336,12352,81818,37491,20209,31371,33616,49472,24315,66200,72091,72343,42476,18822,17386,8552,9414,1808,5987,3839,2538,16100,30119,4737,4748,10936,76259,18213,26700,27532,7808,6076,4716,14827,21799,24541,29437,143968
671855,1210,11212,20954,27860,12069,81316,41725,21650,32185,33239,49048,22871,65559,76041,68389,40424,19499,18112,9464,11247,1802,5859,3783,2248,15820,30276,4590,5735,12274,75169,16849,27483,28886,8052,6409,4567,15672,24142,25314,30820,149255
672756,1783,12272,21531,26576,9928,79877,37814,21722,31763,31610,54115,22932,62298,72811,65166,34603,18519,18080,9602,11767,1788,6225,2951,2638,17186,30464,4222,5221,10840,73367,13083,27729,28901,7909,6497,5374,15402,23693,24877,31761,147506
673455,1432,11498,18388,26105,9073,80220,29103,19585,30945,32491,53018,25754,67599,68790,61080,33735,19014,16567,9143,11459,1610,5159,3973,2035,15678,29427,4633,5322,11419,72195,14582,27628,28255,7749,5844,5426,13488,21797,23527,31436,145237
675661,1359,10596,18714,23903,7824,75406,31560,17965,28295,30738,48372,24082,60245,66844,72162,36278,19342,17491,9160,11059,1830,5901,2981,2707,14566,30204,3893,5003,11496,70028,13852,26155,24701,7770,6175,5939,15213,23567,23264,31397,148620
677766,1676,12072,21663,28203,13985,83690,42429,22591,33272,33900,48612,23513,65342,73268,68184,42558,20549,17994,9559,11334,1797,5786,3457,2432,15026,30820,4162,4621,10249,72568,16464,26684,29998,8072,6080,4912,15433,24221,25953,31507,148359
677968,2132,12415,21597,27437,12904,83650,37547,21254,30026,31855,52610,23832,66310,76359,58452,41616,20439,18090,9257,11941,1826,6312,3955,2571,14065,30202,4503,4796,9306,75081,19041,26819,29611,7965,6208,5058,14786,21967,21808,32061,148746
679568,1982,12544,20443,28643,11405,81294,33021,21205,29777,33061,45346,26128,67141,73886,67787,40390,19769,17953,9732,12456,1825,5859,3332,2444,15899,30045,4407,5264,11435,72705,14116,25785,28643,7958,6062,5861,13249,22107,23572,31454,147317
679770,2170,13154,22612,29213,13480,82741,40135,21083,30805,32481,50055,23723,64047,73227,65307,38048,19229,18169,9169,10475,1834,6251,3992,2694,15142,30013,4703,4641,11257,76019,17950,28328,30157,7869,6170,5103,14506,19919,23482,29688,146919
680250,1765,11495,22011,26441,11564,81484,36074,20929,29487,32464,49284,21840,65233,72717,61681,38840,18752,17965,9028,9741,1825,6261,3484,2660,14254,29552,4250,4378,10207,74861,16688,26769,28727,7882,5868,3647,13280,21573,24386,30977,143338
680452,1228,11393,19531,24025,9556,77251,31365,19246,30321,31089,52007,23230,61926,71382,63905,38718,19221,17719,9705,12410,1780,6280,2990,2680,15798,29554,4307,5635,9075,73794,12256,26813,28030,7965,6111,4398,14365,23886,25485,32075,148835
680957,1722,12074,22439,26486,10504,77147,37384,20972,32493,33203,55114,23722,61662,68706,68617,35849,21045,17896,9503,12086,1709,6459,3261,2532,16619,30211,4723,6023,11257,75977,9677,26682,29599,7986,6340,4783,14595,23168,25649,31458,151616
683256,1738,12370,20990,25880,9215,80087,31787,20386,29868,30215,51981,25195,67625,75024,63497,40973,19419,17918,9627,12715,1819,5651,4017,2163,15068,29918,4558,5644,12196,74282,20495,25556,27201,8073,6204,4875,15202,23629,23920,31468,151374
685058,1499,11417,20781,27604,11782,81508,37935,19912,30227,32554,54920,23341,67126,75470,65699,37313,18260,17874,8862,12147,1812,5799,2719,2723,16955,30041,4233,4667,9784,74024,12927,27054,27893,7722,5698,4766,14982,21994,24262,31490,144584
686969,1443,11628,22401,30244,13589,88937,37678,23148,31307,32864,52793,24551,66712,71516,58197,35590,17037,15058,9672,10806,1275,5305,4281,2217,15841,30871,4573,5155,10563,72309,16504,24566,28183,7777,6228,4449,15727,23320,25618,31427,147343
687163,1849,12060,20748,27834,10941,83128,35764,21467,31155,31558,53664,24284,66755,71880,60628,34381,18610,17680,9111,11914,1793,5036,3232,2008,16089,30160,4158,5098,10843,72968,17726,26303,29340,8008,5670,5108,15650,24864,25814,32336,148336
688569,2147,13257,23478,30791,13820,90361,41347,23283,33089,32601,52609,25295,66481,75248,67666,39561,19303,17839,10030,12321,1739,6519,3482,2558,17351,31131,4356,5810,10490,74343,20391,27178,29281,7871,6210,5477,17410,26435,26399,32539,152133
690152,1407,11441,20419,25559,10774,78705,35626,19653,30983,32425,55147,24629,67909,71533,61851,39550,19462,17378,9312,11721,1834,6106,3980,2334,15718,29617,4648,5363,12704,74208,15769,27151,28366,7884,6160,3724,13216,19791,22701,30821,144125
692964,1676,11990,22133,26188,11585,84968,38574,23443,34987,34180,56826,24024,63915,74127,71917,36377,19178,18148,9925,12702,1828,6402,4052,2665,17855,31441,4185,6094,12895,75186,15139,27739,29505,8067,6419,4752,16274,24996,25872,32021,152499
693461,1761,12839,22074,28892,12471,84124,37623,22313,33240,31573,49979,24335,65253,73989,69281,38078,19776,18312,9934,11829,1836,6759,4121,2672,17168,31087,4626,6375,11639,76402,13659,27768,30652,8010,6318,4309,14820,23082,25787,31221,150963
693764,1126,11557,21167,27240,11238,81620,34950,21023,31659,30661,52625,24583,66841,73831,60687,38246,17804,17829,8446,9274,1832,5029,4074,2584,13794,29966,4729,4104,9211,73026,17397,24258,24916,7823,6116,4113,15919,24360,24970,31201,144921
694362,1115,10633,22307,26484,11399,78877,40320,21399,31717,31116,50614,26516,69038,73377,70462,38697,18540,17644,9553,12271,1696,5806,3313,2053,16935,30255,4285,5630,11965,72756,19401,26391,27190,8036,6349,4355,15287,24010,24265,32557,150665
695768,2202,11654,20529,27720,12020,80383,39601,20074,29151,30738,48868,25886,66792,72244,67176,37371,19411,17677,9271,11170,1831,6127,4454,2689,16823,29063,4745,5724,11160,72012,17273,25326,29844,8035,6481,6048,15092,23919,24759,29597,150293
698168,1819,12389,21981,28673,13923,84299,41029,22391,32700,33124,50175,23563,64177,71982,72096,35270,18564,18218,9662,10322,1836,5488,3768,2616,16261,30747,4145,4701,12784,75644,17753,27626,28179,7890,6107,5344,15531,23716,24645,32679,150078
700634,2049,12188,21247,28966,13239,82877,40683,22190,30794,30927,48654,25202,67636,74111,72147,37140,18862,18241,9354,11698,1829,6140,3656,2429,16925,30052,4285,5228,10524,74769,15512,26534,29813,7944,6484,5005,14716,20524,23537,31329,148565
701535,1907,12252,22470,28935,13190,85241,40302,20816,30473,29737,50637,26044,70122,73882,55560,39101,18388,18198,9790,12026,1834,6309,3858,2253,15789,30428,4664,5252,10048,75335,20443,25442,29346,8026,6327,5427,15750,23636,25049,32371,151684
702133,1410,12050,21696,29736,14495,84378,41201,21747,32388,32036,48366,27333,71187,75099,76512,42536,20294,17818,9247,11808,1836,5712,4175,2363,15924,30495,4597,5373,12270,77172,18365,26181,28725,7780,6338,5082,15357,25169,26434,31298,146022
704238,1189,10603,19038,22011,8075,75080,29443,18596,27111,28775,45279,21874,60982,70131,67762,34519,17511,16674,7593,9458,1697,4678,3185,1454,14754,28011,3954,4896,11151,73215,12647,26425,26737,7945,6217,4512,12951,21840,23447,30813,138865
705341,1031,10639,18919,26412,9404,76579,29704,20089,29885,31588,48988,22927,62808,68612,65448,35421,18743,17564,8801,9523,1834,5353,3757,2426,15056,29778,4250,4385,10105,73214,13189,26456,27579,7876,5798,4392,12971,20436,24495,30027,139956
706040,1577,11849,22387,27633,10253,81847,33513,20811,31704,33503,45956,23363,63658,69757,64882,37763,18929,17081,9566,11801,1826,6647,3772,2583,15143,30725,4527,5526,11153,69330,15881,25969,28335,8072,6393,5819,15739,24620,25065,29522,150874
707749,1951,12477,20796,26476,12028,79301,40094,22148,29645,31233,46951,23322,64875,73552,71860,38405,18964,17235,8667,11557,1823,5573,3356,2600,15693,29747,4295,5382,12180,73362,17477,25925,29764,8030,6423,5852,15244,24734,25467,30059,147299
709551,1442,11267,19611,26119,11381,84500,35593,21659,31909,32546,45933,24709,61668,70188,64388,39239,20161,18403,10100,11504,1835,6914,3717,2629,15326,31120,4584,5271,11137,70297,14720,27466,29335,8044,6301,4510,15329,22809,25120,33020,151658
713239,1959,13070,22510,28670,12584,81278,36171,20513,31532,32439,48265,23027,65288,72790,61508,38533,20247,18561,9941,11480,1834,6467,3137,2641,16600,30819,4419,5360,10492,74779,14231,25729,30108,8073,6336,5587,14450,22188,24169,31752,152311
715041,1842,13112,22492,28111,12206,84140,39226,21966,31749,33196,48692,21807,64132,74764,69078,35738,20615,18250,9823,11999,1786,6472,3859,2570,16175,30708,4752,6269,11460,76626,12877,25462,30111,8057,6330,5473,15286,23337,25639,30080,150892
715647,1845,12950,21199,27557,12864,82340,37448,21377,30978,31525,49015,22582,56953,70481,64927,39370,20607,18227,9993,11635,1833,6899,3539,2667,15802,30843,4493,5473,11082,72645,14034,27358,29760,8067,6371,4455,14385,20305,23904,33224,152244
715950,1927,12633,21534,27166,10822,80235,34147,20647,30930,34361,49733,20676,58941,69409,66072,37020,19733,17746,9322,10860,1812,6404,3711,2673,14708,30311,4389,5015,11116,71848,13785,27409,28050,7906,6064,5383,13585,21858,24920,31045,146480
720337,1462,11278,22431,26827,10567,79685,38187,20022,31160,30928,45555,23677,66474,73075,68916,39592,19359,17749,9055,9073,1796,5287,3367,2464,15019,30375,4634,4476,11516,74609,15215,26736,29313,7966,6174,4120,14117,21119,24560,31337,148481
723141,1563,11070,19785,21867,8360,73880,29053,16131,27590,30889,44711,23310,62266,66940,69447,35641,18229,16901,9075,9998,1827,5789,3910,2656,14230,29098,4526,4870,11848,66412,16439,24019,24641,8020,6109,5539,14048,23614,23834,29291,146941
724446,1706,11802,20127,27622,11493,77865,37789,19333,30700,33173,51054,23772,63271,69621,67126,38718,18794,17932,9330,9511,1835,5737,3746,2608,15798,30121,4321,5338,10845,72167,16123,26162,28267,7896,6048,4994,15369,23281,24330,30948,150083
725751,1988,12914,22965,29407,12672,89471,39593,23402,33711,32857,52713,24274,63178,71611,68412,39099,19292,18030,9673,12730,1829,6313,4026,2696,15685,30331,4694,5265,12143,73186,19507,27692,29633,7741,6269,5032,16541,24980,26717,32052,152219
727553,1707,12561,22401,27091,11707,81862,38534,21959,30514,32594,49809,24899,68864,76200,71240,38342,19662,17916,9469,12663,1710,6359,4260,2468,17538,30504,4691,6061,12344,75369,16506,27611,29142,8009,6237,4399,14456,23585,25693,32432,149064
727654,1789,11964,22146,26593,10884,74468,38219,20348,29768,32448,44192,24109,64381,69320,74019,41071,20163,17784,9391,10611,1804,6037,3589,2602,14744,29018,4456,4278,10843,75087,12316,26918,29481,7972,6408,4730,14432,23205,24595,29282,145259
728454,1926,12716,21388,28419,13466,86416,36233,22753,30767,34055,54817,23835,66844,73225,68390,36046,19259,18080,10231,11590,1833,5933,4025,2693,17451,31000,4384,5526,12452,76786,18285,26104,29457,7795,6069,4643,14726,22486,24861,32294,146372
729254,1581,11192,21445,25370,11405,79383,36118,21384,29315,28673,53006,23130,65874,72170,60900,36806,19092,17052,9133,11128,1650,5617,3309,2479,16381,29357,4225,5031,11209,75887,15076,26309,27988,7870,6110,4434,15327,23567,24589,31507,144901
729557,2263,12946,22741,28620,11593,82787,39143,21489,32092,33646,52528,23679,64827,73423,68131,33238,20027,17759,9920,12313,1835,6148,3806,2664,15991,30849,4459,5473,11522,76187,9986,27179,31040,7980,6262,5370,14826,20433,25006,30528,148544
731140,1740,11235,21988,28223,13754,79297,39809,20319,30337,31750,49443,24770,63245,70876,67463,39163,19306,18256,9694,12086,1820,6071,2806,2690,15487,29658,4239,4672,10191,73517,16760,26818,29458,7998,6236,4952,15280,24677,25956,31356,150105
732243,1829,12689,22214,27514,10784,81312,33529,20154,29517,33091,47957,23928,63535,73010,67848,40936,21012,17568,10051,10592,1808,6271,3511,2331,16244,30787,4762,5186,10356,73667,16326,26539,27388,8067,6479,5199,15156,21893,23118,30172,152641
734045,1327,12022,20543,26318,12012,75609,37734,19603,28737,32097,46828,22795,65076,74086,72845,36378,17727,17899,9085,10694,1826,5503,3294,2660,16097,29533,4599,5199,10571,74982,10755,27094,29236,7969,6071,3697,15587,23920,25591,31083,144125
735148,1565,12112,21488,27652,10799,85321,36375,22104,31885,32382,46684,24928,66308,74201,72905,35385,18593,18299,9769,10488,1807,6216,3277,2630,17101,30706,4451,5489,11595,76997,15964,26679,27798,7942,6286,4575,15997,23886,24229,32088,150128
737960,2298,12487,21125,27059,11044,82730,34573,21057,29872,29942,48371,23851,68221,72089,61460,38601,20006,18159,9619,10627,1780,6185,3538,2484,16058,30395,4400,5061,10141,73744,17442,25888,29744,7981,6283,5207,15120,22764,23657,31845,152373
742549,1881,12465,20845,27351,12307,82345,39493,21206,31323,32489,50710,22015,63365,70509,71500,36657,18153,18278,9721,9822,1835,5716,3882,2518,17218,30000,4239,5212,12092,74115,14660,27210,29482,7951,6032,4531,14843,22084,26196,31123,149107
744553,1374,11138,21325,27300,10090,78812,38374,20981,31816,32533,54627,24903,64691,71832,61771,37552,19551,17930,9221,12223,1803,5954,3971,2331,14984,29910,4747,5432,10748,72921,14226,27100,29054,7890,6347,6054,15428,21464,24512,30902,148738
748258,2018,12408,21214,24938,9014,79218,36191,18644,29644,31894,45426,24430,65080,73794,69800,39009,19815,17947,9811,10481,1835,6567,3755,2661,15918,29671,4560,5560,11034,73916,16570,25890,26788,8029,6376,5248,14445,23448,23473,30329,150207
748662,1523,11671,21130,26983,10801,78703,35747,20304,30238,30596,51612,25300,68437,75425,67627,37321,19465,17580,9187,11654,1835,5675,3839,2354,16977,28940,4645,5273,11163,74320,14971,27103,29799,7988,6256,5420,13938,21580,23180,30114,149980
749058,1477,11689,20831,25400,11545,81965,39578,22550,33026,30287,48093,24997,65998,71795,76160,38666,19275,17970,9383,10318,1831,5815,3310,2597,14926,30603,4057,4545,11251,74476,19435,24794,28736,8021,6278,4312,16175,25173,26530,33029,150311
749361,1956,12099,21163,27013,10641,80420,35901,21833,32292,33791,52565,23896,65011,75049,66266,33715,18215,17645,9399,10723,1808,6050,2440,2340,16251,29456,3793,4884,10418,77294,10449,26748,29237,8050,6301,4476,15640,23975,25720,31089,147864
751348,1691,12513,21407,25779,10294,80423,33635,22120,33117,32406,52754,25224,65559,74619,74478,37139,19301,17574,9875,11614,1803,5459,3536,2140,17063,30777,4198,5929,12478,76525,15764,27441,28945,8011,6187,4974,14906,23796,24601,31734,150940
751550,1641,12660,22090,27760,12209,76512,39663,19267,29038,31930,55674,24202,65616,71670,60388,35489,19920,18047,9923,11848,1825,6730,2965,2694,15621,30411,4294,5665,9151,72252,10349,27489,29843,8010,6369,4864,15223,23905,25604,31575,149011
753150,1483,10700,22057,26678,12056,78253,38950,20855,31345,30188,53461,22889,66451,75598,66553,37285,16355,17904,9391,11344,1822,5621,4038,2445,16335,29994,4690,5103,11052,77116,17306,26939,29291,7593,6344,3507,14450,22942,24881,32594,146567
753251,1524,11917,22007,27873,11909,82349,37204,21044,30678,30126,53013,25471,66706,74510,71281,38242,19821,18021,8856,10875,1816,5951,4118,2607,17518,30038,4221,5391,12008,75291,17728,27487,28535,7983,6493,5390,15193,23646,24226,31882,145969
756055,2206,13049,23142,30442,13458,84002,39115,22627,31632,34454,49852,23319,65526,75556,63947,39230,20768,17575,9524,9963,1785,5671,3486,2269,13905,30627,4573,3852,8809,77843,12624,27926,30660,8020,6281,4810,14739,21475,25050,31089,146130
757764,1556,10395,19975,23427,9910,74945,33866,17898,27267,28939,43828,20998,62899,73273,57690,37387,19433,17011,8949,10545,1804,6703,3185,2596,16415,29664,4615,5450,10858,74566,17095,24981,28794,7895,6131,4884,13361,20314,22418,30603,147008
759869,1919,11804,21614,28817,11939,81025,37186,20839,29875,30285,49914,25976,70136,74149,67859,36936,18219,17567,8795,11106,1766,5575,3014,2581,15541,28937,3950,4835,10986,74897,14578,27512,28965,7944,6392,5336,14997,23169,24171,30134,142955
760551,1693,13340,21357,26621,9846,79850,35116,21683,31578,31200,47168,25050,65403,72027,71648,38629,20665,18019,9211,11703,1821,6691,3388,2615,16775,30138,4439,6210,11743,75448,10450,27176,29377,7915,6311,5203,14773,23351,25080,29569,151172
761957,2150,12118,20854,28853,13793,82841,38376,20910,30002,31769,51010,26092,68615,74859,71152,39391,20296,17642,10055,11856,1804,5920,4325,2560,16208,30621,4604,5629,12219,74106,16979,26343,29276,7937,6347,4955,14993,24026,24828,29806,148750
763557,1584,11300,18027,24106,10002,74639,32950,17553,27643,30872,50359,24212,67650,72223,68264,39693,19237,17285,8588,11390,1715,5101,3846,1713,14243,29086,4666,5085,11172,73813,17476,26852,28145,7944,6040,5706,13863,18629,22499,28227,146142
765056,2089,12827,22224,29044,13659,86530,38481,22071,29337,31230,52295,25837,67668,73926,68100,38104,19523,17907,9248,11884,1808,6018,4642,2566,17291,30303,4770,5399,11668,75910,20676,27145,30021,8024,6264,5245,16687,23871,24686,32248,149162
765864,1434,11767,21900,29057,13111,82938,40632,20687,30139,33873,47006,23680,63986,73796,66603,42099,20570,17817,9616,10693,1824,7004,3888,2599,14915,30688,4764,5687,12024,75648,17735,27704,29580,8000,6295,4515,14896,24339,25733,31007,152342
766563,1642,12366,21606,25462,10324,76805,36014,20801,31698,32368,51779,22166,62557,69908,59695,30074,15859,17629,8703,11440,1825,5337,3224,2392,15247,28973,4347,5181,11307,71642,15293,27516,28880,7908,6195,4792,16359,25563,25478,32225,151118
767464,1642,10669,20193,27033,10499,80344,33067,20858,31153,32616,50772,24888,68461,72395,63776,40166,20304,17514,9700,12465,1792,6207,3978,2431,15927,30548,4730,5434,10834,75665,14789,26961,28293,8067,6383,4873,14482,22696,23500,31930,149652
769064,1576,11664,21353,26527,11004,80210,36360,20604,31261,30160,48775,23173,61748,68435,67904,32706,18272,17513,9559,11742,1835,6017,3606,2717,16142,30827,4270,5906,12449,68997,11791,26979,27312,8004,6338,5583,16428,25167,26007,30243,150017
770352,1613,11593,20713,27321,12850,79309,39425,20118,28664,32042,44698,23753,61385,74387,68094,40823,20190,17117,8462,10936,1706,6013,3800,2178,13996,28836,4423,4238,10421,76251,13702,27082,30265,7816,6055,5003,13364,21722,23815,30440,143165
771354,1324,11881,21617,29039,13183,87079,41040,23359,32498,31688,55211,26035,71235,78439,67137,40905,20735,18123,9874,11177,1768,6044,3343,2541,17490,30405,4462,5142,10246,79856,16161,27561,27422,8011,6495,4589,15799,24080,24604,32878,152154
