,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
580650,7502,1609,716,5483,4629,6610,17907,27351,6732,13218,4914,1855,1898,2886,2503,11091,20352,16158,18913,13487,2402,2500,8215,7185,12966,1769,1281,1733,10509,14509,1942,10190,562,5281,10116,4651,6829,2638,7552,5194,3066,9107,1209,459,4157,3310,5836,18068,26411,7489,12463,4426,2314,2097,3516,5877,9573,13350,14554,14515,14181,2620,2711,11052,7083,9404,1715,3943,1164,12189,8716,3492,11828,1152,7880,10838,4671,6457,2564,689,5485,2938,26687
580751,13,0,0,11,0,0,1,32,27,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,7,0,34,0,0,4,0,24,0,0,0,0,0,2,0,32,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,9,0,0,0,0,0
581349,6051,1206,549,4819,5265,6211,16945,20915,5552,11319,4568,1890,1907,2769,2098,10400,18939,14537,16590,12239,2385,2311,9207,6460,12248,1652,1264,1668,10587,13057,1917,9518,736,5048,9983,3230,6581,2638,6620,5272,3122,7184,821,570,3814,3385,5675,16964,21321,6782,10276,3286,2297,2084,3492,5659,8736,12433,12955,11593,13128,2569,2595,10622,6703,9109,1895,3343,1342,11113,9680,3504,10860,1091,8390,10744,4167,6457,2564,689,5506,2882,26599
581450,7380,1903,543,4261,5482,6968,15830,22947,5712,10116,4505,1764,1690,2779,2443,9193,18924,13253,15965,11709,2412,2162,8518,6652,13154,1787,1209,1836,9543,12900,1806,8883,702,5218,9025,2774,6833,2638,6921,4765,3013,8516,919,461,3691,3257,5237,14085,21850,7122,10802,3133,2155,2090,3387,6055,8575,12198,11857,11128,11564,2682,2476,8588,7071,9813,1819,3425,1267,11472,9073,3576,11231,1055,7007,9607,2803,6448,2564,681,4727,2783,22077
583858,7077,2178,367,4625,5274,7086,18485,25165,6375,11462,4111,1787,1637,2799,2461,9837,19067,14178,17138,12906,2400,2467,10146,7068,13466,1834,1309,1691,10615,15014,1910,9721,756,5338,9605,3371,6808,2638,7271,5206,3154,8841,1186,491,3750,3507,5623,17933,25899,7384,10988,3942,2268,2086,3489,6195,8982,11261,12371,12437,13319,2624,2848,11622,7160,9636,1811,3355,1122,12701,10278,3695,12242,1091,8234,10566,4072,6436,2564,686,5241,2823,24739
585256,7067,1590,328,4621,4023,5246,16061,24067,5594,10096,4643,1710,1892,2780,2398,9276,17995,13204,17983,11994,1998,2090,8759,6420,13347,1801,1290,1058,10953,12491,1921,8024,450,5036,9423,2158,6785,2638,7131,5178,3090,9894,1146,560,4107,3204,5504,16001,25001,6091,10637,3637,2116,2088,3422,5938,8669,11729,13319,13909,12486,2423,2647,10503,6837,10214,1863,4059,1163,12551,7791,3553,9407,898,8249,9636,2746,6454,2564,679,5111,2952,25638
585862,7621,2135,694,5071,5864,7862,18215,25837,6385,12016,4903,1843,1901,2829,2485,10238,17809,15127,17268,13469,2252,2724,10110,7165,10576,1606,1259,1608,9589,15638,1909,10638,785,4755,10162,4798,6476,2638,5931,5356,2995,9074,1223,534,3485,3838,5775,16595,25440,7077,12368,4006,2307,2077,3594,5343,9116,12020,13295,11654,13718,2662,2927,9950,7204,8573,1408,3635,1260,11642,10266,3638,11645,1171,8513,10817,4655,6457,2564,689,5540,2945,24894
586460,8257,1453,733,5326,4091,6725,15944,26480,6441,11957,4934,1911,1914,2829,2476,11073,18220,15729,17321,13196,2383,2400,9865,7076,12542,1867,1319,1843,11052,15805,1992,10452,761,5377,10077,4745,6873,2638,7588,5585,3114,9952,702,456,3701,2841,5298,16291,25445,7007,11401,4161,2265,2096,3447,6066,9157,12760,13874,12039,13528,2781,2594,10617,7045,9724,1673,3520,1023,12849,9892,3594,12048,1043,8493,10689,4499,6457,2564,686,5469,2972,23232
587664,7991,2332,761,5505,5425,7370,18810,28078,6561,13414,5154,1910,1915,2900,2519,12421,21808,16095,19351,13527,2291,2691,9784,7174,13265,1854,1249,1878,10032,14913,2011,10788,764,5313,10153,4645,6877,2638,7482,5501,3084,10275,1224,634,4040,3348,5866,17570,27743,7552,12659,4322,2308,2097,3519,5895,10734,14406,14751,14621,14162,2757,2800,11423,7253,9624,1755,4267,1141,11401,8592,3729,11853,1157,8635,10782,4380,6457,2564,689,5516,2999,24552
588565,6979,1832,563,5001,5586,6974,17231,22939,5974,10485,3893,1770,1685,2694,2389,9580,16701,14576,16294,12339,2467,2586,8215,6889,13305,1814,1302,1813,9273,12322,1817,9444,513,5136,10000,4707,6809,2638,7462,4920,2975,9068,1255,485,3743,3845,5620,17012,22637,6869,10976,3439,2105,1996,3370,5924,8422,10896,13190,12084,13162,2590,2649,10019,6654,9906,1898,3979,1170,11767,8818,3295,10411,1118,7729,10734,4165,6457,2564,682,5231,2693,24704
589567,7551,1843,698,5073,5175,7045,16596,22296,5668,12112,4428,1823,1758,2755,2466,9730,17117,15224,17256,13420,2451,2599,8205,6996,12570,1610,1257,1874,11211,14588,1801,10000,761,5217,10085,4607,6877,2638,7361,5373,3131,8275,1057,488,3702,3291,5283,16012,23503,5946,11131,3822,2273,2097,3553,5677,7613,10466,13238,11961,13660,2750,2805,10721,7295,9470,1721,3334,1322,12469,9608,3598,12165,1004,7087,10821,4692,6444,2563,689,5344,2903,24264
590047,6901,1431,740,4881,5495,7003,18166,23896,5857,10799,4830,1851,1720,2726,2401,9149,19506,13204,18946,12553,2229,2454,7281,7013,13576,1790,1284,1809,10872,12920,1825,8935,715,4899,9973,4596,6776,2638,7399,5242,3057,9514,1119,571,3978,3291,5402,17261,23799,6735,10886,3690,2254,2053,3052,6335,7574,10789,12183,13512,13142,2382,2793,9873,7059,9906,1837,4043,1342,12081,6974,3357,10135,779,7500,10740,4282,6457,2564,689,5195,2821,22059
592455,5788,1238,547,4562,4933,6571,16509,23512,6080,11404,4421,1878,1689,2681,2241,9624,19788,13316,17665,12022,2317,2626,9136,6228,13550,1765,1220,1853,11399,13872,1820,10032,714,4839,9705,4204,6526,2638,6811,4811,3065,8151,903,440,3483,2978,5398,15618,22934,6441,11219,2735,2153,2014,3416,5900,7574,10779,11681,11787,12563,2671,2835,10210,6404,9094,1843,4213,1275,12060,9438,3013,11444,936,7408,10653,4440,6457,2564,689,5400,3013,23217
594156,7408,2165,626,4999,5218,7164,18056,24898,5991,11948,4848,1730,1850,2766,2370,11186,21863,14612,19367,13237,2422,2567,9374,7196,13471,1867,1270,2077,11176,14441,1977,10176,549,5245,10009,4271,6828,2638,7200,5451,3112,10059,1018,522,3626,3599,5689,17221,25018,7164,11640,3950,2260,2046,3322,6212,9251,11827,13202,14281,13857,2833,2778,10894,7250,10146,1898,3988,1358,12782,8437,3646,11652,1007,8425,10609,4109,6457,2564,689,5357,2917,25624
597869,8101,1961,584,5147,5116,6593,17387,26209,6637,12367,5284,1864,1873,2832,2505,10561,19833,14291,19077,13316,2294,2680,9649,7093,13134,1853,1292,1211,10681,12594,1845,9078,644,4926,10145,4526,6883,2638,7133,5517,3018,9966,1292,559,4001,3356,5856,17420,25634,7852,12462,3689,2254,2097,3462,6227,9763,13091,14110,13595,14399,2796,2970,11421,7157,9964,1836,3522,771,12450,7915,3600,11692,1087,8367,10775,4317,6457,2564,689,5429,2809,25330
598568,7215,2041,686,5381,5426,7368,17800,27506,5997,11411,5439,1883,1915,2898,2411,10482,19855,15318,18616,13428,2458,2647,8837,6990,12596,1569,1268,1727,10835,16143,1935,10757,672,5400,10117,4658,6883,2638,7733,5384,3066,10012,1295,440,3865,3772,5614,17746,27358,7100,11030,4243,2273,2097,3548,5990,8685,13074,14471,13412,14531,2831,2870,10186,7223,9631,1734,3764,1312,13083,10069,3625,12259,1121,8530,10827,4626,6448,2564,689,5426,2935,26831
599065,7905,2388,415,5027,5573,7136,16674,24071,5221,10509,4445,1877,1778,2745,2506,9108,20715,13093,19319,12522,2428,2595,8924,7136,13510,1861,1317,1813,11332,13745,1963,9517,665,5116,9773,4031,6836,2638,7260,5052,3087,9024,1246,483,3860,3669,5652,17863,23951,6815,10759,3708,2216,1999,3473,6163,8273,12316,12530,13622,12591,2831,2897,10384,7251,10120,1896,4264,1277,12625,8465,3592,11644,1030,8132,10235,3856,6430,2564,689,5345,2858,21502
599469,7711,1664,540,5193,5116,6290,19194,24184,5933,12194,5122,1784,1896,2891,2400,10649,20015,16127,18987,13226,2447,2509,8173,6827,13404,1645,1228,1174,10871,11092,1988,8638,681,5364,9568,4210,6884,2638,6774,5538,2842,8740,1156,435,3990,3568,5845,17887,24874,7084,12383,4255,2281,2067,3508,6056,10333,13314,14694,14512,14440,2769,2753,9320,6710,9991,1864,3478,802,12255,7088,3541,9990,1107,8221,10247,4308,6457,2564,661,5521,2816,25429
599671,8516,1980,642,5573,5110,6528,19421,26691,6826,11714,5127,1727,1804,2852,2490,11373,19785,16167,18453,13467,2484,2552,9505,6581,13669,1850,1315,1940,9806,15184,1997,10125,620,4859,10188,4738,6755,2638,7375,5488,3018,8513,662,544,4139,3422,4952,19105,25936,8097,11652,4013,2264,2088,3471,6021,10005,13183,14427,12192,13544,2627,2668,11245,6988,9740,1889,4233,1374,12309,9078,3668,11360,1160,7370,10836,4659,6457,2564,689,5283,2943,27501
601127,7519,1557,491,5216,4307,6889,18461,24188,6300,11882,4569,1890,1908,2837,2469,10476,19748,14293,17941,12660,2204,2393,7625,7026,13857,1783,1211,1830,10714,12695,1914,9490,760,5279,8827,3024,6855,2638,6977,4777,2789,8356,704,451,3748,2615,5500,17761,25201,7710,11154,3864,2288,2097,3496,6159,7440,11993,13512,13136,13004,2634,2725,9717,7016,10086,1739,3649,1298,12476,8505,3517,10856,1000,8023,10134,3558,6457,2564,672,4940,2715,20979
604537,7221,1580,628,3809,3030,5382,14485,25021,5590,11298,4512,1807,1591,2727,2244,10232,17626,15392,17772,13308,2352,2542,10055,6772,12289,1377,1281,1882,9754,15710,1928,9049,430,5035,9891,4010,6613,2638,6825,5142,3025,9558,982,527,3185,2425,4626,15596,24994,6881,12147,3629,2282,2048,3531,5630,8916,11739,13949,11371,13919,2775,2730,10965,7135,9903,1764,3486,1332,13287,9654,3488,11403,1107,7630,10773,4429,6457,2564,689,5193,2956,25323
609143,7301,2195,549,4791,5312,7345,17025,26038,5913,11562,4764,1846,1897,2841,2024,10440,18403,13140,16565,11883,2271,2559,8627,6849,12535,1829,1315,1426,9582,14318,1825,9089,635,5121,10171,4718,6699,2638,6752,5164,3149,10224,1243,606,3771,3838,5942,17489,26131,6818,11924,3274,2314,2097,3599,5834,8942,12520,11110,11953,11908,2460,2638,9802,7097,9551,1788,3610,1254,11280,9190,3464,11806,1068,8528,10800,4697,6457,2564,689,5104,2960,24811
611938,6431,1885,646,5442,5648,7457,17334,26571,6283,12216,4971,1882,1889,2825,2507,10845,19225,15251,18432,13413,2357,2676,10382,7109,11835,1861,1257,1356,10152,15013,1919,9004,590,5161,10163,4524,6837,2638,6737,5503,3145,8710,1120,526,3857,3937,6369,17748,26234,6529,11917,4439,2254,2095,3371,6303,9047,12028,14186,13537,14423,2754,2835,10224,7248,9926,1853,3705,1119,12723,9561,3360,11467,1137,8191,10777,4350,6457,2564,689,5403,2965,26478
613538,7121,1880,681,5623,5736,7217,18818,26988,6070,12055,5189,1911,1912,2895,2506,10471,21940,15483,19380,13620,2402,2628,9386,6940,13398,1859,1317,1988,10166,15094,1979,10642,736,5086,10124,4678,6834,2638,7546,5207,3079,7820,1134,606,4209,3481,5683,18007,27078,7485,12191,3961,2312,2097,3602,6253,9615,13837,13948,14143,14490,2810,2764,9226,7243,9704,1897,4138,1021,11570,8843,3717,11877,1193,8386,10827,4686,6457,2564,689,5430,2973,27987
614439,8014,2017,742,4839,5243,7767,19295,28231,6532,12313,5434,1911,1911,2870,2492,11145,21570,15348,19175,13273,2409,2596,8255,7091,13520,1861,1313,2008,11576,14794,1970,10259,761,5048,10175,4794,6701,2638,6986,5555,3187,9793,1043,561,3834,3466,5887,18369,27184,7226,11806,4106,2311,2097,3570,6354,9700,13599,14474,14071,14193,2815,2869,8741,7281,10161,1897,3998,1276,13232,8577,3588,12052,1142,8597,10827,4642,6455,2564,689,5564,3030,24748
615441,7436,2099,387,5081,5497,7582,17841,23918,6678,11858,4232,1901,1878,2802,2471,11105,19045,14066,16545,12491,2211,2393,10087,7078,13652,1781,1219,1946,11105,13495,1965,9727,716,5212,10071,4764,6882,2638,7634,5121,3053,9303,1024,312,3760,3469,5784,16453,24215,7584,11607,3996,2283,2097,3497,6297,8840,12311,13624,9768,12438,2736,2509,8763,6974,9933,1836,4156,1069,12189,9069,3640,11564,1107,8390,10524,4442,6443,2564,684,5334,2983,20336
615744,7440,2006,676,5100,5135,7345,14654,23490,5673,11820,4670,1862,1846,2500,2411,10458,17881,13876,17391,12659,2429,2338,8628,7135,12836,1852,1320,1886,10054,15943,1976,10684,768,5454,7937,1498,6831,2638,7307,5074,3115,9215,1226,553,3748,3413,5641,14672,25513,6494,10896,4012,2278,2029,3098,5884,9739,10101,14198,12390,13138,2722,2809,10158,7190,10066,1886,4225,1373,12903,8866,3632,11583,1190,8597,8708,1904,6457,2564,585,4920,2968,20781
616645,8078,2403,446,4888,5800,8000,19454,26726,6366,12331,5423,1898,1865,2894,2498,10670,19832,15792,18183,12960,2330,2447,8930,6887,13576,1818,1184,1826,10741,11998,1923,9275,686,5327,9319,3135,6792,2638,7416,4919,3069,8636,1328,306,3433,3710,6250,18020,26469,7962,12829,3921,2300,2097,3579,6262,9136,12091,13233,12935,14230,2554,2376,10864,6911,9813,1837,4007,985,13044,9264,3589,11929,1139,8282,10153,3135,6457,2564,668,4918,2930,22154
617748,7120,2131,514,5143,5735,7027,17433,25726,6078,11811,5110,1910,1896,2885,2490,9853,19537,13448,16721,13180,2263,2521,8231,6848,13474,1836,1233,1839,11189,14639,1941,9983,729,5019,9219,4041,6800,2638,6941,4920,3066,9195,1167,433,3600,3914,6321,16857,24544,6605,11496,3395,2274,2087,3435,5934,9081,12159,12702,10956,13304,2667,2815,9158,6565,9758,1783,3862,1150,12075,9147,3557,11752,1069,7813,10167,3498,6457,2564,689,5270,2934,21208
618952,7834,2299,747,5128,5660,7746,18393,25499,6197,12698,5380,1885,1887,2849,2513,11121,20859,16313,18603,13408,2417,2698,8998,7167,12700,1861,1299,1915,10228,12444,1886,10056,762,5255,10072,4310,6770,2638,7408,5482,3149,9449,1095,491,3824,3766,6017,18425,25249,7412,12528,4158,2237,2055,3521,5861,10035,13393,13925,12473,14342,2802,2817,11172,7194,9317,1839,3920,1064,11209,8059,3480,11310,1182,8062,10731,4008,6457,2564,689,5399,2966,21852
620434,8386,1158,566,5069,4416,6129,18087,25155,6854,11619,4920,1797,1876,2835,2487,9510,19206,12703,18673,12563,2290,2548,8408,6855,12715,1853,1265,1798,10380,14093,1992,9895,752,5021,10151,4795,6869,2638,7324,5266,3133,8692,765,533,4269,2530,4411,16979,24667,7236,10941,3995,2243,2097,3454,6126,8247,11879,13532,14153,12390,2897,2839,10401,7288,9328,1841,3742,886,11849,8460,3669,9993,1017,7677,10618,4668,6411,2562,689,4995,2731,27299
622236,6962,2188,653,4872,5137,6996,16983,25547,6180,11902,4581,1854,1763,2886,2311,10256,19636,14467,17290,12693,2356,2594,10237,6941,11941,1584,1290,1769,10245,15938,1851,10571,658,5065,10158,4812,6765,2638,7118,5346,3120,9719,1209,586,3575,3530,5316,17131,27161,7234,12351,4256,2254,2090,3440,5122,9270,12450,14441,12372,14124,2834,2828,10892,7228,9220,1656,3370,1410,12946,10487,3688,12266,1194,7859,10597,4697,6457,2564,689,5220,2985,24484
623844,7684,2107,653,5765,5891,7833,19870,27757,7048,13276,4955,1869,1888,2763,2456,11338,19992,16476,18548,13510,2439,2577,9864,7197,13411,1824,1274,1610,11006,13347,1983,9689,650,5310,10096,4519,6884,2638,7737,5400,3088,9642,1150,622,4151,3924,6310,19298,26744,8426,12685,4095,2314,2091,3585,6250,9623,12789,14405,12803,14278,2761,2848,11510,7225,9758,1891,3633,855,12880,9448,3666,12038,1094,8414,10698,4330,6457,2564,689,5446,3017,24372
626648,6715,1818,629,4813,5102,7463,17845,27334,5923,12344,5605,1843,1837,2878,2496,10800,20508,15344,18949,13635,2373,2660,8080,7140,13456,1853,1229,1661,11285,15086,1979,9480,735,4830,9954,4447,6404,2638,6312,5024,3120,8548,1077,553,3909,3757,6127,17398,26494,6860,11758,4008,2270,2087,3492,6289,9941,13265,15086,13584,14146,2715,2827,8885,7303,10127,1860,3470,992,13167,9210,3567,10935,1141,8609,10569,4492,6457,2564,689,5271,3013,24160
627549,8706,2286,522,5434,5505,7219,19261,26516,7162,12678,5219,1879,1911,2900,2488,10423,20553,16424,19498,13538,2413,2711,10750,7174,13561,1699,1293,1410,10833,14355,1967,9333,719,5395,10116,4607,6884,2638,7740,5525,3017,10703,1169,580,4296,3254,5808,18409,26954,7673,12763,4308,2253,2042,3567,6227,9986,13513,15020,14007,14299,2903,2919,10694,7259,10027,1784,3650,894,13246,9153,3673,11107,1180,8387,10752,4610,6457,2564,689,5485,2809,25758
627852,6590,2242,601,4799,5318,6410,17288,24665,6595,11507,4851,1811,1893,2784,2436,9970,18387,14721,17685,13268,2125,2435,9716,6937,12643,1798,1252,1664,9438,14081,1877,7983,562,4841,10068,4577,6776,2638,6896,5418,3053,9143,1208,569,4001,3630,5249,15477,24419,6532,10990,3544,2252,1991,3445,6019,9089,11591,12458,13210,13285,2637,2658,9393,7206,9450,1826,3322,1093,11848,9347,3556,10538,955,7983,10745,4520,6457,2564,689,5388,2954,23671
628248,8040,2073,292,5421,5553,7206,18744,27486,7112,12634,5162,1881,1852,2872,2472,10485,17214,15241,15772,13264,2120,2597,7629,6890,12997,1650,1285,1723,9850,11945,1743,9474,645,5137,9790,3247,6872,2638,7631,5009,2683,9544,1221,210,4046,3363,6030,18130,26274,7296,11100,3927,2297,2090,3468,6061,8463,11862,12354,11669,13977,2565,2604,9962,6796,9797,1778,3699,976,11022,8906,3555,11065,947,7725,10233,2804,6457,2564,689,4971,2624,18768
633847,7017,2255,753,5117,5674,6369,18277,24382,5462,11252,3701,1880,1874,2778,2269,10032,20027,14952,19117,12925,2195,2488,8963,6542,13139,1803,1312,1939,10845,15097,1952,9723,728,5016,10032,4309,6868,2638,7092,5510,3098,8693,904,524,3766,3193,5158,17101,24830,6628,10763,3021,2234,2079,3433,5696,8503,12093,13037,13334,13421,2467,2837,10180,7217,9604,1855,3988,1020,13111,9980,3667,10653,1089,7580,10664,4067,6457,2564,689,5449,2864,22362
634748,7224,2179,756,5147,4566,6938,16492,26403,6280,11330,4881,1910,1915,2794,2087,10273,18739,13182,16382,11558,2078,2678,8792,6694,11954,1752,1244,1670,9905,15118,1975,9913,759,5073,10043,4744,6519,2638,5971,5507,3151,9019,1056,540,3430,2762,4746,15178,24237,6287,10717,4093,2282,2097,3505,5422,8344,12070,11562,12489,11797,2731,2876,9656,7081,9581,1829,3498,1305,12291,9414,3491,11493,1032,8225,10825,4686,6457,2564,689,5435,2896,23936
635245,7643,2130,625,4835,5826,7399,17107,24540,5978,11763,4664,1894,1858,2803,2245,9961,18415,14151,17337,12597,2026,2382,9806,6850,13038,1691,1291,1658,10524,14362,1832,8572,578,4999,10019,4361,6739,2638,6780,5339,2914,10055,1277,504,3902,3738,6396,16230,24104,6883,11694,3764,2279,2097,3544,5394,8856,10530,12531,11363,13431,2278,2669,11039,7050,10031,1863,3288,1250,12812,9944,3451,11112,908,8048,10688,4326,6457,2564,689,5202,2913,23580
638049,7617,1763,656,4539,5079,6637,16656,24897,5959,11300,4515,1847,1891,2824,2400,9721,20292,15279,17749,12584,2350,2375,10013,6915,13556,1844,1290,1816,10764,13701,1952,9064,627,5132,9865,4406,6817,2638,6761,4948,3151,9175,842,521,4090,3563,5273,16135,25624,6376,11238,3835,2255,2072,3497,6165,8822,12992,13015,12822,13140,2811,2709,10171,7164,9962,1871,4062,1270,13204,8892,3363,10571,1161,7498,10744,4671,6424,2562,689,5314,2866,22961
644044,7163,1848,664,4897,5451,6985,18437,24392,6138,10538,4398,1735,1743,2818,2153,9356,17382,13732,16056,12185,2263,2536,7682,6589,13420,1648,1268,1846,10771,13746,1790,9619,691,5242,9732,4428,6830,2638,7350,4794,2823,9355,1285,555,3726,3639,5398,17507,24790,6651,10305,3596,2217,2035,3487,5422,7636,11234,12146,12044,13007,2753,2828,8865,6945,9034,1859,4117,1220,11181,9115,3346,10881,1171,7318,10736,4432,6430,2564,689,5357,2892,24093
644246,7040,1840,674,4468,5093,6895,16892,24957,5880,12942,5148,1887,1897,2796,2466,10670,18167,15846,18772,13087,2361,2543,8489,6768,13420,1853,1274,1855,10501,13753,1887,9755,654,5156,10096,4751,6814,2622,6379,5108,3102,8422,974,441,3405,3432,5304,16491,25152,7029,12019,3900,2244,1911,3336,6031,8455,11706,14443,13687,14358,2678,2823,10202,6872,10036,1879,4122,1175,12937,8448,3487,11029,1010,8603,10461,4015,6457,2564,689,5411,2896,25740
645450,8478,2321,771,5278,5612,7336,17946,26393,6442,12382,5229,1890,1886,2853,2430,11058,19646,15462,18941,13147,2346,2574,9317,7100,12914,1824,1288,1753,10029,15057,1999,9991,641,5114,10168,4772,6866,2638,7191,5136,2916,10379,991,541,3970,3096,5000,16416,26053,7930,12253,3959,2214,2097,3428,6140,8578,12035,13189,12898,13632,2744,3001,11084,7008,9748,1792,3461,1113,12128,9096,3352,10559,1012,8294,10604,4434,6457,2564,689,5276,2594,23947
645551,7757,2080,743,5101,5508,7534,17239,26510,6765,12642,4828,1786,1713,2806,2508,10905,18499,13527,18879,13353,2296,2472,9578,7043,13310,1857,1324,1861,8472,14440,1853,9671,623,5077,10082,4783,6789,2638,6562,5574,3120,10696,1257,558,3521,3672,5737,16682,26974,7808,13040,4064,2281,2096,3530,5951,9868,12157,14219,13440,14478,2811,2785,11016,7204,9740,1893,3856,1007,11854,9759,3522,11964,1069,7971,10764,4605,6457,2564,689,5488,2879,26002
647858,8270,2367,680,5155,5534,7158,19314,26635,5556,11377,5047,1875,1893,2759,2393,9319,18329,15083,17758,13122,2137,2580,8247,6821,13113,1727,1317,1269,11225,13014,1880,9826,747,5192,10004,4578,6864,2638,7041,5509,2885,8271,1069,441,3703,3614,5862,18559,24299,7530,11548,3641,2298,2086,3159,6371,9156,9837,12737,11580,13924,2489,2654,9399,7080,10062,1846,3574,1151,12542,7496,3414,10752,940,7827,10631,3912,6457,2564,689,5058,2447,22926
654350,8487,2006,446,5432,4822,6895,17986,25980,7039,11999,5004,1887,1913,2861,2516,10854,21364,15887,19315,13513,2408,2617,8912,7250,13039,1837,1302,1719,10220,12964,2002,10191,714,5251,10116,4654,6883,2638,7414,5574,3125,10149,1002,562,3965,3401,5506,17896,26911,7447,11820,4069,2302,2084,3526,5709,9622,13173,14034,14332,13228,2714,2754,10751,7149,9474,1773,3496,957,11054,8200,3734,11793,1163,7819,10809,4532,6445,2564,689,5483,2870,25054
654552,7853,1902,639,5276,5648,7638,19367,26654,5991,11255,5094,1901,1912,2898,2474,10545,20453,14949,18944,12821,2370,2541,8334,6421,13610,1849,1244,1738,11616,15751,1992,9288,737,5378,9322,3151,6860,2638,7666,4940,3078,9142,841,534,4131,3671,6122,18373,25922,6886,12140,3594,2295,2097,3588,6389,8656,13679,13912,13846,14119,2762,2685,9645,7053,10097,1859,4105,1231,13251,9793,3745,11882,1195,8369,10103,3440,6457,2564,683,5092,2876,21722
654754,7485,2081,685,5279,5461,7301,19788,24651,6202,11532,4901,1897,1861,2842,2439,10744,19534,14988,19015,13241,2267,2544,8215,6983,12974,1730,1313,1594,11061,14844,1998,9934,665,5255,9977,4284,6868,2638,7391,4992,2970,9622,1051,613,4027,3614,5927,18267,26188,7150,11342,4212,2299,2088,3550,6108,9063,12167,13672,12687,14267,2757,2816,9420,6972,10140,1884,4183,855,12408,8646,3739,11484,1035,8433,10721,4074,6457,2564,689,5280,2825,26658
656253,6720,1143,255,4442,5061,6827,16083,24891,5754,11777,4858,1686,1697,2761,2251,9627,15761,15051,16499,12877,2286,2416,8540,6634,12578,1718,1300,1786,10626,14870,1722,7083,433,5085,9553,3605,6645,2638,6932,5201,2925,8559,930,426,3829,3866,5584,17135,24168,6475,10868,3820,2236,2088,3366,5990,7726,10008,12810,9838,12469,2583,2645,9590,7013,9010,1866,4318,1312,13197,9412,3672,10435,992,6350,10661,4461,6448,2563,689,5449,2694,17404
656657,8558,2241,330,5105,5232,6987,17918,26952,7011,12519,5398,1774,1892,2868,2442,10429,20175,16045,19019,13850,2443,2593,9751,7063,13486,1808,1295,1070,11455,13847,1981,8811,717,5188,10136,4518,6890,2638,7632,5574,3021,10358,1157,382,4271,3403,5658,18151,26694,7782,11690,3737,2174,2086,3345,6333,9014,11278,14360,14368,14397,2881,2839,12496,7260,10186,1860,3495,870,13133,8736,3647,11809,1069,8110,10669,4049,6457,2564,689,5557,2878,23436
657659,7790,2011,693,4917,4638,6740,18473,25388,6339,11799,5134,1903,1893,2887,2431,11266,21151,16207,18610,13471,2393,2600,6990,7023,13423,1662,1306,1798,10677,15288,1961,10638,774,5259,10041,4689,6807,2638,7496,5404,3060,8821,962,540,3624,3231,5270,17136,26243,6955,10868,4100,2316,2097,3583,5925,9052,13648,14308,14400,13937,2737,2644,9036,7116,9292,1814,3353,1116,11489,9198,3684,12126,1169,8362,10792,4634,6456,2564,689,5150,2986,22866
660951,8487,2308,329,5142,5569,7587,18547,26052,7080,12617,4955,1880,1892,2802,2513,10831,20517,14996,17736,13451,2289,2383,10865,7022,12940,1843,1247,1631,10951,13118,1922,9090,701,5386,10165,4493,6807,2638,7348,5496,3007,9983,1142,431,4185,3687,6381,17867,27820,7286,12878,4001,2275,2078,3521,6194,9934,11804,14262,13420,13348,2759,2677,11413,7260,9991,1786,3464,1111,12605,8490,3703,11385,1050,8148,10749,4476,6457,2564,689,5395,2621,24703
663755,8861,2317,623,5517,5467,7405,18718,24713,6799,12047,4934,1875,1814,2843,2491,11103,20419,15951,19002,13148,2258,2608,7845,7146,13563,1805,1308,1781,9920,11609,1977,9617,786,5380,10057,4578,6874,2632,7546,5075,3083,9803,1090,485,4003,3115,5432,17061,24973,7150,9912,3858,2261,2058,3429,6180,7941,12139,13129,13837,13708,2620,2852,9861,7252,9955,1886,3951,930,11988,8182,3725,11204,1144,8207,10737,4371,6450,2564,689,5516,2856,23864
664757,8034,1947,540,5214,4007,6617,17046,24895,6175,11721,4927,1878,1871,2725,2045,10822,20485,15011,18953,12654,2272,2697,9718,7031,13320,1783,1266,1978,11307,15329,1916,10283,751,5392,10039,4791,6725,2638,8014,5113,2967,9215,908,555,4089,2769,5507,16415,25442,6584,11391,3963,2290,2097,3578,5905,9282,13017,13775,13934,14050,2879,2836,9875,7217,10017,1884,4258,1257,12701,9013,3531,11936,1008,8367,10775,4632,6453,2564,689,5382,3007,22946
665254,7112,1659,697,5459,5414,6888,18666,25239,6874,12350,4883,1887,1901,2876,2491,11445,19979,16575,19227,13523,2420,2481,9353,6705,13521,1853,1314,1329,10095,13084,1983,8807,513,5130,10019,3551,6768,2638,6661,5036,3075,9210,1129,591,4028,3816,5546,18917,25684,7889,12342,4013,2315,2087,3535,5941,9887,12970,15051,13692,14240,2771,2813,10621,7010,10084,1893,4142,1150,12140,7875,3628,10865,1174,8409,10758,4434,6457,2564,688,5359,2830,25413
