,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
583858,1675,11072,21178,26894,11938,79782,35601,21871,31947,31818,48490,25024,67650,74018,69863,40088,19244,17915,9298,11439,1835,6285,4449,2641,17321,30486,4576,5071,11699,76381,16624,25891,28147,7906,6173,4872,15565,23128,24942,30979,145861
585256,1263,10815,18242,24331,10849,75560,34997,19253,29762,30021,51772,21752,65372,71854,72906,33747,18135,17748,9737,10506,1827,6025,4247,2590,16951,29373,4684,5855,12496,75062,10732,25680,27512,7751,5442,4596,12471,20006,22899,28909,141247
585862,1841,11529,21778,27013,11159,82350,38946,20685,30369,32129,51330,25742,68653,73831,57467,41256,19892,18591,10076,10385,1836,6449,3911,2617,15589,30870,4747,5009,10335,75581,16957,25567,27100,7944,6027,4313,14945,24861,25203,30584,150172
586460,2170,11944,21361,28351,13071,81936,36892,21459,29661,31284,52600,24957,68827,74377,68852,41456,19965,17822,10171,12363,1807,6876,4384,2563,18197,30183,4825,6115,10549,76389,17593,25196,27875,7951,5989,5081,14045,21159,21994,30143,149331
587664,2331,13333,23239,30160,12755,87291,39400,22892,32268,35648,54506,26210,68699,75050,63304,38289,20952,18680,10216,12256,1830,7049,4124,2657,17294,31478,4641,5959,12039,78130,15110,27741,30577,8073,6326,5676,15896,22263,24506,32585,155348
588565,2007,11187,17852,22206,10674,74247,35481,19481,28776,31061,51120,23952,66905,73377,65647,35402,17560,17897,8631,12084,1792,5883,4125,2215,17003,28243,4456,5686,11953,72641,16798,24332,27159,7803,5511,4971,15094,23610,24233,31097,140578
589567,1503,11122,18262,25322,11700,76512,39230,18738,27691,31040,48258,25242,67575,74043,66705,40061,18135,18204,9227,12091,1833,6043,4321,2671,15306,30024,4790,5116,10167,74360,20450,25509,27334,7805,6180,5082,13319,21925,23872,31374,145855
590047,1579,10402,18771,24769,9900,75979,34901,19580,29414,31785,49729,22804,65179,72338,69658,33373,16411,17937,8787,11633,1836,6515,4091,2665,16383,29328,4554,4999,13062,75960,15205,27453,26502,7882,5309,4263,13704,23044,24196,29542,142084
592455,1113,10226,18553,23149,9968,76731,33773,19369,28708,29616,46573,23404,64985,73207,69352,37645,17549,17225,8949,10934,1812,5644,3862,2417,15778,28575,4616,5083,12556,73429,18638,26180,27129,7805,5916,5278,13650,21314,23202,28322,142950
594156,1913,12045,21477,26894,10835,80422,37708,20494,30178,31719,50711,25734,69460,74994,70570,36240,19089,18133,9295,11434,1831,6550,4344,2549,17146,29933,4745,5566,12303,76983,19944,27511,29220,7930,6018,4718,14671,23074,24892,31672,147219
597869,1921,12580,21128,26449,11742,83557,37007,21417,31668,32275,53335,27270,69114,72187,67526,35580,19713,18574,9736,11781,1833,6836,4231,2703,18184,30713,4458,5639,11288,76130,13710,26485,29146,7810,5906,4954,15710,22534,24812,31190,147065
598568,1860,11696,20298,27670,12851,82357,38784,23179,31310,32685,51203,25993,67857,74675,69950,42759,19894,18434,10351,12512,1775,6360,4282,2566,17598,30977,4655,5927,11203,75665,20804,26880,29529,8032,6215,4403,14769,23592,24664,32007,150893
599065,1623,11402,19750,23760,10697,78152,33536,19543,28653,30963,50338,25490,66922,74095,71565,35873,18506,18126,9023,11335,1797,6094,4539,2679,17094,29526,4565,5285,12407,76787,18553,27282,26718,7887,5952,4754,14441,23436,23856,31754,144342
599469,2345,12862,21625,27941,12570,80661,39427,19691,31495,33135,51269,23544,63129,72768,70311,32532,19636,18275,9920,12582,1798,6579,3610,2659,16809,30485,4615,6021,11732,76068,9832,27281,29632,7958,6169,5548,15114,22378,26027,29832,149067
599671,1868,13124,21576,28163,12118,81921,38588,22893,32995,33293,56625,24093,67897,75202,65601,38967,20670,18487,9381,11975,1830,6399,4423,2719,16835,30161,4501,5835,13145,75440,14181,25524,30521,8073,6234,5525,14713,23303,25743,28535,144961
601127,1646,11132,20123,22892,10490,76798,37542,20791,30573,32034,50063,24093,64919,71605,68362,35633,18065,18110,9932,12027,1831,6213,3817,2680,16594,30932,4298,5374,12316,73555,13903,26919,29006,7910,5879,5009,15140,20593,23973,29018,148864
604537,1896,11931,20904,26105,12056,81355,38508,20747,27845,30908,47827,25591,69837,74665,69629,40236,18086,18027,9356,11253,1763,5497,3807,2492,16181,30559,4606,4910,10707,77399,18621,26331,28566,7868,5956,4818,12431,16512,20875,30040,144025
609143,1574,11440,19328,24844,10013,79809,29087,19622,31501,33517,51005,25446,65945,69530,60648,38919,19855,17960,10232,11472,1763,6018,3976,2008,16812,30973,4808,5451,10984,72931,14904,24396,26374,7869,5770,5597,14214,22623,24663,31775,150952
611938,2199,11746,20821,29605,12846,84226,37113,21721,30411,31546,50024,25833,69816,75974,68585,40291,19037,18485,9440,11603,1836,7022,4251,2669,18009,30475,4689,5879,11098,75363,14991,26846,28222,7854,5959,4879,15416,24701,25427,30162,148197
613538,1878,12771,20862,27686,12937,83806,37609,22551,32805,34262,51639,23603,65459,75120,64178,38975,20507,18694,10401,12122,1836,6920,4237,2708,18040,31357,4748,6512,12524,75407,15984,28000,29076,8050,6253,4772,14766,23220,25629,30292,151796
614439,1921,12976,22124,28202,12702,83000,38642,21696,32212,34678,51110,23755,65337,73304,73306,37709,19907,18375,10201,11609,1836,6765,4313,2667,16352,31514,4850,5775,11545,74477,16346,27409,29455,7992,6283,5368,15655,23638,25102,32019,152747
615441,1604,11065,19999,24734,9630,77485,33963,19703,30666,31705,50460,25878,68835,71268,72478,37627,17739,17995,9752,12294,1811,6234,4142,2541,16972,30912,4712,5262,13445,71502,19853,24999,28906,7954,5967,5400,14650,22814,24985,31693,149974
615744,1508,11561,21877,26663,9646,77997,36943,20140,26947,31557,48587,25308,66343,72928,69865,38839,19294,16052,9978,10340,1764,6184,4341,2250,17874,30575,4728,5758,11496,74493,17998,25382,27423,7955,5959,4907,14009,22162,22610,31059,149124
616645,1989,11961,21566,28426,12193,86610,38410,22378,31411,33103,49085,22740,67392,73759,68652,35847,17747,18389,10294,11806,1826,6279,4224,2719,17201,30965,4571,5699,12343,75599,18096,25893,28612,7633,6004,4620,15917,25112,25709,32462,149349
617748,1692,10650,19259,25134,11619,79168,35273,20146,29165,31971,49523,22960,63925,69385,68179,37507,19466,18421,9787,11248,1804,6225,4348,2691,17093,30139,4621,5802,12136,72788,19026,25916,24298,7639,5812,4971,14610,24278,25294,30988,148734
618952,2250,12758,22620,29490,13217,85247,40029,20921,30293,33192,51276,26067,69508,72192,60893,34538,18879,18577,10236,11677,1830,6715,4256,2684,16956,31024,4766,5484,11795,75928,16840,27477,29627,7961,6154,4737,15799,23984,24852,31274,150980
620434,1240,10912,20542,26024,9708,79923,32640,20704,31437,32650,56442,24007,63639,74388,63834,36844,19609,18283,9238,11938,1805,6272,4147,2702,17129,30142,4565,5687,11431,75269,11918,27195,29005,8050,6333,4431,13868,19169,24037,28525,143070
622236,1895,12010,20596,28471,12751,84017,36282,21850,30398,33762,49504,26088,68624,76818,66026,43072,20019,18103,9535,11202,1800,5621,4031,2282,15487,30709,4752,4864,10603,77372,19908,26169,29110,8021,6182,5190,14891,22093,24464,32134,146646
623844,1696,12398,22001,29665,12797,87175,40678,22916,33445,33906,55386,25926,70072,75643,67921,37667,19333,18462,9942,12647,1820,6719,4071,2669,17528,31073,4641,5933,11186,76317,17477,27321,29731,7995,6197,5136,16743,25786,26691,31032,151315
626648,1882,12051,21928,28821,13379,83675,38718,22359,30633,33241,48545,23860,66271,72883,71959,40579,20047,18652,10198,10538,1780,6679,4341,2524,18044,31340,4703,5841,11226,73898,14972,27440,30005,8041,6024,5294,15184,22601,24617,30902,151784
627549,2063,12712,22673,28489,13223,85559,40441,21886,31985,32597,56641,26950,71951,76254,74342,38575,19904,18536,10262,12805,1826,6988,4398,2720,18082,31124,4499,6474,11441,77703,13558,27462,29920,7938,6073,4784,15659,23003,25010,32148,150242
627852,1880,11568,20479,25222,10814,78516,37648,19989,29873,29565,50641,24382,66627,73048,62341,38752,18240,18179,9670,11351,1820,6137,4234,2661,16661,30631,4558,5329,10618,75248,13677,26489,26674,7764,5709,4293,13892,22066,23128,30184,144461
628248,1335,10605,20234,26150,11848,84282,36145,23004,33187,32457,53444,24597,62056,68445,65047,35065,17372,18174,9776,12070,1834,5886,3612,2708,16082,30732,4242,5208,11755,70141,17198,25843,26587,7622,5739,5036,14940,23463,26454,30891,145939
633847,1539,11803,18193,24757,10306,74949,36091,19671,30242,32183,50331,23600,65062,75753,70620,40786,18838,18158,9541,11854,1744,5903,4290,2305,16402,30163,4659,5668,11873,77588,15524,27245,28337,7813,5919,4396,13820,22184,24686,30593,146247
634748,1722,11479,20420,22420,9006,79308,30683,20413,30519,31968,49092,24563,65740,71341,65765,39367,18464,17495,9873,10859,1778,6218,4287,2129,16069,30714,4674,5591,11228,74777,15038,25650,25780,8008,5981,4882,13153,19522,22540,31541,148350
635245,1768,11400,19549,25767,11125,79386,34621,19885,28961,30866,51585,24978,67368,73153,66592,39385,18381,18270,10022,11015,1820,5748,3580,2196,15449,30252,4484,4746,10521,75480,16137,25808,26528,7527,5632,4841,15526,24606,25154,31334,146649
638049,2023,11943,20345,26601,9650,79703,35314,20334,28414,31462,50386,25510,66785,75463,71514,37164,19175,18224,9405,11519,1816,6396,4223,2506,17182,30011,4566,5312,12114,76092,13919,26099,26116,7849,5306,4348,14116,22619,22775,29644,143908
644044,1340,11382,20191,23683,8874,75382,33250,20942,29915,33070,49796,24808,63389,69414,62525,37744,18240,18155,9308,11684,1828,5768,4069,2070,15765,29750,4424,5642,13443,72350,14839,24659,26527,7775,5564,5308,14954,23559,24346,30685,142263
644246,1878,12400,19700,26977,12335,82241,40264,21540,30542,32621,47248,22954,64574,74410,69527,36906,18074,17962,9747,11312,1745,6661,4134,2593,16545,29764,4608,5961,12005,77589,15913,27135,28345,7856,5882,4900,13705,20969,24605,29871,149510
645450,1497,11052,20440,27907,12115,83375,38867,21460,31440,32862,55666,26008,67767,75478,66120,38309,18581,18468,10020,12243,1827,6525,3666,2629,17688,30476,4242,5179,10360,77351,14433,26951,28220,7915,6000,4873,14780,22032,24122,31094,147769
645551,1859,11489,21810,27675,12243,86030,36117,23390,30594,31706,53208,24427,68530,76687,62073,40388,19706,18246,9650,11354,1836,6823,4339,2677,17576,30312,4690,5849,12018,78855,15113,26637,28743,7700,6126,5179,15745,23299,25148,31171,148323
647858,1856,11421,20776,24882,11242,78197,37824,21312,31118,33832,50957,23534,64750,72517,69438,34366,16896,18222,9921,11912,1831,6298,3376,2556,15549,30635,4130,5105,11262,75181,14653,26320,25566,7760,5929,4721,15061,23475,25758,31018,145736
654350,1761,12787,22077,29008,12246,82626,36992,21364,31830,33044,55219,24198,67834,74264,63846,35915,20005,18308,10210,12349,1835,7123,4194,2699,15732,31330,4629,5848,11477,75584,14964,27920,30456,8021,6295,4747,14475,21913,24051,31778,149332
654552,1983,12644,20523,26961,11026,79959,37062,20214,32715,33696,52429,24064,65837,73773,74992,41068,20233,18414,10341,12535,1836,6746,4377,2646,17397,31354,4641,6028,12080,74349,16267,27206,29684,8054,6349,4805,15027,24394,25428,31325,153466
654754,1505,11063,21630,27170,12177,80084,38622,19656,31491,34120,52160,23515,65049,72318,69277,38028,19635,17976,10018,12305,1788,6325,4097,2630,16824,30329,4609,5753,11507,76397,14359,27092,28945,8002,6053,4882,15549,23707,25590,31576,150338
656253,1033,10795,19267,25376,10593,79473,34464,21342,29519,29090,50079,24161,67931,71157,68566,40117,17792,18012,9098,10520,1832,5626,4115,2535,15109,29450,4180,4777,12882,72508,16195,25026,26144,7953,5544,4040,13818,22847,24134,28816,141400
656657,1959,12001,22235,28516,12757,85401,40771,22712,31828,31531,54617,26081,70087,74467,73229,36796,18117,18579,9743,12966,1836,6642,4262,2714,17510,30572,4635,5514,10824,77172,14785,27523,29257,7787,6047,4297,15134,22732,24659,32508,147249
657659,1848,12959,21919,27225,11732,79864,41203,20136,30725,33784,50915,23597,63393,70497,63820,38051,20225,18479,10326,11946,1835,6278,3837,2719,15755,31444,4624,5035,10091,73464,18303,27136,29835,8065,6166,5175,14212,21352,24052,30323,151833
660951,1870,11907,21600,26819,11121,83002,36388,22121,32693,33382,53711,26207,69364,75183,71047,36548,18981,18129,9966,12509,1836,6912,3679,2683,17573,30601,4464,6206,10865,73995,13991,26751,28538,7806,5743,5778,16282,24435,25030,31700,149947
663755,1794,12354,20070,27340,10492,79532,38457,20546,30460,32598,54365,23455,65432,75109,64731,35557,18729,18521,9796,12167,1829,6540,4164,2715,17457,30429,4488,5738,12023,75561,14052,27497,28352,7975,6327,3997,14553,22180,24572,31884,149596
664757,2008,11848,22052,26789,11562,80446,39391,20494,29398,30771,53641,24774,68314,74285,70228,38891,19089,18372,9963,12208,1821,6250,4588,2076,17338,30055,4702,5841,12676,76371,20128,27803,28831,7992,5911,5575,13808,20559,23016,31207,148692
665254,1902,12875,22330,28699,12534,81032,39950,21048,32289,33573,53065,24710,67493,76033,67753,35376,19316,18445,9958,10989,1820,6892,4142,2429,17166,30754,4669,5848,11764,77384,12424,27040,30290,7954,6211,5115,14949,23510,26147,29502,148163
667056,1501,11875,21189,27147,11595,84658,36276,22755,30744,32916,52965,26075,69266,74658,64528,39912,20189,18688,10222,12816,1800,6599,4533,2581,18154,31186,4867,6302,11795,78706,14853,27408,29941,8059,6394,4131,13576,20869,23635,32463,150687
668361,1613,11539,21477,27056,12032,81139,36631,20746,30929,33323,51677,24683,66681,72164,71973,41328,18061,17863,9081,10523,1811,6538,4134,2588,16950,30112,4784,5315,11535,76335,19274,26460,26474,7771,5964,4394,13772,21115,24167,29737,142316
671855,1105,10377,20255,26459,11639,79748,39673,21386,31035,33118,49652,23923,69319,76840,68503,40692,19229,18412,9713,11904,1818,6458,4151,2404,17128,30515,4694,6085,12776,75775,17055,27372,27763,8044,6302,4352,15160,23245,24762,30592,147143
672756,1707,12054,21035,26001,9545,80177,36803,22152,32343,33267,55763,24617,66183,74586,64548,34819,18225,18329,10015,12188,1813,6706,3839,2659,17785,30892,4525,5738,11534,73798,13436,27547,28707,7922,6427,5294,15022,23950,25203,31655,147034
673455,1419,11340,18417,26518,9421,81673,29811,20517,31337,32699,55325,25792,67148,68847,62001,34247,19215,16939,9582,12190,1650,5564,4358,2096,16820,29974,4666,5600,11967,73128,15350,27209,27690,7713,5574,5439,13720,22601,24174,31251,145872
675661,1381,9894,17958,23200,6883,75036,28287,18175,28401,32314,48217,24658,62372,66957,69519,34594,18486,17546,9495,11588,1827,6450,3937,2717,15646,30099,4309,5464,12000,69909,14711,25595,23025,7732,5744,5522,14693,23559,23710,30516,145588
677766,1576,11468,20565,27135,13403,82354,40932,22182,32553,33577,49938,24352,67590,73541,68940,42670,19998,18104,9517,11868,1803,6213,3870,2504,16097,30609,4323,5193,11008,72779,16255,26855,29211,8023,6270,4657,14636,23936,25726,31563,145174
677968,2067,11933,21075,26641,12622,81871,37028,21060,29524,31522,52564,24565,66557,75878,57138,40318,19363,18105,9333,11889,1822,6540,4270,2586,14922,30347,4599,5030,9552,75371,17913,26256,28748,7870,5700,4742,14216,21345,22215,31239,146173
679568,1810,11963,19679,27965,10949,80408,32830,20449,29291,32711,45916,25706,66761,73022,67427,39375,18770,17939,9783,12527,1823,6055,3716,2466,16357,29950,4373,5411,12121,72635,14517,25242,27519,7855,5643,5489,13223,21782,23565,31045,144763
679770,2048,12365,21779,29004,12740,81431,39882,20292,30240,32791,51777,24901,67507,75502,66596,38661,19006,18496,9532,11266,1823,6702,4457,2717,16477,30472,4794,5180,11739,77215,18271,27587,29375,7776,5864,5231,14016,20663,23998,29658,145936
680250,1702,11054,21438,24946,11056,81129,35505,20749,30140,32056,49734,22179,65555,72567,61700,37767,17876,18204,9130,10318,1819,6382,4222,2654,15019,29900,4478,4867,10692,75336,16649,26336,27248,7765,5555,3652,12904,21325,24591,30240,141917
680452,1308,11232,18997,23367,9214,76874,30236,18832,29809,31741,53381,24145,63012,71190,63100,38774,19204,18178,9940,12695,1791,6478,3555,2685,16541,29985,4488,6048,9563,75249,12717,26837,26760,7882,5889,4277,14242,23656,25443,31477,148443
680957,1622,11477,21858,26315,10209,78830,37089,20762,32588,34119,56007,24143,63532,70032,68744,35849,21138,17979,9861,12514,1721,6679,3637,2559,17081,30410,4750,6181,11635,76762,10756,26621,28861,7953,6083,4851,14577,23430,25932,31526,150414
683256,1612,11973,20583,25724,8431,79841,32081,20547,29278,30375,53793,25313,67791,74662,64194,41189,19361,18136,9672,12904,1825,5924,4259,2241,15801,29975,4642,5798,12584,74728,20345,25973,27870,8045,6062,4813,15025,23095,23855,31530,150271
685058,1417,10875,19969,26482,11160,80640,37259,19958,29326,32424,55940,23865,68138,74931,65586,36072,17633,18088,9086,12433,1813,6218,3160,2721,17455,30514,4475,5150,10651,74595,13636,26472,27076,7647,5467,4527,14591,21524,23636,31002,142850
686969,1788,11695,22429,30106,12743,89448,36509,23100,31580,33185,55170,25754,69751,73101,59979,38622,19131,15656,9841,11940,1388,6188,4617,2454,17311,31151,4709,5739,11198,74847,17693,25684,28534,7655,6155,5145,16377,24531,26571,31236,147508
687163,1782,11274,19827,27120,10524,81909,32826,21259,31157,32198,54278,25293,67971,72222,60100,34996,18570,17705,9380,12471,1788,5762,4078,2057,17358,30235,4408,5666,11499,73687,18393,25461,27840,7971,6147,5070,15164,24458,25775,31749,146417
688569,2189,13009,23057,30348,13596,90163,41095,23516,33027,32904,53628,25850,68539,75981,67840,40373,19429,18048,10199,12419,1766,6762,3881,2583,17866,31318,4447,6017,10899,75018,20231,27118,29113,7823,6188,5608,17018,26490,26347,32514,151716
690152,1349,10893,20227,24750,9692,79656,34813,20118,30826,32839,56046,25454,69456,72399,62106,40292,19465,17840,9597,12091,1832,6550,4415,2373,17080,29739,4782,5838,13117,75105,16391,26725,27614,7821,6141,3877,13042,20100,22640,30460,142880
692964,1776,11999,21665,26425,11576,85532,37446,22929,34898,34489,58504,25117,68163,75008,73554,37816,19959,18637,10188,13136,1833,6785,4436,2680,18418,31624,4451,6361,13320,76059,16907,27429,28809,8056,6415,4913,16445,25442,26103,32239,153420
693461,1882,12607,21724,27857,12015,84171,37147,21966,32981,32257,51522,24923,66106,74577,69472,38735,19429,18463,10152,11899,1831,6865,4304,2691,17462,31245,4691,6391,11788,76412,13152,27750,29754,7951,6210,4359,14866,23426,25578,31469,150429
693764,1181,11443,20137,26435,10875,81027,33846,20604,30980,31237,54664,25106,68223,73853,60570,38597,18254,18053,8750,10208,1826,5539,4529,2594,15104,29972,4827,4627,10189,74112,17406,24629,24331,7738,5963,4253,15319,24333,25257,31184,144093
694362,1301,10173,22186,25882,11223,79145,38918,21432,30594,31496,51830,26915,68977,73278,70479,40350,18815,18351,9937,12728,1759,6323,3939,2187,17537,30592,4544,6054,12417,73605,19609,26335,27067,7990,6054,4572,15180,23615,24119,31945,150799
695768,2021,11369,19505,26435,11463,78813,37631,19776,28459,30263,49823,26655,67845,72140,67647,37420,19195,18097,9541,11500,1827,6416,4470,2704,17274,29164,4760,5838,11568,72895,18755,25011,28692,7976,6230,5832,14342,23243,24417,29703,148896
698168,1709,11621,21075,27285,13385,83544,39488,21947,31643,32595,50632,24207,65810,71975,71844,35134,17865,18436,9765,10829,1836,5905,4284,2628,17115,30836,4321,5169,13248,75970,17748,26501,26657,7846,5788,5062,14951,22835,24172,32337,147316
700634,1936,11910,20498,28255,12590,82439,39850,21640,30009,30377,49582,26852,71361,76124,73626,39670,19906,18507,9693,12364,1821,6691,4153,2483,18045,30331,4411,5792,11560,76187,16733,27180,29757,7914,6283,5270,14968,21886,24159,31218,148671
701535,1979,12358,22417,28434,12843,85603,39697,20729,30642,30045,52120,26437,71020,74638,55911,40179,18786,18506,10145,12396,1836,6580,4316,2319,16458,30662,4778,5564,10407,76261,20744,26133,29714,7995,6151,5628,15873,24039,25251,32152,152194
702133,1406,11728,21497,28620,13906,84129,40465,21601,32415,32590,50013,27529,70955,75501,76006,41597,19254,18269,9589,12261,1836,6223,4528,2419,16964,30794,4734,5703,12420,77078,18675,26300,28538,7699,6188,4768,14865,24556,26162,31200,145492
704238,1087,10143,18303,20693,7131,74397,28421,18874,26727,29256,46597,22475,62257,70139,66863,34546,17126,17304,8375,10571,1713,5302,3952,1638,16046,28046,4198,5310,12226,73509,15472,25548,25703,7850,5892,4202,12281,21403,23445,30340,136533
705341,1049,9886,18018,25102,8738,75137,28392,19599,29519,31082,49945,23477,65145,69588,63546,35355,18044,17893,8979,10027,1835,5637,4274,2427,16150,29713,4562,4835,10507,74520,13781,25658,26040,7836,5930,4521,12590,20350,24470,29451,137076
706040,1740,11201,21851,26852,10509,81763,32969,20410,31426,33846,46684,24177,65159,70706,65254,37867,18544,17213,9873,12098,1820,6895,4128,2609,16011,30986,4675,5732,12151,70671,16500,26240,27768,8038,6220,5647,15581,24421,25271,29674,149592
707749,1834,11926,20219,25429,11674,78816,37889,21585,30857,31693,46481,23686,66267,73521,71396,37967,18741,17809,9625,12163,1832,6128,4045,2642,16555,30163,4414,5609,12732,74503,18703,25637,29298,8028,6291,5853,15158,24255,25094,28850,145967
709551,1281,10724,18486,24744,10890,82910,33635,21020,31480,31997,46183,25185,63507,71155,64669,40071,20014,18484,10256,11938,1835,7133,4051,2631,15793,31237,4621,5494,11545,71225,14269,26885,28241,7973,6105,4624,14897,23006,25152,32450,150657
713239,1946,12984,22011,28149,12648,82272,37611,21015,31689,32836,49719,23559,66323,73905,61429,38363,20517,18761,10289,11864,1832,6682,3695,2650,16953,31121,4557,5588,11076,75905,15965,26349,30220,8049,6191,5465,14615,22521,24382,31399,152557
715041,1882,12417,22346,27548,12217,84086,39462,21564,31545,33898,50364,22678,65534,75220,70139,35909,20182,18424,10136,12451,1774,6698,4225,2569,16724,31096,4837,6518,12279,77052,13791,25894,29779,8019,6276,5401,14995,23113,25866,29961,150176
715647,1678,12453,20620,26250,12097,82076,36260,21095,31248,32025,49313,23317,60763,72154,64609,39395,19873,18463,10174,12028,1835,7135,4076,2687,16594,31028,4604,5845,11561,73737,13987,27031,29013,8054,6273,4332,14479,20495,23935,32338,150995
715950,1773,12153,21151,27147,10710,80184,34732,20663,30557,34570,51054,20769,59836,69283,65568,36392,19208,17954,9555,11500,1806,6751,4294,2684,15667,30820,4516,5323,11629,72977,14799,26913,27639,7857,5863,5219,13630,21244,24928,30609,146330
720337,1382,10959,21919,25723,9867,80703,36227,20639,31552,31502,46741,23932,67477,74002,68962,40032,19215,18216,9666,9940,1787,5829,4012,2478,16192,30903,4778,4880,12245,75105,16962,26275,28725,7935,6032,4237,14206,21618,24521,31164,147845
723141,1487,10785,19488,22298,8060,76197,29172,17512,27476,31167,45046,23970,62325,67248,69019,35531,18249,16778,9229,10742,1828,6254,4455,2647,15329,29446,4678,5201,12424,67685,17311,24880,24095,7993,5716,5515,13591,23307,24226,28472,145352
724446,1647,11329,19409,27002,10991,77603,36141,19579,29675,32604,52811,24226,64894,69632,67356,38426,17961,18186,9579,10412,1826,6237,4230,2651,16828,30282,4509,5782,11379,73054,16835,26032,27360,7817,5853,4915,14665,22267,24038,30416,148116
725751,1872,12815,22679,28938,12436,89700,38979,23635,33868,33925,53809,25359,66995,73427,69479,40539,19458,18410,10002,12979,1836,6633,4314,2718,16541,31102,4799,5662,12820,75100,20639,27685,29239,7670,6269,5085,16724,25448,27127,31714,152512
727553,1736,12278,21829,26638,11256,82425,37782,21676,30476,32658,51333,25455,69876,76701,71852,38588,19488,18208,9769,12848,1704,6709,4475,2483,18042,30759,4767,6196,12636,75650,16660,27518,28186,7916,6040,4417,14200,23770,25639,32374,148722
727654,1748,11424,21671,25637,10737,75476,38359,20324,30001,32873,45513,24364,65296,70469,74247,39686,19439,17971,9592,11077,1806,6413,3954,2670,15546,29633,4621,4736,11727,75985,14047,27258,28712,7929,6095,4611,14291,22692,24656,29244,144925
728454,1811,12185,20118,26789,12800,85246,34026,22659,30679,33067,54609,24096,66611,72295,68236,35028,18273,18229,10376,12368,1834,6543,4469,2696,18042,31087,4591,5799,12812,76281,18864,24345,27696,7660,5785,4372,14185,21801,24522,31233,143360
729254,1464,10754,21137,24802,11630,80588,34986,21303,29522,29556,53973,23875,66915,72259,60817,37484,18897,17221,9515,12014,1671,6001,4128,2523,17358,29744,4453,5485,12107,76630,16620,26431,27926,7844,5951,4358,14866,23262,24735,31115,144354
729557,2198,12526,22280,27888,11611,83652,38323,21797,32191,34016,52534,24377,66937,74612,69160,34097,20099,18022,10114,12707,1836,6485,4256,2666,16978,31183,4625,5695,12194,77097,11703,27449,30477,7961,6124,5393,15089,21490,25369,30674,149535
731140,1736,10583,21359,26817,13623,79041,39288,20123,30012,32224,49291,24965,64321,71018,67054,39023,18696,18350,9883,12286,1812,6401,3433,2692,16305,29586,4457,4945,10843,73825,16935,26094,28715,7959,5979,4898,14709,24086,25776,30666,147885
732243,1635,11955,21028,26097,10640,79194,32443,19780,28332,32514,48920,23793,64181,71487,68043,40274,20328,17813,10131,11190,1811,6632,4051,2411,17016,30982,4807,5464,10945,74078,16479,25945,26110,8001,6330,5044,14414,21733,23424,29572,150307
734045,1360,11563,20015,26063,11898,76485,36538,20028,28022,31917,47799,23520,66606,74408,73406,35861,18098,18051,9202,11250,1830,5880,3728,2680,16797,29685,4703,5640,11162,75974,12147,26736,28216,7890,6099,3770,15130,23461,25361,30838,142504
735148,1565,11569,20914,27302,10314,84965,36029,21743,30910,32183,49093,26066,67709,75019,73181,35630,18374,18477,10147,11452,1820,6711,3736,2654,18253,31072,4693,5879,12180,77253,15347,26504,27222,7891,6206,4561,15601,24028,24681,32046,149500
737960,2185,12092,20501,26529,11101,82450,34704,20840,29496,30013,49647,23701,67716,71570,61218,38597,19399,18126,9643,11014,1772,6321,3937,2499,16271,30544,4533,5193,10751,74211,17942,25553,28980,7883,5918,5172,14946,22600,23728,31313,150502
742549,1777,12114,20143,26636,10941,81400,37572,21153,31656,33165,52364,22301,65084,71514,71845,37160,18367,18240,9794,10647,1828,6120,4347,2568,17906,30207,4463,5542,12693,74618,15390,26368,28271,7885,5661,4666,14618,22118,26388,31122,147560
744553,1402,10801,20815,27143,10223,79149,37197,20935,31485,32359,55368,24745,64837,71884,59605,37328,19311,18121,9462,12377,1815,6233,4244,2362,15756,30078,4768,5595,11025,74037,13891,26965,28372,7858,6123,5913,15439,21862,24399,30888,147930
748258,1884,12232,20368,24298,9137,80075,36170,19225,28973,31921,46768,24634,65379,73552,69681,37972,19330,18181,10067,11131,1826,6844,4277,2673,16790,30240,4666,5864,11981,73904,17791,25835,26560,8041,6345,5114,14321,23368,23172,30412,150141
748662,1552,11467,20811,26898,10960,78703,36057,20369,29409,31112,51308,25996,68845,75823,68172,37456,18958,17911,9269,12071,1830,6027,4302,2433,17430,29420,4683,5439,11710,75409,16973,27164,29388,7980,5986,5468,13994,21597,22734,30026,149312
749058,1297,11156,19564,25126,10331,81880,37523,21905,31842,31528,50486,25628,67468,72160,76588,38648,19250,18300,9934,11125,1825,6362,3720,2641,16588,30885,4276,5212,12205,75276,20832,25402,28112,7997,5974,4396,15798,24505,25984,32642,148391
749361,1821,11821,20324,26287,10273,80444,34885,21302,32242,33862,53950,23784,64891,74285,66298,34364,18290,17976,9825,11459,1818,6433,3093,2432,17079,29577,4001,5416,10782,77490,11926,26135,28336,7992,6013,4645,15256,24110,25836,30770,146702
751348,1614,11701,20680,25010,10264,78765,31628,21514,31802,32357,53523,25592,65729,73629,74555,36158,18390,17857,9861,12023,1820,6084,3974,2265,17799,30835,4280,6116,12920,76842,16710,26596,26982,7909,6043,4735,14487,22877,24598,31398,147566
