,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
578057,21195,19842,23315,26439,5765,6256,31528,31635,5931,6209,6617,8635,15996,11792,10256,9166,6362,8135,14238,17034,2052,2237,17755,14194,4932,5741,4877,4314,14064,12127,10256,9920,14884,16974,3609,2529,6741,6993,7235,8483,1685,1817,16345,13392,10745,10580,15892,16747,8446,9854,21880,14342,6671,6315,16893,18571,23665,22002,10537,10141,16312,9462,8226,13690,8090,11670,24104,22752,8633,5587,7627,7791,7942,8510,2285,2174,8691,8389,1553,1584,16588,20285,7326,5647,31694,28687,3670,4020,17908,20796,16858,16453,7193,8268,797,1062,7642,5851,13445,13404,3236,2132,12780,13527,6376,5880,719,513,285,825,3519,2463,1402,1902,1329,479
578158,21237,19654,22807,22900,5061,5507,29792,29517,5362,5868,6305,8274,15922,11217,10132,9894,5707,7837,11356,15839,1778,1642,14234,14083,4858,5944,4782,4176,11675,11875,9907,9775,13691,15557,3606,2404,6893,7071,6751,8093,1716,1938,14405,12333,9866,9559,15085,16313,6717,8216,20583,14127,6791,6800,15879,17471,19758,21158,9440,10143,14569,6805,7712,11621,7928,11540,22051,20614,6963,4152,7403,6947,7899,8508,2285,2188,8526,8019,1709,1332,15982,19994,8498,7105,32739,28003,4732,4823,17998,21626,18372,17810,10441,10323,909,1264,7979,5651,13024,13198,3704,2756,12132,14727,6204,6186,565,669,61,890,4177,2638,1369,1831,1276,620
579665,23338,22068,23980,26891,6372,6202,32795,32307,4529,4301,7478,9377,17085,12270,8451,7917,7105,9215,13737,15941,2218,2266,20745,13506,5454,6084,6057,4906,14394,13460,11112,10274,15102,16880,3453,2367,6994,7134,7335,8525,1618,1771,14985,14251,11052,10927,14817,16695,9173,10148,21389,15003,5939,6747,17909,18950,25898,24171,12648,11712,18733,9635,9104,14080,8184,12736,24019,22532,8411,5644,7135,7299,7942,8510,2285,2188,8673,8398,1766,1844,16920,21094,7577,6105,33556,30849,4136,4354,19237,21521,16603,15369,10185,6992,850,1299,7981,6519,13048,13318,3282,1874,12849,13998,6409,6376,640,560,234,1160,4480,2782,1450,1930,1364,515
579867,24077,21939,25104,27413,5749,6181,35438,33714,4119,3311,7188,9682,17866,12487,10268,9935,7260,9401,14121,16686,2145,2270,18828,15113,5317,6277,6258,5281,14687,13056,10790,10043,15133,16812,3668,2608,6320,7217,6996,8104,1717,1836,14876,13436,10888,10161,14783,15586,8643,9827,22303,14757,6146,6124,17536,18787,25639,24169,13284,11206,17407,9842,8787,14271,8577,12880,25910,22992,9136,5368,7269,6840,7942,8510,2285,2188,8688,8389,1745,1868,16797,20775,7538,5953,33365,30037,3843,5105,21194,21751,15840,16283,7186,6388,952,1339,8239,6157,12958,13151,2472,1351,9480,9841,6465,6231,498,441,329,1235,4100,2625,1266,1799,1350,701
580044,19300,18686,21732,24647,5602,5743,29439,29386,4934,4405,6248,7103,14625,9931,7656,7034,6030,7239,13171,14902,1694,1969,18219,13927,5091,6033,5096,4259,13295,11116,10195,9472,14167,15783,3580,2526,6740,6745,6802,8143,1648,1829,15218,13610,10781,10152,15341,16181,8719,9864,19064,14184,6322,6111,17227,18244,21712,21878,10579,9500,16610,7870,8105,12519,7356,11569,21067,21896,7033,4662,7330,7384,7942,8510,2285,2188,8452,8249,1513,1470,16328,19989,7610,6489,32208,29626,4218,4463,20832,22812,16524,15987,9894,8763,650,971,7175,5812,12757,12919,2954,2058,11587,13559,5900,5703,297,646,275,944,3598,2676,1270,1884,1322,429
580347,22736,19724,24458,27161,6499,6548,34298,34407,5649,5071,6281,8514,16285,12238,9690,7878,6573,8429,11991,14104,2211,2090,16952,14312,4900,6296,5975,4955,14084,12304,10672,10201,14253,16548,3688,2534,6823,7418,6812,7926,1619,1831,15136,13801,10560,9892,13716,16153,8693,9871,20861,14531,5979,6284,16815,17023,22518,20669,11727,9127,16905,9132,8761,13294,8563,12802,20663,19308,6372,4413,7230,7728,7942,8510,2285,2188,8562,8381,1708,1773,16909,21782,6792,5543,32110,31003,3224,3955,18636,18363,14458,14828,6602,7909,980,1255,7730,5814,12496,13144,3303,2269,13702,15045,6468,5755,714,741,344,1105,3748,2606,1355,1885,1351,481
580650,24723,21090,25069,26737,5861,5547,33444,34908,4295,4116,6659,8884,15508,11271,9385,9067,6574,8474,14811,16573,2157,2272,20068,14987,5245,6176,6467,5183,13440,12515,10894,10070,14911,16826,3669,2578,6887,7316,7027,8579,1668,1904,15014,13408,11143,10809,15356,16461,8936,10296,19758,15437,4883,5947,16734,17393,25361,23264,12017,10874,18132,9951,8816,13966,8640,13078,24587,23036,8692,5672,7515,7794,7942,8503,2285,2188,8653,8355,1579,1721,16847,21412,7677,5786,33349,29678,3843,4480,20364,20744,17182,16363,10221,10132,972,1453,8185,6247,13454,13456,3493,2434,13921,15242,6257,5672,826,709,297,1198,4187,2824,1388,1925,1160,312
580751,0,0,34,27,15,0,61,0,0,0,0,70,0,0,41,0,0,2,40,55,17,17,0,0,0,0,15,21,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,48,0,0,0,0,0,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581349,21781,19481,22101,23553,5096,5340,30737,32084,3990,3251,6559,8398,15702,11733,6821,6918,6386,8974,10389,13193,1534,2071,14319,11465,4980,6251,5229,4743,13622,11855,9877,9952,14098,16394,3391,2363,6776,7001,6711,7982,1684,1847,14259,13090,10265,9995,14174,15256,8081,9115,20288,14200,6132,6868,15802,17111,23847,20715,11651,10479,18150,9629,8097,12958,7857,12041,20855,20870,7246,4155,6293,7056,7942,8510,2285,2188,8632,8346,1690,1699,16567,20464,7964,5664,30209,29983,5297,5491,17952,18977,16464,15223,9534,9187,860,1056,7618,5583,12699,12792,3092,2291,13030,14798,6448,5717,414,503,221,1206,4483,2450,1422,1844,1242,312
581450,20750,18809,21033,23255,5397,5132,29295,29290,4938,2757,6474,7586,15582,11064,9825,8393,5875,8296,11670,13318,2071,2150,16441,11716,4713,5757,4765,4250,12776,10341,9860,9658,13162,14513,3610,2449,6170,5959,6683,7939,1632,1899,14104,12850,10619,10006,15182,16364,7765,7784,20327,12625,5618,5007,16658,18359,22293,21294,9478,9219,15246,7511,8065,13479,8349,11008,21104,19937,5639,3311,5884,5877,7942,8491,2285,2188,8001,7827,1674,1551,15479,20313,7513,6125,29459,28500,4554,4948,17238,20468,14578,14395,8941,7700,632,815,7370,5713,12427,12978,2639,2348,10939,14428,5507,5201,210,313,264,1037,4151,2524,1109,1895,1338,370
583858,21738,20116,24971,27113,5344,5133,33200,33809,5070,4305,6766,8793,16520,11374,10141,8400,5804,8272,12805,15897,2037,2126,18730,14464,4809,6018,4718,4579,13703,12446,9873,9848,14087,16374,3589,2603,6636,6999,7062,8010,1708,1905,14269,13747,10304,9272,15150,17079,8092,8829,23205,14666,6510,6668,17398,18170,23659,22529,10870,9358,16698,8765,7498,12069,8416,11312,23797,22423,7494,4510,6456,7026,7910,8471,2285,2187,8498,8287,1737,1499,16258,21748,7505,6340,32597,32103,4859,5018,19480,22665,18136,17026,9379,8791,867,1290,7985,6400,12978,13428,3392,2009,12764,13453,6089,5820,434,569,274,1250,4342,2847,1305,1812,1355,731
585256,19910,18875,23731,24412,5768,6478,28523,29923,4550,5596,5844,7711,13695,11202,6573,7719,5507,8212,11980,15404,1876,2141,17131,15038,4642,6146,5328,5238,12642,12122,9844,9562,13607,15670,3560,2471,6568,6484,7228,8280,1699,1907,13537,11896,9744,9656,15524,15438,7599,9200,19092,14850,6619,5816,17060,19765,21334,20017,9938,10358,15200,8887,7367,13061,7848,12409,22776,20776,6808,4123,5345,5690,7942,8503,2285,2188,8467,7837,1275,1417,14659,18779,5500,4802,31546,27967,3294,4613,21257,23408,16760,15830,7142,7069,629,885,7561,6161,12449,13283,2286,1733,11778,12400,4454,3143,563,409,48,826,3745,2466,987,1229,1074,88
585862,22588,21617,23801,26274,5861,6065,33877,31795,6067,5701,6666,8440,17889,12471,9845,8559,7166,8879,13531,15658,1376,1422,18767,13888,5467,6238,4991,3709,14219,12256,10904,10208,14887,16913,3669,2594,6881,7301,6181,7420,1638,1944,15362,14318,10031,9835,15749,16946,8663,8727,22097,14120,6695,5972,14883,16159,23673,22008,11587,10404,16049,8164,7867,12696,7545,11251,24629,21543,8348,5027,7581,7835,7932,8510,2285,2188,8644,8377,1790,1780,17031,22297,8352,6362,34030,32542,4025,5064,18337,19977,16370,14728,9490,9343,770,1107,7198,5559,12490,12850,3421,3012,12445,15414,6162,5814,579,461,148,1168,4163,2520,1328,1892,1348,488
586460,22606,20232,22824,24363,5787,6050,32015,31688,5294,5172,6423,7842,14987,10897,9420,7793,6698,8741,14415,16630,2169,2246,18958,14225,5349,5802,5735,4739,14105,12857,10890,10113,14890,16565,3615,2438,7033,7004,7446,8681,1707,1896,15513,12863,10983,10217,15528,16735,8882,9742,20402,14576,6465,6222,16374,17681,24935,22434,11949,10519,15936,8559,8552,13201,7187,11395,24589,21454,8723,5600,7544,7512,7942,8510,2285,2188,8635,8310,1700,1694,16859,21771,8317,6891,34377,31219,4433,4813,21381,22940,18851,17961,12369,11421,866,1304,8163,6362,13565,13692,3778,2672,13232,13219,6487,5016,795,670,43,1221,5050,2812,1392,1575,1314,619
587664,24967,21969,25801,28641,6086,6261,33605,33387,5639,5616,7267,8828,16495,11483,9933,9405,7760,9552,14818,16230,2186,2179,21007,15558,5601,6620,6006,4846,14870,13801,11138,10248,15152,17144,3620,2608,7104,7355,6905,8105,1700,1883,15981,12986,10640,10300,15848,17539,8517,9504,22116,15065,6729,6382,17083,17908,28072,24916,12578,11472,18038,9621,9709,14586,8523,12835,24354,23002,8243,5650,7573,7403,7942,8510,2285,2188,8685,8363,1784,1846,17854,21881,7827,5985,34978,31125,4179,4289,18783,20508,16743,16814,9337,9637,924,1160,7995,6069,13015,13287,3190,2448,12623,14209,6435,5414,751,833,210,1250,3863,2730,1271,1479,1333,422
588565,20731,18521,21975,24621,5298,5751,31408,32495,4701,4422,6686,8750,16385,12109,10547,10593,5381,7581,11104,14301,2067,2045,17459,12584,4924,5908,5510,4855,12505,11441,9294,9223,13331,14999,3512,2300,6576,7133,7270,8605,1633,1846,15121,12947,11154,10428,15101,15645,8360,9657,18952,14460,5640,6052,17317,18678,20935,20186,11572,10119,16466,8784,7528,11982,7245,11219,21641,20524,6178,3278,7570,7112,7942,8510,2285,2188,8538,8292,1479,1601,15466,18544,7686,6251,30526,27952,3469,4862,17475,20754,16086,16650,9956,10110,838,1093,7774,6398,12738,13554,3094,2543,13120,15649,6490,5634,404,468,176,1052,4531,2535,1436,1839,1310,560
589567,22198,18475,22713,23350,5470,4412,30075,30263,4919,3789,6977,7874,16782,10571,10264,9176,6148,8411,11288,14710,2132,2136,16378,13674,5263,6125,5443,4322,13006,11733,10176,10143,14087,16299,3640,2602,6959,7041,6423,7656,1683,1938,15865,13885,11045,10150,15104,16552,8725,9525,19866,14718,5441,6170,16009,17263,22009,19862,12112,9963,16809,8358,8075,12111,7819,11539,23888,22751,7818,5037,7442,7862,7942,8458,2285,2181,8652,8388,1680,1691,16412,21509,8555,8244,32268,30017,4952,6624,20801,21280,16058,16216,9990,10428,710,951,6996,5597,12694,12962,3106,3213,12118,15039,6073,5134,287,274,201,999,3367,2578,1116,1865,1292,314
590047,20666,19073,22416,24585,5534,5893,31914,31834,4086,4203,6102,7811,16181,11469,9047,8869,6077,7808,12628,15237,2027,2065,18777,13634,5198,6078,5225,4760,11971,11317,9712,9326,13414,15591,3626,2524,6724,6966,6933,8345,1688,1859,14453,13155,10201,9692,14996,16634,7291,8273,18649,14158,5780,6373,17456,18803,20813,20206,11068,9180,16388,7946,8271,12419,8592,12356,21860,20964,7749,4564,7510,7324,7939,8509,2285,2188,8661,8307,1526,1254,15038,17659,7612,4981,31367,27242,4523,5025,20483,21824,15805,16888,9149,9183,803,955,7614,5981,13115,13353,2901,1830,12306,13938,6222,5386,494,561,221,636,3457,2485,1381,1401,1131,246
592455,21528,18355,22852,24433,5257,5579,31429,30778,3628,2888,6615,7908,15528,10997,6923,7750,6417,7942,11263,13368,1463,2044,16186,12385,4873,5635,4825,4434,13103,10553,9630,9627,13291,14865,3520,2439,6456,7130,6752,8272,1716,1908,14182,13564,9959,9967,13298,14916,9026,8633,22027,14614,5620,6131,17482,16320,21155,19971,10012,8808,16450,7197,8431,11366,8539,11980,22161,19963,7690,3750,7089,7598,7942,8510,2285,2188,8442,8322,1645,1303,16482,19356,8761,7038,31314,29353,5197,5864,20724,20761,16780,15837,10100,10266,786,883,7473,5929,13086,13010,3348,2316,13029,15029,5486,4659,494,573,91,1029,4370,2394,1269,1849,1242,156
594156,22513,20962,23212,25217,5188,5853,32527,33445,5213,5099,6342,8217,16158,11873,10551,9386,6543,8192,12456,15480,2072,2076,17986,13596,5169,5979,5225,4445,14187,13031,10123,9778,14410,16112,3542,2550,7012,6978,7363,8629,1708,1871,15783,13724,10613,10520,16066,17167,7794,8797,21211,14817,6373,6672,17558,19086,24370,22915,11680,9979,17912,8709,9165,13116,8779,12796,23884,22413,8082,4924,7176,7154,7942,8510,2285,2188,8666,8324,1433,1548,16879,19992,9061,7594,33444,28312,4816,5706,20161,23213,17160,17672,10860,11362,918,1091,7871,5684,13090,13592,3286,2732,11564,14279,6489,6209,715,680,157,1377,4451,2652,1393,1937,1252,187
597869,22660,20990,23981,26811,5944,6254,33853,33303,5736,6537,6380,8914,15830,11747,8983,8693,6110,8939,14104,15826,2131,2138,19275,14363,5134,6318,5590,4750,13145,12907,10165,9966,14551,16538,3639,2631,7068,7235,7173,8491,1717,1802,16490,14407,10689,10520,15588,16928,8445,9749,21400,14949,5750,6252,17153,18637,24667,23065,11097,9639,17699,8814,8779,13428,8343,12045,24061,22832,8598,4227,7448,7391,7933,8510,2285,2188,8677,8327,1620,1743,15813,21359,6896,6301,32092,29731,2712,3419,20539,22098,14552,13745,6473,5801,999,1424,8283,6410,13069,13277,3136,1239,13186,11040,6600,5828,670,787,371,1311,4305,2810,1323,1940,1367,607
598568,21683,19613,24023,28282,5283,5775,32333,33301,4991,5205,6621,8469,16603,12145,10388,10066,7021,9118,14982,17021,2161,2271,19841,14655,5629,6155,5784,4658,14259,13518,10947,10108,15300,17051,3669,2521,6897,7051,6418,8187,1699,1853,15710,13686,11124,10399,15294,16566,8345,9705,20397,14056,6031,6104,16612,17993,22870,21961,11571,10831,17437,9664,9072,13252,8370,12677,25131,23476,8656,4868,7435,7630,7942,8500,2285,2185,8656,8365,1685,1742,16854,22065,8916,8145,34801,32154,5274,5871,20768,24100,16912,16935,11268,10112,953,1445,8293,6350,13277,13315,3437,2191,12661,13242,6832,6182,797,710,308,1458,4771,2887,1444,1931,1367,743
599065,20274,19498,23025,25965,5779,5115,29881,31928,5690,4734,6592,8454,16536,12032,10835,9704,5894,7820,12567,14495,2105,1950,17407,13258,4917,6113,5698,4625,12924,11887,10049,9701,13882,15746,3672,2589,6551,6983,7604,8604,1694,1875,15572,14208,10799,10009,15354,16976,8021,8372,21272,14648,5779,6386,17569,18686,21105,20541,10062,8657,16980,7950,9013,13140,8800,12022,22857,20597,7298,4633,6996,6819,7936,8486,2285,2181,8540,8103,1650,1615,16092,19544,7857,7466,32892,29478,4344,5541,21497,23221,16993,15980,9463,10115,730,905,7925,6021,13232,13541,3379,2888,11859,15358,6414,5973,435,441,185,952,4429,2827,1312,1926,1294,359
599469,22918,22327,23201,26277,5931,5609,33354,35380,4564,3870,6675,8476,15456,11478,8896,7903,6758,9079,12541,15458,2241,2277,18864,14233,5072,5811,5998,5324,14051,12769,10304,9942,15014,16750,3504,2547,7046,7512,6884,8262,1641,1886,14185,13269,10559,10376,14523,14965,8451,9784,21243,14982,5222,5097,17565,19306,25163,23862,12284,11751,17448,9497,8716,14347,8613,12760,24530,23401,7724,5681,7232,7126,7942,8510,2285,2188,8576,8239,1656,1727,16519,20654,5356,3623,30511,27969,3065,3148,20586,22608,14915,16083,7710,8746,848,1009,7392,6242,13113,13318,3068,2532,13017,15937,6335,5160,501,473,357,1102,3361,2685,1487,1934,1212,383
599671,24147,20663,24319,28117,6741,6631,35546,36185,5547,4216,6301,7750,15935,11523,9027,7068,6208,8695,14036,15345,1978,2135,18822,14239,5377,6303,6379,5277,12340,11025,9806,9802,14462,16570,3622,2609,7032,6959,7282,8518,1720,1802,14561,13610,11114,10475,14888,15885,8718,9107,20618,14576,6364,7156,17441,18442,25714,23652,13147,11368,18348,10055,8788,12849,7508,12077,23557,22051,7193,4730,7596,7771,7918,8510,2285,2188,8689,8366,1586,1700,17266,21745,7557,5933,34111,30483,4362,5148,18789,21401,15457,15959,9151,9121,870,1189,7270,5745,12490,12958,3049,1999,12832,11957,6678,6110,698,686,298,1200,4080,2659,1418,1883,1360,422
601127,22194,19019,22740,26589,5990,5353,32355,33585,4629,3936,6952,8840,15447,10423,8022,6749,6916,9217,11114,14690,2112,2172,18699,14008,5053,5801,5600,4462,13910,11954,10852,10140,13933,16216,3607,2575,6060,6519,6947,8142,1586,1838,15170,12610,10536,10255,15426,16561,7737,9199,18367,13873,5594,6066,17759,19012,23388,19757,11796,10295,17813,8934,8934,12915,8699,12567,22755,21108,6168,3643,6226,6538,7942,8510,2285,2188,7920,8112,1686,1601,16065,19654,7191,5627,30611,28607,4247,4535,19302,21723,14744,14599,7274,6676,679,843,7561,5967,12651,13120,2583,1602,11830,12761,6332,5758,439,383,205,992,4002,2413,1413,1754,1223,290
604537,21646,19896,21541,24882,5026,5444,28394,31171,5259,6167,6209,7403,12109,9760,8193,8105,6369,8595,12983,16304,1806,2021,18324,13822,4974,6103,3293,3582,12586,11220,10011,9907,14392,16181,3609,2530,6705,6781,5840,7907,1649,1815,15326,13640,10623,10127,15135,16185,7709,9065,20554,13899,6784,7139,16249,17898,23054,22891,11681,10860,16565,8801,8763,12811,7644,12025,25057,22683,7708,4604,6876,7475,7942,8508,2285,2188,8636,8337,1157,1555,15765,20225,8637,6967,33800,30283,5151,7004,21088,24774,17169,17446,10343,9738,795,1042,7772,5896,13106,13175,2945,1954,11953,13079,5950,5274,500,533,221,1065,3580,2509,1554,1908,1255,356
609143,21476,19785,23573,27164,5550,6120,31116,32092,5457,5235,6707,8872,16207,12355,9722,9602,6739,9735,13375,15121,1870,2193,19612,14791,5248,6344,4835,4297,14198,13320,10867,10158,14791,16842,3224,2347,6800,6854,7096,8387,1721,1940,15674,13337,9795,9383,15013,15843,7440,8297,18990,14977,5767,5321,16243,17634,22314,21613,9936,7269,16454,7851,8050,13315,7236,11048,20012,18465,8229,3673,7619,7902,7941,8510,2285,2188,8693,8370,1565,1752,15664,22126,6971,6187,33114,29510,3427,4618,17251,19262,14586,14679,8456,9258,887,1142,7652,5802,12601,12829,3240,2553,13060,14720,6689,5880,558,497,285,1219,3924,2288,1419,1937,1334,560
611938,22916,20574,23221,27010,5205,5841,32892,32805,4689,4565,7152,9216,17174,12990,8712,8746,6945,8955,15153,17036,2191,1938,19470,14131,5396,6090,5934,4614,13564,12785,10070,9804,14586,16572,3691,2631,7045,7161,7126,8509,1726,1870,15723,13681,11175,10411,16063,17040,9263,9469,21973,14752,6328,6408,16166,18666,24147,23349,11469,10336,17076,8698,8491,12308,8240,12281,24666,23512,9344,5951,7519,7415,7940,8510,2285,2188,8655,8322,1563,1694,15972,20491,6808,6331,34432,30879,3821,4485,19174,23492,16859,17246,10293,9003,1014,1318,8201,6496,12898,13466,2952,2347,9937,13215,6682,6284,661,670,337,1653,4878,2943,1513,1799,1366,665
613538,22810,21375,24415,27441,5981,5892,33514,33839,4700,4254,6908,8440,16755,11594,8870,7333,7319,9141,14050,16296,2163,2203,21094,15220,5426,6556,6100,5473,14325,13213,11153,10340,15408,17161,3714,2605,6566,7017,7408,8761,1713,1913,14627,12687,10733,10265,15094,16281,8478,9333,22370,14167,5983,5280,17492,18933,23212,22866,12029,9795,17784,9285,9443,13992,8814,12900,24586,23779,8770,5637,7513,7776,7938,8510,2285,2188,8681,8369,1740,1884,17443,21665,8694,6245,34507,31610,4379,4002,19268,20520,16130,17618,10076,10508,892,1209,8164,6186,12783,13266,3217,2766,12166,15208,6845,6222,655,586,356,1217,4363,2718,1508,1932,1367,557
614439,22760,20653,25056,26935,5986,5994,34428,34092,5051,4444,7075,8637,16855,11990,10296,8789,7521,9119,14572,16438,1856,1960,20618,15283,5199,6453,5122,4275,14348,13149,11016,10280,15179,16995,3671,2579,7224,7298,7541,8697,1733,1908,15006,13558,10719,10438,15034,16595,8372,9417,20753,14147,5425,4995,16994,18415,25258,23239,12040,11425,17815,9076,9525,14315,8531,12721,23737,23317,8422,5342,7628,7683,7942,8510,2285,2188,8688,8366,1784,1810,17371,21087,8374,6388,33144,30014,4232,4410,21727,23823,14175,13283,6671,5879,707,853,6966,5890,12515,13078,2325,1662,10823,13484,6127,5856,331,524,180,1012,3745,2231,1281,1905,1302,249
615441,21697,20036,24816,24378,5632,5381,32745,32726,5020,4161,6827,8703,16524,11393,10305,9763,6956,9421,11218,13767,2127,2248,17891,14291,4913,6077,5429,4472,13635,12652,10730,10102,14174,15971,3673,2423,6593,6993,6980,8455,1669,1896,15498,13029,10994,10272,15761,16708,8426,8816,21054,12486,6265,5394,17693,18443,23316,21652,10826,10386,16282,8529,8682,14012,7590,11101,21145,19738,7052,4195,7606,7462,7942,8496,2285,2188,8645,8256,1691,1733,16175,20423,8766,8006,30103,27213,5003,6066,21284,21580,17436,15838,8305,8335,858,1031,7910,6127,13273,13437,2797,2438,11533,13043,5606,4455,505,577,197,955,3943,2406,1284,1635,1107,235
615744,21512,20191,21456,24088,5304,5074,28944,29186,4718,4093,6944,8117,15978,11554,10666,9141,7050,8750,12458,15841,2018,2028,18190,14573,5481,6313,5580,4459,14771,13334,10305,9882,14096,15895,3459,2168,6338,6102,6957,8724,1712,1898,15196,13181,10992,10519,15341,16406,8568,10209,19580,14112,5396,5274,16852,18981,23621,23001,11050,11386,16174,7846,8520,11834,7845,11812,21194,20666,7724,5065,4179,4527,7935,8510,2285,2188,7350,7359,1771,1840,17172,20672,8249,6753,34391,28699,4158,5382,20526,23084,18105,17300,11122,11523,979,1474,8342,6347,13138,13539,3769,2844,13011,14526,4966,4024,237,411,23,1153,5067,2803,1479,1651,1293,250
616645,23345,21813,25203,26900,5733,4718,34837,35152,6032,4450,6792,9509,17485,12916,11365,10065,6971,8683,15214,17266,1965,2194,20080,14790,5101,6084,5291,4024,14036,12653,10702,10104,15166,16961,3669,2630,6254,6477,7134,8519,1687,1866,14530,12211,10344,9489,15584,16731,7547,8435,20612,14459,6492,6635,17945,18387,24192,23065,12339,10250,17480,8761,7988,12941,8344,11972,25039,22834,8667,5647,6251,6149,7942,8510,2285,2188,8510,8275,1650,1873,15410,20566,7987,7510,30355,30404,4322,4391,20564,22974,16955,15548,8643,6800,696,1073,7818,6365,13150,13041,2857,1616,12164,12177,5443,4925,390,354,298,988,4399,2592,1101,1679,1196,304
617748,21596,19701,22420,24406,5716,5735,32258,32245,5191,4706,7165,8887,16730,12868,9915,9502,6837,9434,13718,14498,2066,2044,18582,13533,5007,5742,5520,4510,12864,12540,10950,10030,14680,15676,3614,2587,6128,7026,7302,8370,1659,1848,15406,13222,9574,9285,15136,16174,6878,7011,17572,12022,6046,5701,17544,18163,21442,21386,10596,10531,14450,7029,8773,13195,8153,10844,23427,21374,8719,5288,7041,6540,7942,8508,2285,2188,8407,8288,1697,1663,16798,20727,9093,7016,32025,29150,4750,4923,20458,21529,16080,16445,9433,8777,597,1002,7738,5952,12823,13208,2711,2357,11568,12275,6107,5724,503,425,263,927,3708,2572,1355,1821,1344,430
618952,24103,21673,23377,26815,6018,5781,32810,34318,5578,4944,7197,9138,16746,12431,10294,8701,7224,8846,14203,16371,2008,2182,19245,14043,5317,6247,5291,4274,14470,12819,10919,10224,15121,16850,3684,2625,7012,6977,7296,8204,1715,1914,16830,13535,10673,9778,16330,17007,7044,8584,19481,13685,6483,6704,16541,17604,25522,25010,13219,11338,18251,9059,9278,14090,8865,12192,25440,23881,9295,5636,7200,7153,7942,8510,2285,2188,8664,8373,1770,1830,16637,19935,8175,6576,31142,28994,3981,4391,17972,19590,17420,17477,9011,9830,855,1174,7657,5875,13090,13359,3109,2620,13041,14773,5964,4778,450,476,216,1134,3779,2705,1182,1746,1297,242
620434,22781,19824,24589,26180,6921,6907,32900,32298,4860,3984,6029,7551,14359,9681,7921,6763,6378,7538,12435,14548,2054,2072,18474,14300,4995,6379,5900,5369,12567,11925,10181,10120,14509,15421,3710,2597,6852,6863,7163,8074,1709,1855,14433,13696,10568,10448,14435,16385,8734,9746,20441,14883,5782,5564,16483,17872,22050,21192,9697,8768,17476,8989,8449,12205,8592,12562,20635,20651,7596,4911,7678,7807,7942,8476,2285,2172,8665,8288,1737,1620,17096,20127,7063,4194,33567,29864,3886,3255,18761,20548,16729,17186,9026,9374,858,1196,7232,6102,12603,13106,3047,2613,12778,16413,6539,6028,528,554,329,1232,3723,2437,1209,1803,1295,518
622236,22466,21650,23721,27121,5017,5457,32278,32474,5319,5477,6939,8373,15810,11479,9896,9540,6315,8123,13949,17643,1947,2049,19123,14972,5219,6522,5212,4033,13459,12273,10282,9999,14170,16613,3508,2283,6949,7044,6389,7423,1686,1946,16026,13210,10643,10629,15490,16163,8217,9770,21704,14541,6970,6346,16030,17069,23402,22937,11090,10522,17156,8840,8508,13102,7705,11869,23055,23587,8682,5403,7676,7921,7921,8509,2281,2188,8665,8303,1643,1840,16950,22350,8713,7676,34532,33705,5185,6564,18460,23365,17926,18164,11438,11577,936,1257,8100,5923,13092,13364,3634,3225,13509,15494,6283,5350,498,524,213,1202,4727,2665,1278,1916,1338,386
623844,24246,22135,26733,28254,6669,6778,35697,37227,4895,5569,7199,9726,17858,13908,9741,8895,7106,9179,14130,16551,2174,2285,20708,15044,5462,6364,6657,5417,14542,13190,10683,10257,14949,16835,3590,2597,7013,7141,7270,8531,1690,1904,15769,14107,10680,10413,15794,17257,8679,9478,20703,14785,6372,6974,17688,18298,25769,23360,13108,11260,18279,9374,8717,13060,8767,12024,25551,23253,8757,5937,7367,7357,7942,8510,2285,2188,8668,8387,1671,1734,16421,20661,7874,7087,31994,30394,3737,4249,20753,22478,16217,15711,8452,7705,911,1105,7734,6046,13092,13114,3020,1986,13146,12935,6703,6166,630,550,286,1238,4133,2751,1381,1886,1362,507
626648,22929,20670,25026,27593,5278,5481,31906,32488,4430,4111,7148,8803,16318,12099,8345,8241,7409,9646,15473,15636,1249,1685,19661,15138,5261,6413,5070,4494,14015,13449,10555,10289,15085,16683,3671,2406,6404,6970,7573,8592,1690,1829,15175,13280,10571,10449,15558,16994,7595,9063,19752,13833,6093,5741,17667,18650,24406,24304,11562,12096,18060,9131,8956,13464,8679,12681,25107,22778,9310,5576,7258,7537,7942,8510,2285,2188,8522,8243,1665,1819,16713,21139,7484,5632,34596,31376,3840,3869,21802,23468,14771,14524,8597,7569,871,1225,7626,6281,12756,13056,2717,2038,11804,12420,6209,5843,366,387,71,1237,4352,2780,1466,1857,1310,381
