,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
555651,73893,11188,5754,27840,10722,7744,7071,49684,32654,27822,10202,23456,23343,32650,9337,24805,19152,12202,16403,6989,11506,10631,24086,10805,41011,30503,8558,28410,58140,31035,29629,29371,1483,5553,4233,64039,12203,6290,20860,13216,9455,7806,57056,33996,19105,10082,16716,20406,32846,12203,17847,23702,15107,10271,5239,9072,10429,17702,9625,36852,36540,6300,29676,53588,32921,21673,22332,2003,3948,2719
555954,70463,10887,5247,26598,8961,7806,7038,49902,31611,29010,10025,25572,23086,31857,9562,26486,18274,10868,16074,6114,10692,10458,23048,10205,39731,28626,7887,27279,57987,30538,28954,29104,1513,6860,4064,61221,11987,6465,20766,11164,8459,8218,56871,33558,19713,10087,20405,21062,32307,13446,18151,21896,15278,9328,4317,8421,10373,14433,9680,33505,35486,6367,26874,54367,27553,20865,19639,2142,5548,3057
557857,71619,10799,5552,27317,10419,7400,7567,51420,28864,29998,9714,23542,21368,33447,9686,24645,18244,11174,16823,6283,11449,10005,24071,10625,39463,29384,8482,28955,57766,27996,29733,29328,1862,5993,3955,63384,12186,6037,20551,12672,7681,9502,61077,33708,20919,9726,19724,20374,32628,13300,14802,23264,14634,10549,5429,9315,9719,17126,9445,33936,33773,6194,31086,53242,25506,20248,21250,1982,5657,2952
558657,71959,10902,6025,27795,10626,7734,6651,51665,30250,31007,10002,22004,22388,33312,8050,26760,18701,11846,17185,6994,11653,10425,24500,10952,40914,30742,8682,27023,60737,30883,30747,29546,1829,6207,4522,64489,12143,6571,21709,11025,9663,7569,58378,32228,21648,9861,21481,20287,32946,11763,20221,23057,15073,10716,5039,9337,10119,15641,9825,35847,34843,6427,27606,54960,27323,23171,20378,2363,6056,3070
558960,75871,11252,6092,29043,11239,8284,7899,51072,31296,26986,9695,26570,22767,33492,10561,26987,19234,12845,17286,7081,11810,10781,27068,11361,42565,31701,8680,28997,63820,34141,30689,29466,1391,6811,4464,64525,12386,6312,22603,11766,9681,8608,58486,34688,18452,9935,22273,21223,32599,13392,21511,23410,15836,12088,5315,11013,10178,18374,9910,38245,37491,6228,28883,55397,34076,24518,20840,1578,5926,3025
559053,74155,11040,5926,29281,8725,8653,9422,52846,31625,29834,10739,29635,24455,34951,11349,26271,20177,12718,16571,7544,11614,11044,24641,10411,41788,32098,8368,28932,63804,31768,30110,29236,1589,4373,4558,63747,12066,6465,21987,9741,9509,9586,60255,35301,21280,10313,23409,22480,33544,14079,18456,25213,15956,10091,5615,10267,10308,16956,9600,36589,36467,6336,29330,57654,30203,21649,20305,1445,3778,3062
559457,72634,11308,5824,28043,10968,7758,6379,49872,29970,27748,9220,26092,21813,33018,9264,25503,18696,10976,17181,6638,11580,10424,23660,11147,39892,29321,8616,28324,55109,28378,30440,29371,1202,6218,4409,64559,12517,6586,21760,12362,9323,7636,58225,33975,19809,10225,20624,23156,32739,12853,17107,22375,14618,10411,5642,9207,10432,17481,9934,36556,36499,6483,29082,54767,29934,22192,22272,2139,5217,3282
561242,73014,11114,5594,29342,11008,7700,7629,51039,30136,26243,9297,28446,23423,32808,9846,24836,19125,10978,16548,7453,11924,10252,24550,10825,40935,31269,7868,28363,60780,30661,28325,28104,1457,3462,3947,64811,12225,6252,22853,12904,9988,7104,57879,32078,16950,10055,23103,21938,32627,13454,18504,23119,15421,10771,6352,10355,10013,16507,9885,37018,36056,6318,29550,57037,31286,19270,19836,1972,3148,2808
561444,67586,10616,5579,27338,10176,7663,4985,51044,26125,29259,9470,26710,22050,33504,7596,26043,17874,9521,15451,6424,10447,10040,20926,10378,36610,28340,8141,26189,55501,26520,28187,24183,1219,4579,4077,60585,11834,6272,20851,11406,8580,5876,56955,28036,19539,9864,23700,22091,31837,10712,19116,21611,14040,8446,5432,8411,9056,13515,9331,32171,33413,6280,26066,53438,24814,19390,16283,1953,3476,2430
561949,71707,10812,5518,26982,8239,8276,8762,51303,30981,28678,10058,27831,22950,34630,10273,26010,19554,11504,16498,6499,11739,10557,24401,9847,41771,30679,8336,27843,59020,30027,30025,29501,1854,4890,4456,63057,12022,6317,21070,9595,8997,9051,59458,35274,19899,9933,21508,21570,33704,13693,17401,24513,15334,11123,5247,10288,10116,18315,9489,37632,35182,5994,28368,54744,29413,20075,22236,2208,4516,2967
562345,73397,11201,5550,27821,10543,7104,8219,50857,29534,28100,9769,25442,23914,32982,10978,26114,18599,11351,16065,6062,10808,10340,24064,10665,40441,30077,8106,28454,60131,29982,29540,28734,1864,4970,4142,62641,12354,6504,20366,11998,7779,8462,58723,35144,19853,10211,22442,22816,33086,13787,18490,23176,14637,9499,5127,8049,10285,17795,9902,35561,35732,6211,28941,56882,28039,21890,21401,2204,4145,2844
562446,73998,10674,5895,26716,10031,8074,7478,51692,29972,28871,10689,26368,22232,35217,9299,25957,18954,11240,16371,6324,11285,10537,23282,10836,38521,29886,8100,26450,53853,30738,29383,28109,1009,5799,3943,64431,12234,6536,21657,10604,9430,8655,59511,33747,19861,9910,23208,22306,33383,13045,17790,23804,15475,11365,6394,10619,10212,17487,9571,35897,35735,6142,28962,52117,29764,21544,21450,1600,5224,3045
565452,74580,11164,6169,28240,10577,8120,8489,53043,31185,31077,10310,26522,22041,33808,10187,25617,20016,12449,16988,7118,11896,10871,27677,11310,41896,31479,8680,29313,64029,33748,30228,30305,1765,5208,4313,65109,12384,6641,21317,11978,9807,8938,60423,35486,22255,10158,22258,21820,33683,13221,18182,24070,16044,10816,6339,9875,10542,17805,10103,36886,37064,6132,33001,60049,35520,23424,22012,1930,4306,3230
566454,74821,11190,5641,28690,9928,7947,8004,51873,31825,30209,9934,27186,22923,33614,10506,26472,18999,13386,16638,7133,11823,10355,25731,10915,43328,32380,8487,28480,65967,32976,30591,29030,1541,5819,4419,64601,12084,6543,21680,10762,9512,9156,59172,32937,21284,10029,22817,21729,32927,13238,18725,23508,15881,10365,7537,11018,10146,18399,9987,38533,36710,6268,31121,58923,33136,20606,21191,2443,4298,3088
567052,70165,10810,5182,25164,8677,8109,7612,51466,27920,29945,10003,27361,21096,33517,9476,25862,18311,10611,16411,6934,11503,10205,20196,9690,37510,28390,8150,27211,54619,26526,28255,26585,1379,6345,3771,60250,12039,6322,19893,10105,8365,8383,59074,32225,20453,9304,20703,20900,31893,13303,17247,22143,14348,10069,6622,9488,9461,15659,9550,31251,32862,5970,29057,52028,24952,19511,19710,1943,5258,2932
567759,74995,11098,5929,27739,10341,7986,8227,51017,30495,28019,9825,23724,23013,32485,10651,24759,18680,13164,16670,7255,11614,10220,23970,11205,38825,29362,8675,28115,60355,30536,29062,28517,1412,6233,4461,65091,12134,6481,21333,11465,8918,8518,58437,33324,18111,10083,21663,20913,32008,13450,15938,23720,15279,10650,6483,10550,10028,17297,9920,35896,35794,6308,31190,53950,30184,20339,21443,2092,5695,2775
567961,72340,11163,5668,28122,9164,7204,7710,51961,30716,27737,9479,27014,23133,33517,9983,25748,18708,12191,16271,6807,11294,10648,22947,10646,39542,30364,8344,28489,57876,28834,28933,29353,1954,4236,4239,64752,12360,6344,20333,10703,9396,8108,60135,35142,20000,10087,23081,23390,33589,13351,18356,23985,15640,9296,6318,8918,10058,17287,9676,35002,36420,6328,28745,54641,29557,19392,22143,2860,4185,2835
568963,72752,10818,5794,27710,11324,7603,8073,51868,28054,30407,9480,25023,21592,32072,8646,26159,17879,11179,15613,6291,10333,10676,23691,10687,40372,30149,8554,27412,60998,27912,28869,29159,1650,6619,4064,63884,12075,6587,21465,13130,9592,8890,60034,34363,21971,10335,22739,20964,32098,12438,17769,22527,15220,9571,4520,7741,10359,17005,9735,36345,34862,6513,27950,57524,31149,21936,21944,2614,5960,2875
569965,74439,11458,6275,29250,10613,8366,9254,52216,29920,28611,10674,28816,22732,33725,10067,26926,19834,13815,17116,7266,11853,10732,25846,11099,42289,32736,8714,28697,63815,32863,31236,29012,1002,5692,4629,64188,12374,6606,21945,10918,10168,9148,60158,34603,21701,10355,23540,22946,33090,13145,20325,24505,16287,11546,7841,11166,10553,17633,10019,39147,37578,6247,30237,59361,33751,23499,20846,1786,4491,3279
570243,73176,10954,5965,28557,11170,7704,9120,52454,30873,31363,9985,23533,22693,33096,9955,24511,18887,11692,16627,6716,11347,10520,25224,10805,40819,30418,8467,29400,58593,30263,29203,29764,1547,5157,4523,63847,12137,6497,21636,12842,9366,9404,60562,35390,21829,10320,22396,21459,33431,13172,16585,23686,15072,10639,5246,9209,10143,16689,9841,35526,36311,6294,31756,55664,30051,19629,22266,2236,4012,2964
571144,73641,11073,6155,28229,10133,7930,7847,51602,29225,29826,9562,25025,22094,33111,8750,23963,18966,11922,16002,7455,11495,10613,23048,10858,41132,30056,8433,28474,57424,30272,29080,28558,1093,3358,4416,63658,12139,6537,21742,10277,9189,6811,58493,32441,18953,9754,23798,22418,33527,11692,18443,22940,15014,10381,5944,10045,9842,16078,9865,35194,33529,6269,28699,54144,29258,20380,20717,1926,2649,2961
571548,72777,11084,5825,29267,10601,8016,8199,52924,29169,30738,10146,25277,22499,34025,9825,26591,19303,11280,15629,6755,11534,10304,25541,10745,40067,29857,7527,29338,58602,31578,28426,28686,1264,5302,4192,62948,12076,6303,20912,11895,8991,7927,60576,34477,20660,10191,22441,22023,33368,12950,19918,22891,15421,9736,6802,9512,9614,16357,9703,34099,34722,6059,32246,57049,29304,19785,21015,1811,4526,2833
572045,72687,10933,5748,26115,9064,7402,8002,50819,29467,26975,9865,25175,23134,33114,9566,26161,18690,11503,16604,6518,11498,10611,22291,11133,38793,30580,8442,27940,56846,30954,29485,26928,1594,4921,4227,62989,12011,6231,20619,10819,8658,7779,59513,32632,19815,9458,21546,20200,32614,12908,19433,23552,14724,10235,4877,8805,10176,14845,9907,34546,35836,6191,28323,53495,30586,20820,19333,2024,3755,2528
573249,73750,10989,6023,27976,11000,8566,7979,52728,30704,30919,10549,25406,21027,34887,8366,23676,19926,13504,16903,7561,11812,10953,26813,11088,42884,31853,8592,28537,64271,34559,28247,29688,1697,3597,4150,63812,12201,6498,20390,13646,10022,8208,59851,35264,21012,10700,22000,19262,34049,11400,19141,23927,16215,11233,6798,10191,10433,18356,9888,37646,37025,6520,31396,57704,34585,22213,22018,1987,3838,2825
573451,73250,11266,6035,29066,10972,7659,7196,51734,29550,28972,10034,22189,22939,33471,9686,25638,18956,10490,16545,5825,10869,10727,26051,10874,39730,29422,8568,29480,58184,31952,31479,30829,1756,5660,4533,63477,12043,6333,20317,12331,9116,7660,56316,34392,16089,9867,22611,20564,32658,12834,18965,22233,14391,9857,3824,8303,10496,15264,9894,33813,35404,6186,29140,52343,31637,22869,21224,1932,5033,3150
576255,72020,10552,4733,24863,10116,7770,8667,51589,28878,27361,9156,29602,21468,31423,10019,22648,19278,10684,15729,6366,10987,10015,19541,10513,36519,28005,7108,26431,52896,28654,26957,26149,1336,5788,3523,62275,11782,6008,19352,11775,9114,8573,58483,31005,20266,9933,22546,20536,31538,13360,16474,23072,14503,10748,5905,10461,9753,15824,9528,31690,33109,5959,26658,48458,24912,20458,20281,2011,4077,2511
578057,72476,11266,5828,27082,10118,7566,8117,51835,29055,26824,9474,29128,22335,33554,8228,24669,19145,12788,16420,7156,11577,10709,23698,11005,39035,31415,7919,27282,57859,29316,29440,28067,1425,4868,4141,63000,12166,6448,20474,11652,9617,8470,59386,34089,19902,9990,23283,22308,32411,12332,15882,23577,15722,10146,7110,9721,10086,16291,10042,35552,36356,6373,27611,55154,29656,20356,21177,2347,4111,2587
578158,69407,10241,5365,26557,10110,7793,6978,50467,26315,27370,9602,27262,21448,33664,7789,25993,18294,10538,15455,7058,10780,10099,20293,10225,38255,28172,7877,26024,51650,27597,28153,24379,1084,6271,4017,61370,11504,6047,19862,10328,8671,7774,59715,29564,20455,9835,22576,21449,32004,11765,17553,22850,14753,10106,6690,9205,9182,15039,9143,34221,33086,6177,25995,51893,29260,21471,18906,1996,4711,2460
579665,74000,11152,5933,27324,9525,8167,9189,52723,30863,29074,9053,27685,22695,33117,10466,25453,19319,12042,17232,5596,11749,10654,26121,10812,41087,31731,8751,28367,60805,31853,29587,30474,1683,5715,4487,65009,12376,6595,21032,11141,10300,8474,59352,35574,20337,10265,23789,21422,33303,13361,19029,23987,15581,11245,5219,9734,10413,17589,10042,36522,36916,6327,28751,54862,32550,20859,22373,1758,4587,3278
579867,73047,11492,5929,29421,10080,8192,8475,51379,31153,30136,9861,25662,22158,32169,10607,25998,19779,12241,17161,6342,12057,10614,26317,11157,41833,32088,8474,29168,61178,33484,29932,28969,1659,4756,4492,63750,12386,6405,21548,11458,9313,8897,59366,35240,20141,9975,21828,21247,31901,13832,17738,24330,16041,11382,5984,10120,10272,17415,9977,37416,36758,6231,29380,57321,32482,21102,22158,2087,4758,3197
580044,70303,10871,5860,25699,9729,8263,6878,51315,28506,30186,9809,26643,21361,34292,8477,25789,17709,10792,15447,5396,10707,10268,21962,10238,36519,27765,7732,26556,55555,28192,28412,27341,1700,5363,4154,61788,11488,6428,18600,11343,9303,7943,58791,31861,21003,10202,22034,19667,32573,11909,19289,21935,14435,8635,4575,7956,10130,15297,9372,32360,35460,5972,27251,53244,28812,21475,20639,2105,4120,2489
580347,72355,10836,5825,28630,10068,7593,7677,51815,30154,28898,9682,23670,23922,28989,9813,24950,19499,9812,16509,6896,11676,10697,22926,10285,38473,28113,8529,28729,54701,29114,29193,28845,889,4044,4349,63334,12538,6527,21731,12724,9061,7443,57997,35253,16927,10133,22877,22332,32711,13340,19164,23299,15357,10537,5747,9448,10298,15047,9881,34829,34371,6394,30781,54737,27688,20740,21148,1881,3592,3102
580650,73498,11366,5925,29239,10529,8068,8583,51807,30471,29852,10531,25311,22643,34409,10896,25451,19764,12254,16544,6156,11167,10318,24988,11128,42130,31564,8297,28189,62126,31993,29819,29491,1649,4941,4155,63559,12093,6597,21380,12714,10156,9159,58828,36978,19899,9984,23859,20950,33632,13529,17154,24335,16221,10544,5726,9075,10008,17259,10010,36185,36562,6414,30405,56003,31511,21883,22523,1796,4407,2828
580751,0,0,0,62,0,0,0,0,0,0,0,0,57,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,83,0,11,0,0,12,0,130,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,74,0,0,0,0,0,0,2,0,0,73,0,0,0,0,0,0
581349,70523,11082,4910,25892,7173,7569,7659,49754,29618,27744,9156,26161,19403,32484,8806,24003,18515,10511,15957,5041,11165,9891,24053,9773,38494,28280,7720,27652,47856,29613,29171,28418,1421,5176,4206,62468,12221,6527,19970,8439,9078,8252,56235,33428,16819,9424,22730,18069,32381,12538,19106,22693,14340,10312,4709,9359,9901,15856,9729,32816,35183,6008,29614,47713,29431,20117,20750,2321,3695,2786
581450,68206,10679,5019,25552,9242,7853,6465,48966,28199,26409,9937,26863,21767,33648,8250,22647,17606,9870,15613,6688,11126,9592,21421,10092,36245,28036,7711,24881,51841,27291,27127,27725,1376,5612,4016,59719,12203,6282,20407,11057,9054,7271,56242,32037,18583,9491,17726,19802,32579,11990,17475,21070,13507,9085,3884,9175,9937,15339,9140,32742,33151,6122,25617,48381,27199,20667,20738,1609,4174,2718
583858,71100,10992,5236,27806,8505,7750,7620,52647,30564,29354,10281,27406,21347,33013,9067,25630,18866,10398,16163,7094,11756,10328,23720,10181,39561,30117,8020,28733,58868,29313,29125,26857,1044,5755,4254,62257,12419,6349,21243,10369,8376,8006,59518,32146,22356,9643,23587,20093,32593,12879,21447,23220,14912,10407,5657,9130,10405,16482,9830,34141,35377,6165,30350,55910,29180,22379,18732,1853,3614,2775
585256,67365,9887,4793,24870,7293,6840,8614,50581,27811,30381,9184,25761,19670,32208,9108,24348,17883,11279,14709,5788,9637,9237,20306,9565,35838,28437,7361,25681,55774,27101,26095,25559,1058,4011,3441,60262,11622,6277,19150,6697,9299,9476,58931,34491,21415,9122,22081,21651,31580,13087,16349,22114,14698,9813,6001,8593,9356,16067,8516,32778,33480,5480,27197,53321,28268,17958,20112,2274,4617,2382
585862,73845,11338,6042,27574,11071,7052,6018,49193,28641,26495,9953,27767,22213,33730,8520,26413,18305,11408,16932,6736,11932,10864,24260,11063,40964,31114,8555,28389,58059,31146,29908,27047,1648,4934,4562,64578,12212,6596,20298,13200,9129,7028,55108,31595,17927,10674,20965,20802,33740,11231,21789,22273,15538,10006,6804,10332,10585,16404,9985,36779,35762,6528,28058,53944,30736,22374,20067,2324,4171,3025
586460,73104,10950,6066,27951,11177,8378,8244,51986,28011,30260,10495,28646,23678,34820,9558,26448,18701,12575,16165,6036,10871,10494,25702,10836,40381,30617,8610,26855,59488,31098,29843,27723,1652,5246,4442,64180,12354,6485,20092,11499,9475,8641,59559,32383,22386,10080,23197,22688,33444,12698,20001,24227,15652,9504,4370,8680,9618,16673,9641,34707,34318,6445,27797,53516,30263,22209,20514,1835,4577,2939
587664,74937,11087,6184,29462,11061,7802,7746,52391,30373,28588,10299,27896,22894,34195,10139,26715,19668,12072,17371,7168,11744,10762,27897,11261,43094,31402,8661,28816,63927,32068,31021,31017,2046,5716,4619,65379,12447,6600,21667,11864,9425,8158,60028,36356,19614,9666,23190,22454,33235,12829,19034,23914,15857,10698,6479,8968,9864,18932,9919,36945,35939,6305,30290,59001,32398,21830,22497,2702,4799,3232
588565,71571,11057,4980,26230,10910,7920,8030,51174,27339,27252,9773,26495,21551,33690,9144,23706,18511,9943,15424,6485,11731,10243,21064,10556,36291,28955,7893,27347,52451,29669,27417,26623,1249,5100,3915,62585,11866,5853,20584,12063,9860,8099,59641,32460,19969,10223,21681,21206,32717,12855,16764,23198,13541,10096,6256,10204,9624,14297,9256,33451,34070,5884,28857,49511,29640,19446,19077,1745,4704,2999
589567,73258,11034,5460,25399,10789,8355,6975,49048,29609,29352,9567,25822,22415,33572,9256,25123,17920,10921,15985,6833,10964,10719,21999,10966,39448,30660,8290,26997,53401,31505,28909,27119,1552,6057,4441,63433,12353,6593,18671,13080,9469,7711,57449,32131,20088,10625,22485,19811,33202,12452,19475,21725,15190,9675,5268,9181,10271,14799,9873,33175,35706,6504,28032,50076,29775,23582,18807,1634,5083,2716
590047,71744,10717,5402,26204,10015,8039,6340,52488,30339,29805,9724,22136,21524,33732,8759,25205,18048,11371,15813,5812,11363,10328,20780,10358,38106,28701,7915,28034,55971,28763,27331,27971,1719,5829,3953,61412,11767,6262,20033,11507,8690,7973,61006,33913,19871,9479,21416,20912,32359,13167,15031,22748,14992,9519,5514,9431,10041,14534,9530,33111,34119,6231,28886,51177,27416,17791,19783,2097,4848,2400
592455,70368,10657,4883,26832,10373,7572,7517,52238,29623,30782,9292,26425,19430,31902,8213,25558,17634,9662,15855,5003,11143,10412,21988,10188,38304,27999,7857,27227,53096,28813,28532,28227,1197,5718,4298,62265,11540,6047,19546,12653,8823,8656,56585,30910,19769,10061,22458,19069,31540,12115,18507,21867,13235,9399,4381,8920,10364,14664,9632,33652,34212,6359,27149,51235,26632,20984,18799,1581,5727,2374
594156,71860,11027,5263,27086,9498,8071,8326,52622,30868,29919,10101,28429,21982,35094,9100,26752,18924,11767,16104,7191,11410,10638,23818,10189,40502,31009,8325,28583,55623,30078,30174,29399,1471,6712,4136,64028,12152,6242,20763,10622,9649,8551,61028,35764,21945,10142,23164,21966,33843,12239,16944,23469,15283,10063,5920,10000,10046,16976,9743,35774,35734,6313,29474,52508,29390,21797,21039,2065,5558,2788
597869,73826,10867,5702,28390,10999,7919,7760,50928,31133,29710,10404,25912,22569,34272,9415,24649,19701,12445,16017,6719,11497,10695,23929,11013,40342,31293,8328,28141,60194,29308,28588,28946,1382,4192,4197,64752,12251,6418,21982,13254,9643,8839,57727,33661,20403,10766,23041,22139,33034,12935,17484,24030,14756,10416,6632,9612,10441,17119,9935,36373,36570,6212,28897,54025,30249,21495,21152,2332,4459,3094
598568,73086,10841,6011,27650,9762,8537,8065,51842,29814,29091,10310,26655,22099,34634,10586,26125,19290,13282,16637,6950,11918,10788,23695,10996,39578,31566,8402,27697,62162,30935,29935,29153,1766,6371,4435,64495,12143,6642,20843,10732,9424,8692,60119,34893,21521,9891,21886,22067,33813,13140,21792,23945,15452,10178,6771,10008,10284,16112,9816,34532,35961,6305,29446,57304,31568,24076,21142,1666,5406,3053
599065,70529,10593,5075,25901,8729,8246,7422,52534,30353,31261,10431,25909,22529,34531,9749,26471,18530,10710,16210,7172,11396,10796,21758,9942,36905,29617,7964,26769,55588,28191,28955,29309,1163,5707,4085,61916,12028,6127,19748,9133,9114,8950,60039,33646,21313,10162,21568,20776,33336,12491,17975,22566,14624,9820,6368,10069,10504,14587,9374,33554,34186,6065,29523,52239,27644,21700,20650,1857,5334,2951
599469,72987,10973,5834,27063,8983,7925,8100,51341,31810,30168,9350,22748,22364,32089,10377,23501,19065,12646,16103,5608,11335,10555,25168,11100,40507,31732,7669,28531,56529,31578,28351,29046,1520,3587,4212,63003,12178,6366,20819,10508,9704,9009,59366,36337,20672,9533,20680,20210,31936,13477,15382,24244,15766,9860,5578,9702,10325,18296,9896,37259,36194,6000,32331,53981,32456,18832,22550,1662,3056,2979
599671,73387,11243,5308,29352,11109,8101,9365,51982,30008,27703,9730,26572,23125,32616,10365,26241,18909,11231,16362,6705,11032,10430,25395,11030,40536,31056,8037,29431,58701,31976,29841,29432,1571,6662,3925,63157,12452,6431,22443,13728,9668,9583,59045,34190,19707,10575,23773,20722,33182,13652,18665,23381,15221,9177,4279,9325,10183,17277,9981,35419,36039,6339,32422,56120,31636,21050,21105,2340,5828,2986
601127,68566,10935,5886,27037,9515,7995,7293,51636,29802,29223,9741,22767,21837,33427,9538,24496,17435,10664,16841,5785,10713,10202,22957,10764,38489,29372,8577,28826,54935,31216,28575,29736,1371,5391,4167,61511,11844,6488,21420,11344,9349,7296,58280,34975,19296,9440,20897,20143,32584,12589,16466,21973,14484,10289,4204,8409,9685,14459,9820,33963,34424,6151,29904,55308,28937,19856,20445,1519,4326,2802
604537,70892,11057,5066,26088,9221,7975,6483,51115,27976,28132,9432,28886,20572,33721,7099,26036,18235,11259,13956,6056,9145,10370,23156,10158,39290,31424,8164,25811,55504,30793,27947,28157,1556,6105,3632,61977,11974,6372,20613,10427,9369,7508,59345,32812,22560,10032,23346,21385,33201,11501,19915,22079,15021,8956,5356,8027,10246,16206,9730,36046,35742,6323,26613,53109,31263,21547,19940,2404,5497,2626
609143,73549,10603,6049,27325,11486,7199,6929,50211,27647,26674,8960,25389,21389,32841,8988,24808,19055,11176,16728,6784,11439,10301,22377,10982,38869,26877,8450,27816,60257,27779,27907,27417,1461,4295,4168,64846,12073,6643,20381,12784,8542,7868,56354,31444,17883,10137,21691,22387,32918,12126,18193,23266,13851,10739,6574,10051,10189,16301,10092,35208,32714,6490,29127,56824,25678,22979,20976,2189,3486,3062
611938,74456,11000,5362,27938,10374,8432,8043,50848,30077,27159,10705,28958,20762,35396,9997,25536,19749,12541,16178,6259,11487,10700,24980,10852,40790,31386,8372,27557,61058,31175,27647,28050,1804,4703,4095,63685,12044,6375,20334,11156,9662,8892,60983,33786,21182,10495,21992,20596,33927,12773,19648,24299,16146,11235,6343,10885,10188,17282,9801,35425,36551,6392,29448,55187,30613,21011,20168,2394,4384,2889
613538,73318,11034,6160,27721,9890,7975,8562,51691,31089,28308,10471,26436,22008,33605,10596,26837,20002,12793,16939,6109,11986,10774,24058,11106,40638,31733,8686,29014,62730,31451,30798,30097,1686,5995,4529,64251,12302,6635,21520,11575,9626,9049,60156,35703,19268,10013,20051,19656,33009,13444,19624,24633,15361,10043,5669,9433,9884,16852,9987,36467,36097,6503,29736,56266,30337,21743,22195,2480,5508,3277
614439,74193,11084,6125,28854,11170,8271,7510,49898,30584,30207,10065,23370,22993,33165,8542,26551,18314,12983,17427,7000,11634,10633,25432,11107,40997,30300,8610,29338,62371,31398,30770,30874,1596,6012,4602,64643,12357,6628,21062,11838,9663,7926,57163,35504,21356,9895,18649,21188,33158,12091,17724,23566,15770,10364,5869,9543,10485,17402,10017,35404,36438,6419,30760,57223,31726,21578,22725,2306,4627,3155
615441,72626,11249,5758,26484,10719,7954,6716,52316,28028,30348,10090,29498,22179,33488,9483,23837,18414,9788,16797,6641,11466,9952,23176,10699,39651,28518,8564,28012,55999,28201,29103,28886,989,6239,4360,64090,12245,6384,21238,11479,9210,8750,60029,31424,20418,10527,19545,21242,31602,12546,17217,22552,14511,10424,5358,9511,9537,16813,9509,35548,33627,6261,28065,51698,28762,22846,21531,1527,5338,3058
615744,62474,9761,4827,24840,4583,7972,7219,51646,27568,29051,9937,26521,21248,34318,9504,26407,18397,11029,16584,6694,11077,10243,23502,8477,39003,28030,7980,25898,54811,27918,29630,26757,1703,5410,4302,59199,11908,6121,18962,3908,10067,8372,60205,32201,21915,8648,20492,20502,33375,11919,17384,22957,14769,10034,5710,9435,10065,17328,7482,33961,32122,5637,25700,53062,31801,21034,18998,1875,5646,3182
616645,70632,10772,5961,28547,9690,7966,7222,52876,29796,30216,10219,25511,22704,32997,9364,24489,18504,13566,16565,7625,11698,10033,24742,10745,41554,31036,8504,28769,63239,31862,28416,28721,1283,5827,4191,62989,11796,6621,22290,10335,8497,8217,58720,32672,20689,9557,22833,20080,32629,12244,19275,22715,15525,11212,6883,10712,9290,16969,9722,37164,35598,6181,30391,55452,30021,22340,20362,1304,4730,3099
617748,69497,11019,5909,27204,9438,7565,7801,51339,27156,29925,9533,24042,21716,33797,9146,25503,18273,11659,16191,6664,11549,10544,22025,10683,39306,30343,8491,27608,57249,28439,30398,27082,1367,6077,4097,62166,11751,6350,20038,10572,8932,8135,58414,30253,19842,9367,18217,20379,31865,12460,17933,22944,14764,10759,7193,10902,9884,16084,9751,34112,34596,6343,28999,51573,29052,22384,20369,1535,5205,2997
618952,73038,10820,6014,27449,11080,8332,6955,51510,30758,27967,10300,26651,22965,34079,8931,24086,19059,12803,16719,7021,11379,10775,26196,11026,42000,32120,8715,28089,59590,32507,30160,29808,1803,5801,4519,63961,12072,6569,21179,11693,9240,7806,59629,34101,18358,9989,21991,21327,32695,12283,16813,23574,15617,10780,6027,10256,10042,18414,9685,37156,36623,6478,30549,53555,31725,20596,22138,2251,5124,3100
620434,74167,11276,5359,27896,11280,7468,8739,50843,31819,28452,10136,24198,23178,31727,9981,25938,19082,10989,15036,5481,10967,10466,22467,11140,39250,28550,8161,28356,57784,27220,29443,28112,1442,5379,4379,63368,12262,6399,20843,13566,9434,7855,60091,34827,19762,10330,21885,21054,32719,13582,17594,23577,15326,8497,3963,7670,10278,15885,9518,34174,35049,6462,29160,53327,28414,18239,19532,2256,3822,3026
622236,73272,11110,5654,28064,11548,7841,6230,51370,28956,27758,10480,30131,21417,34213,8949,26680,18269,11360,16297,7257,11787,10569,23638,11110,40143,30119,8266,28309,59425,30178,29819,28321,1736,5912,4327,63095,12126,6474,20750,13159,9974,6388,59904,32835,21677,10852,23022,21611,33711,11673,23363,21764,15861,10064,6575,9394,9940,16695,9830,36508,36197,6476,29173,56156,30747,24618,20143,2661,5290,3136
623844,74341,11454,6044,29274,11336,8195,8562,52498,30999,30081,9770,26885,22360,34786,11110,25248,19413,12584,17110,6730,11666,10679,26113,11151,42341,31962,8660,29005,64095,33196,30448,29868,1800,4548,4227,64967,12455,6555,22915,12602,9256,8484,58625,33702,20540,10733,23020,22223,33696,13887,18808,23469,15917,11664,6644,11419,10481,17158,9946,37382,37069,6328,33762,58029,31988,21814,20655,2435,3786,3126
